,0,1,2,3,4,5,6,7,8
204,19,22.41,2.2,Kimberlyn Duncan,USA,02.08.91,1r3,Baton Rouge,22.04.2017
205,20,22.42,2.8,Falilat Ogunkoya,NGR,05.12.68,1r3,Walnut,19.04.1998
206,20,22.42,2.3,Sanya Richards-Ross,USA,26.02.85,1,Carson,21.05.2006
207,20,22.43,2.6,Inger Miller,USA,12.06.72,1,Eugene,23.05.1992
208,20,22.43,2.9,Melinda Gainsford-Taylor,AUS,01.10.71,3,Fukuoka,13.09.1997
209,20,22.43,4.7,Peta-Gaye Dowdie,JAM,18.01.77,1,Austin,22.04.2000
210,20,22.43,5.3,Maia McCoy,USA,09.12.96,2h5,Tampa,25.05.2018
211,20,22.43,2.3,Candace Hill,USA,11.02.99,3,Miramar,10.04.2021
212,20,22.43,3.2,Talitha Diggs,USA,22.08.02,1h5,Jacksonville,25.05.2023
213,21,22.44,2.6,Carlette Guidry,USA,04.09.68,1,Eugene,01.06.1991
214,21,22.44,3.5,Dannette Young,USA,06.10.64,1s2,Eugene,18.06.1993
215,21,22.44,2.9,Inger Miller,USA,12.06.72,4,Fukuoka,13.09.1997
216,21,22.44,3.4,Nivea Smith,BAH,18.02.90,3,Athens GA,15.05.2011
217,21,22.44,3.2,Allyson Felix,USA,18.11.85,1h1,Des Moines,22.06.2013
218,21,22.44,2.1,Shalonda Solomon,USA,19.12.85,1rA,Clermont,18.04.2015
219,21,22.44,2.3,Ashley Henderson,USA,04.12.95,1,Fresno,14.05.2016
220,21,22.44,2.5,LaurenRain Williams,USA,25.07.99,1,Norwalk,21.05.2016
221,21,22.44,3.8,Ariana Washington,USA,04.09.96,3q3,Austin,27.05.2017
222,21,22.44,2.3,Elaine Thompson-Herah,JAM,28.06.92,4,Miramar,10.04.2021
223,22,22.45,4.5,Mary Onyali,NGR,03.02.68,3,Villeneuve d'Ascq,06.07.1992
224,22,22.45,2.5,Consuella Moore,USA,27.08.81,1,Gainesville,29.05.2004
225,22,22.45,3.1,Rakia Al-Gassra,BRN,06.09.82,1,Radès,28.06.2008
226,22,22.45,3.8,Libania Grenot,ITA,12.07.83,2r1,Clermont,02.06.2012
227,22,22.45,2.1,Grace Nwokocha,NGR,07.04.01,2q2,Bloomington,28.05.2022
228,22,22.46,2.8,Gesine Walther,GDR,06.10.62,1,Dresden,27.07.1984
229,22,22.46,3.5,Inger Miller,USA,12.06.72,1,Azusa,12.04.1997
230,22,22.46,2.1,Stephanie Durst,USA,06.01.82,2,Baton Rouge,20.04.2002
231,22,22.46,3.0,Muriel Hurtis,FRA,25.03.79,1rA,Saint-Étienne,14.07.2002
232,22,22.46,3.2,LaShauntea Moore,USA,31.07.83,6,Des Moines,23.06.2013
233,22,22.46,4.6,Jenna Prandini,USA,20.11.92,2h1,Eugene,11.06.2015
