,0,1,2,3,4,5
6621,,,Masashi Eriguchi,,17.12.88,JPN
6622,,,Ryota Yamagata,,10.06.92,JPN
6623,,,Shinji Takahira,,18.07.84,JPN
6624,,,Shota Iizuka,,25.06.91,JPN
6625,13.0,38.71,Poland,3r2,Gateshead,22.06.2013
6626,,,Artur Zaczek,,28.02.89,POL
6627,,,Grzegorz Zimniewicz,,13.10.91,POL
6628,,,Karol Zalewski,,07.08.93,POL
6629,,,Kamil Krynski,,12.05.87,POL
6630,13.0,38.71,Australia,4,London,27.07.2013
6631,,,Tim Leathart,,22.09.89,AUS
6632,,,Joshua Ross,,09.02.81,AUS
6633,,,Andrew McCabe,,29.08.90,AUS
6634,,,Jarrod Geddes,,24.02.94,AUS
6635,13.0,38.71,Texas A&M University,1h4,Austin,28.03.2014
6636,,,Prezel Hardy,,01.06.92,USA
6637,,,Shavez Hart,,09.06.92,BAH
6638,,,Michael Bryan,,09.06.91,USA
6639,,,Deon Lendore,,28.10.92,TTO
6640,13.0,38.71,Japan - A,2rA,Austin,29.03.2014
6641,,,Kei Takase,,25.11.88,JPN
6642,,,Kenji Fujimitsu,,01.05.86,JPN
6643,,,Yoshihide Kiryu,,15.12.95,JPN
6644,,,Shota Iizuka,,25.06.91,JPN
6645,13.0,38.71,University of Technology,1rB,Philadelphia,26.04.2014
6646,,,Andrew Fisher,,15.12.91,JAM
6647,,,Julian Forte,,07.01.93,JAM
6648,,,Adolphus Nevers,,19.03.90,JAM
6649,,,Tyquendo Tracey,,10.06.93,JAM
6650,13.0,38.71,Germany,1,Regensburg,07.06.2014
6651,,,Christian Blum,,10.03.87,GER
6652,,,Sven Knipphals,,20.09.85,GER
6653,,,Alexander Kosenkow,,14.03.77,GER
6654,,,Julian Reus,,29.04.88,GER
6655,13.0,38.71,Italy,3h2,Zürich,16.08.2014
6656,,,Fabio Cerutti,,26.09.85,ITA
6657,,,Eseosa Desalu,,19.02.94,ITA
6658,,,Diego Marani,,27.04.90,ITA
6659,,,Delmas Obou,,25.10.91,ITA
6660,13.0,38.71,Italy,1rA,Cheboksary,20.06.2015
6661,,,Massimiliano Ferraro,,06.02.91,ITA
6662,,,Enrico Demonte,,25.09.88,ITA
6663,,,Davide Manenti,,16.04.89,ITA
6664,,,Delmas Obou,,25.10.91,ITA
6665,13.0,38.71,People's Republic of Chi,1,Shanghai,14.05.2016
6666,,,Chen Shiwei,,02.08.91,CHN
6667,,,Xie Zhenye,,17.08.93,CHN
6668,,,Su Bingtian,,29.08.89,CHN
6669,,,Zhang Peimeng,,13.03.87,CHN
6670,13.0,38.71,University of Arkansas,1h1,Eugene,08.06.2016
6671,,,Kenzo Cotton,,13.05.96,USA
6672,,,Jarrion Lawson,,06.05.94,USA
6673,,,Joshua Washington,,28.08.95,USA
6674,,,Kemar Mowatt,,12.03.95,JAM
6675,13.0,38.71,The Netherlands,1h1,Nassau,22.04.2017
6676,,,Giovanni Codrington,,17.07.88,NED
6677,,,Churandy Martina,,03.07.84,NED
6678,,,Solomon Bockarie,,18.05.87,NED
6679,,,Hensley Paulina,,26.06.93,NED
6680,13.0,38.71,Louisiana State Universi,1r2,Columbia,13.05.2017
6681,,,Donte Jackson,,08.11.95,USA
6682,,,Nethaneel Mitchell-Blake,,02.04.94,GBR
6683,,,Tinashe Samuel Mutanga,,27.01.93,ZIM
6684,,,Jaron Flournoy,,24.11.96,USA
6685,13.0,38.71,Republic of South Africa,1h1,Gold Coast,13.04.2018
6686,,,Henricho Bruintjies,,16.07.93,RSA
6687,,,Emile Erasmus,,03.04.92,RSA
6688,,,Anaso Jobodwana,,30.07.92,RSA
6689,,,Akani Simbine,,21.09.93,RSA
6690,13.0,38.71,Dominican Republic,2,Barranquilla,02.08.2018
6691,,,Cristofer Valdez,,01.11.94,DOM
6692,,,Yoandry Andujar,,05.07.90,DOM
6693,,,Stanly Del Carmen,,20.09.95,DOM
6694,,,Yancarlos Martínez,,08.08.92,DOM
6695,13.0,38.71,Ukraine,5,Berlin,12.08.2018
6696,,,Oleksandr Sokolov,,06.12.97,UKR
6697,,,Emil Ibrahimov,,01.02.90,UKR
6698,,,Volodymyr Suprun,,24.01.94,UKR
6699,,,Sergii Smelyk,,19.04.87,UKR
6700,13.0,38.71,Republic of South Africa,1,Chorzów,02.05.2021
6701,,,Thando Dlodlo,(10.83),22.04.99,RSA
6702,,,Gift Leotlela,(9.16),12.05.98,RSA
6703,,,Clarence Munyai,(9.64),20.02.98,RSA
6704,,,Akani Simbine,(9.08),21.09.93,RSA
6705,13.0,38.71,Canada - B,2,Ottawa,15.07.2021
6706,,,Akeem Haynes,,03.11.92,CAN
6707,,,Gavin Smellie,,26.06.86,CAN
6708,,,Oluwasegun Makinde,,06.07.91,CAN
6709,,,Richard Adu-Bobie,,12.01.85,CAN
6710,13.0,38.71,University of Houston,1h,Fayetteville,27.05.2022
6711,,,Jordan Booker,,07.09.99,USA
6712,,,Kasaun James,,22.12.97,USA
6713,,,Dylan Brown,,28.02.02,USA
6714,,,Brandon Stewart,,29.07.00,USA
6715,13.0,38.71,University of Southern C,1h,Fayetteville,27.05.2022
6716,,,Eric Allen,,23.08.99,USA
6717,,,Edward Sumler,,06.07.00,USA
6718,,,Shaun Maswanganyi,,01.02.01,RSA
6719,,,Johnnie Blockburger,,12.07.02,USA
6720,13.0,38.72,German Democratic Republ,2s1,Ciudad de Méxi,19.10.1968
6721,,,Heinz Erbstößer,,14.03.40,GDR
6722,,,Hartmut Schelter,,22.05.43,GDR
6723,,,Peter Haase,,23.01.43,GDR
6724,,,Harald Eggers,,07.07.42,GDR
6725,13.0,38.72,Poland,6,Helsinki,10.08.1983
6726,,,Krzysztof Zwolinski,,02.01.59,POL
6727,,,Zenon Licznerski,,27.11.54,POL
6728,,,Czeslaw Pradzynski,,24.08.60,POL
6729,,,Marian Woronin,,13.08.56,POL
6730,13.0,38.72,German Democratic Republ,1,Berlin,22.09.1985
6731,,,Heiko Truppel,,03.07.64,GDR
6732,,,Steffen Bringmann,,11.03.64,GER
6733,,,Olaf Prenzler,,24.08.58,GDR
6734,,,Frank Emmelmann,,15.09.61,GDR
6735,13.0,38.72,France,2,Roma,26.06.1993
6736,,,Eric Perrot,,26.08.69,FRA
6737,,,Daniel Sangouma,,07.02.65,FRA
6738,,,Jean-Charles Trouabal,,20.05.65,FRA
6739,,,Bruno Marie-Rose,,20.05.65,FRA
6740,13.0,38.72,Great Britain & N.I.,1,Birmingham,25.06.1994
6741,,,Jason John,,17.10.71,GBR
6742,,,Solomon Wariso,,11.11.66,GBR
6743,,,John Regis,,13.10.66,GBR
6744,,,Linford Christie,,02.04.60,GBR
6745,13.0,38.72,Nigeria,1,Durham,12.08.1994
6746,,,Franklin Nwankpa,,26.05.73,NGR
6747,,,Daniel Effiong,,17.06.72,NGR
6748,,,Oluyemi Kayode,,07.07.68,NGR
6749,,,Olapade Adeniken,,19.08.69,NGR
6750,13.0,38.72,España,7,Athínai,10.08.1997
6751,,,Frutos Feo,,01.01.72,ESP
6752,,,Venencio José,,19.04.76,ESP
6753,,,Jordi Mayoral,,18.05.73,ESP
6754,,,Carlos Berlanga,,09.06.72,ESP
6755,13.0,38.72,Germany,1,Hamburg,29.07.1999
6756,,,Marc Blume,,28.12.73,GER
6757,,,Christian Schacht,,24.06.76,GER
6758,,,Holger Blume,,28.12.73,GER
6759,,,Michael Huke,,30.03.69,GER
6760,13.0,38.72,Republic of South Africa,1h4,Edmonton,11.08.2001
6761,,,Morné Nagel,,23.03.78,RSA
6762,,,Corné du Plessis,,20.03.78,RSA
6763,,,Lee-Roy Newton,,19.12.78,RSA
6764,,,Matthew Quinn,,17.04.76,RSA
6765,13.0,38.72,University of Tennessee,2,Sacramento,13.06.2003
6766,,,Jabari Greer,,11.02.82,USA
6767,,,Gary Kikaya,,04.02.78,COD
6768,,,Sean Lambert,,16.08.82,GRN
6769,,,Jonathan Wade,,27.03.84,USA
6770,13.0,38.72,The Netherlands,2h3,Saint-Denis,30.08.2003
6771,,,Timothy Beck,,02.01.77,NED
6772,,,Troy Douglas,,30.11.62,NED
6773,,,Patrick van Balkom,,14.09.74,NED
6774,,,Guus Hoogmoed,,27.09.81,NED
6775,13.0,38.72,Canada,2h4,Saint-Denis,30.08.2003
6776,,,Rhoan Sterling,,27.07.80,CAN
6777,,,Anson Henry,,09.03.79,CAN
6778,,,Charles Allen,,29.03.77,CAN
6779,,,Pierre Browne,,14.01.80,CAN
6780,13.0,38.72,United States - Red,2r2,Walnut,18.04.2004
6781,,,Allen Johnson,,01.03.71,USA
6782,,,Milton Mallard,,24.11.73,USA
6783,,,Shomari Wilson,,06.06.76,USA
6784,,,Joshua J. Johnson,,10.05.76,USA
6785,13.0,38.72,Jamaica,1,Melbourne,09.03.2006
6786,,,Michael Frater,,06.10.82,JAM
6787,,,Ainsley Waugh,,17.09.81,JAM
6788,,,Winston Smith,,22.11.82,JAM
6789,,,Asafa Powell,,23.11.82,JAM
6790,13.0,38.72,United States - White,1r1,Philadelphia,29.04.2006
6791,,,Anthony Buchanan,,10.09.81,USA
6792,,,Ernest Wiggins,,18.06.82,USA
6793,,,Jason Smoots,,13.07.80,USA
6794,,,Marcus Brunson,,24.04.78,USA
6795,13.0,38.72,USA Olympic Training Cen,1,Westwood,12.04.2008
6796,,,Jerome Avery,,18.04.78,USA
6797,,,Bashir Ramzy,,04.05.79,USA
6798,,,Mickey Grimes,,10.10.76,USA
6799,,,Jaysuma Saidy Ndure,,01.01.84,NOR
6800,13.0,38.72,Canada,1,Luzern,16.07.2008
6801,,,Hank Palmer,,16.03.85,CAN
6802,,,Anson Henry,,09.03.79,CAN
6803,,,Jared Connaughton,,20.07.85,CAN
6804,,,Pierre Browne,,14.01.80,CAN
6805,13.0,38.72,Jamaica,1,Montego Bay,14.02.2009
6806,,,Ainsley Waugh,,17.09.81,JAM
6807,,,Michael Frater,,06.10.82,JAM
6808,,,Nesta Carter,,11.10.85,JAM
6809,,,Asafa Powell,,23.11.82,JAM
6810,13.0,38.72,Louisiana State Universi,2h1,Fayetteville,10.06.2009
6811,,,Barrett Nugent,,29.01.90,USA
6812,,,Will Coppage,,02.06.87,USA
6813,,,Armanti Hayes,,23.09.87,USA
6814,,,Trindon Holliday,,27.04.86,USA
6815,13.0,38.72,Brazil,4h1,Berlin,21.08.2009
6816,,,Vicente Lenilson de Lima,,04.06.77,BRA
6817,,,Sandro Ricardo Rodrigues,,26.03.77,BRA
6818,,,Basilio de Morães,,11.05.82,BRA
6819,,,José Carlos Moreira,,28.09.83,BRA
6820,13.0,38.72,Germany,5,Zürich,28.08.2009
6821,,,Marius Broening,,24.10.83,GER
6822,,,Daniel Schnelting,,09.03.86,GER
6823,,,Alexander Kosenkow,,14.03.77,GER
6824,,,Martin Keller,,26.09.86,GER
6825,13.0,38.72,Jamaica - Black,4rA,Philadelphia,24.04.2010
6826,,,Nesta Carter,,11.10.85,JAM
6827,,,Michael Frater,,06.10.82,JAM
6828,,,Xavier Brown,,21.02.83,JAM
6829,,,Dwight Thomas,,23.09.80,JAM
6830,13.0,38.72,Italty - 1,2,Roma,10.06.2010
6831,,,Giovanni Tomasicchio,,27.03.82,ITA
6832,,,Simone Collio,,27.12.79,ITA
6833,,,Emanuele Di Gregorio,,13.12.80,ITA
6834,,,Maurizio Checchucci,,26.02.74,ITA
6835,13.0,38.72,University of Illinois,1h1,Des Moines,08.06.2011
6836,,,Andrew Riley,,06.09.88,JAM
6837,,,Azeez Shogbuyi,,09.10.87,USA
6838,,,Josh Zinzer,,26.02.91,USA
6839,,,Stanley Azie,,13.03.89,USA
6840,13.0,38.72,Great Britain & N.I.,1,Stockholm,17.06.2011
6841,,,Christian Malcolm,,03.06.79,GBR
6842,,,Craig Pickering,,16.10.86,GBR
6843,,,James Ellington,,06.09.85,GBR
6844,,,Harry Aikines-Aryeetey,,29.08.88,GBR
6845,13.0,38.72,Republic of South Africa,5h2,Daegu,04.09.2011
6846,,,Hannes Dreyer,,13.01.85,RSA
6847,,,Ofentse Mogawane,,20.02.82,RSA
6848,,,Roscoe Engel,,06.03.89,RSA
6849,,,Thuso Mpuang,,01.03.84,RSA
6850,13.0,38.72,United States,4,Zürich,08.09.2011
6851,,,Aries Merritt,,24.07.85,USA
6852,,,Travis Padgett,,13.12.86,USA
6853,,,Ivory Williams,,02.05.85,USA
6854,,,Joel Brown,,31.01.80,USA
6855,13.0,38.72,Texas Christian Universi,6,Eugene,10.06.2016
6856,,,Raymond Bozmans,,16.12.94,USA
6857,,,Sam Watts,,14.02.92,GBR
6858,,,Darrion Flowers,,12.12.96,USA
6859,,,Ronnie Baker,,15.10.93,USA
6860,13.0,38.72,Texas A&M University,4,Eugene,09.06.2017
6861,,,Will Williams,,31.01.95,USA
6862,,,Jace Comick,,10.07.98,USA
6863,,,Elijah Morrow,,30.10.95,USA
6864,,,Fred Kerley,,07.05.95,USA
6865,13.0,38.72,United States - Blue,2r1,Philadelphia,28.04.2018
6866,,,Blake Smith,,28.05.93,USA
6867,,,Bryce Robinson,,13.11.93,USA
6868,,,Jeffery Demps,,08.01.90,USA
6869,,,Remontay McClain,,21.09.92,USA
6870,13.0,38.72,People's Republic of Chi,3,Osaka,20.05.2018
6871,,,Su Bingtian,,29.08.89,CHN
6872,,,Liang Jinsheng,,12.01.96,CHN
6873,,,Bie Ge,,02.08.92,CHN
6874,,,Xu Zhouzheng,,26.12.95,CHN
6875,13.0,38.72,Thailand,1h3,Ad-Dawhah,22.04.2019
6876,,,Ruttanapon Sowan,,10.01.94,THA
6877,,,Bandit Chuangchai,,22.07.93,THA
6878,,,Jirapong Meenapra,,11.05.93,THA
6879,,,Siripol Punpa,,09.09.99,THA
6880,13.0,38.72,University of Oregon,1,Tucson,12.05.2019
6881,,,Spenser Schmidt,,,USA
6882,,,Cravon Gillespie,,31.07.96,USA
6883,,,Rieker Daniel,,,USA
6884,,,Oraine Palmer,,31.08.95,JAM
6885,13.0,38.72,USTAF Relay Team,1r3,Walnut,16.04.2022
6886,,,,,,USA
6887,,,,,,USA
6888,,,,,,USA
6889,,,,,,USA
6890,13.0,38.73,Italy,4,Torino,04.08.1979
6891,,,Gian-Franco Lazzer,,04.07.55,ITA
6892,,,Luciano Caravani,,14.04.53,ITA
6893,,,Mauro Zuliani,,23.07.59,ITA
6894,,,Pietro Mennea,,28.06.52,ITA
6895,13.0,38.73,Republic of Côte d'Ivoir,2,Ciudad de Méxi,13.09.1979
6896,,,Patrice Ouré,,52,CIV
6897,,,Amadou Meité,,28.11.49,CIV
6898,,,Avognan Nogboum,,54,CIV
6899,,,Georges Kablan Degnan,,23.04.53,CIV
6900,13.0,38.73,German Democratic Republ,5,Moskva,01.08.1980
6901,,,Sören Schlegel,,28.12.60,GDR
6902,,,Eugen Ray,,26.07.57,GDR
6903,,,Bernhard Hoff,,10.01.59,GDR
6904,,,Thomas Munkelt,,03.08.52,GDR
6905,13.0,38.73,Poland,1,Roma,05.09.1981
6906,,,Krzysztof Zwolinski,,02.01.59,POL
6907,,,Zenon Licznerski,,27.11.54,POL
6908,,,Leszek Dunecki,,02.10.56,POL
6909,,,Marian Woronin,,13.08.56,POL
6910,13.0,38.73,German Democratic Republ,2,Cottbus,25.06.1982
6911,,,Thomas Schröder,,23.08.62,GDR
6912,,,Detlef Kübeck,,22.02.56,GDR
6913,,,Olaf Prenzler,,24.08.58,GDR
6914,,,Frank Emmelmann,,15.09.61,GDR
6915,13.0,38.73,Canada,1,Colorado Sprin,21.07.1982
6916,,,Ben Johnson,,30.12.61,CAN
6917,,,Tony Sharpe,,28.06.61,CAN
6918,,,Desai Williams,,12.06.59,CAN
6919,,,Sterling Hinds,,31.10.61,CAN
6920,13.0,38.73,USOF-East,2,Durham,25.07.1987
6921,,,Lee McRae,,23.01.66,USA
6922,,,Jack Pierce,,23.09.62,USA
6923,,,Gerald White,,21.05.63,USA
6924,,,Greg Barnes,,10.08.65,USA
6925,13.0,38.73,Federal Republic of Germ,4,Roma,06.09.1987
6926,,,Fritz-Wener Heer,,09.05.59,FRG
6927,,,Volker Westhagemann,,09.03.64,FRG
6928,,,Christian Haas,,22.08.58,FRG
6929,,,Norbert Dobeleit,(9.28),17.07.64,GER
6930,13.0,38.73,Cuba,2s2,Stuttgart,21.08.1993
6931,,,Andrés Simón,,15.09.61,CUB
6932,,,Iván García,,29.02.72,CUB
6933,,,Joel Isasi,,31.07.67,CUB
6934,,,Jorge Luis Aguilera,,16.01.66,CUB
6935,13.0,38.73,Great Britain & N.I.,1,Villeneuve d'A,24.06.1995
6936,,,Jason Gardener,,18.09.75,GBR
6937,,,Anthony Jarrett,,13.08.68,GBR
6938,,,Darren Braithwaite,,20.01.69,GBR
6939,,,Linford Christie,,02.04.60,GBR
6940,13.0,38.73,Germany,1,Chemnitz,19.05.1996
6941,,,Holger Blume,,28.12.73,GER
6942,,,Marc Blume,,28.12.73,GER
6943,,,Michael Huke,,30.03.69,GER
6944,,,Christian Konieczny,,28.01.72,GER
6945,13.0,38.73,Wales,4,Kuala Lumpur,21.09.1998
6946,,,Kevin Williams,,15.12.71,GBR
6947,,,Douglas Turner,,02.12.66,GBR
6948,,,Christian Malcolm,,03.06.79,GBR
6949,,,Jamie Henthorn,,20.02.77,GBR
6950,13.0,38.73,Texas Christian Universi,1,Austin,08.04.2000
6951,,,Lindel Frater,,13.11.77,JAM
6952,,,Ricardo Williams,,29.09.76,JAM
6953,,,Darvis Patton,,04.12.77,USA
6954,,,Kim Collins,,05.04.76,SKN
6955,13.0,38.73,Hudson Smith Internation,1,Walnut,22.04.2001
6956,,,Jon Drummond,,09.09.68,USA
6957,,,Bernard Williams,,19.01.78,USA
6958,,,Ato Boldon,,30.12.73,TTO
6959,,,Danny McCray,,11.03.74,USA
6960,13.0,38.73,Hudson Smith Internation,1,Walnut,17.04.2005
6961,,,Allen Johnson,,01.03.71,USA
6962,,,Leonard Scott,,19.01.80,USA
6963,,,Maurice Greene,,23.07.74,USA
6964,,,Kaaron Conwright,,08.08.76,USA
6965,13.0,38.73,Jamaica,1,Santo Domingo,13.05.2006
6966,,,Nesta Carter,,11.10.85,JAM
6967,,,Michael Frater,,06.10.82,JAM
6968,,,Mario Forsythe,,30.10.85,JAM
6969,,,Asafa Powell,,23.11.82,JAM
6970,13.0,38.73,Australia,6h2,Osaka,31.08.2007
6971,,,Matt Shirvington,,25.10.78,AUS
6972,,,Adam Miller,,22.06.84,AUS
6973,,,Tim Williams,,09.12.81,AUS
6974,,,Aaron Rouge-Serret,,21.01.88,AUS
6975,13.0,38.73,Italy,3,Annecy,21.06.2008
6976,,,Emanuele Di Gregorio,,13.12.80,ITA
6977,,,Simone Collio,,27.12.79,ITA
6978,,,Massimiliano Donati,,16.06.79,ITA
6979,,,Maurizio Checchucci,,26.02.74,ITA
6980,13.0,38.73,Trinidad & Tobago,1,La Habana,05.07.2009
6981,,,Rondel Sorrillo,,24.01.86,TTO
6982,,,Emmanuel Callender,,10.05.84,TTO
6983,,,Jovan Toppin,,02.01.89,TTO
6984,,,Keston Bledman,,08.03.88,TTO
6985,13.0,38.73,France,4,Monaco,20.07.2012
6986,,,Ben Bassaw,,09.07.89,FRA
6987,,,Ronald Pognon,,16.11.82,FRA
6988,,,Pierre-Alexis Pessonneau,,25.11.87,FRA
6989,,,Emmanuel Biron,,29.07.88,FRA
6990,13.0,38.73,Guangdong Province,1,Shenyang,11.09.2013
6991,,,Tan Juquan,,15.01.92,CHN
6992,,,Mo Youxue,,10.02.96,CHN
6993,,,Su Bingtian,,29.08.89,CHN
6994,,,Liang Jiahong,,06.03.88,CHN
6995,13.0,38.73,University of Florida,1,Eugene,14.06.2014
6996,,,Antwan Wright,,17.11.93,USA
6997,,,Hugh Graham,,10.10.92,JAM
6998,,,Arman Hall,,14.02.94,USA
6999,,,Dedric Dukes,,04.02.92,USA
7000,13.0,38.73,Japan,2h3,Nassau,02.05.2015
7001,,,Kazuma Oseto,,05.08.94,JPN
7002,,,Kenji Fujimitsu,,01.05.86,JPN
7003,,,Yoshihide Kiryu,,15.12.95,JPN
7004,,,Kotaro Taniguchi,(9.15),03.11.94,JPN
7005,13.0,38.73,Germany,3h1,Nassau,02.05.2015
7006,,,Aleixo-Platini Menga,,29.09.87,GER
7007,,,Sven Knipphals,,20.09.85,GER
7008,,,Alexander Kosenkow,,14.03.77,GER
7009,,,Patrick Domogala,(9.16),14.03.93,GER
7010,13.0,38.73,The Netherlands,2,Mannheim,08.08.2015
7011,,,Solomon Bockarie,,18.05.87,NED
7012,,,Churandy Martina,,03.07.84,NED
7013,,,Liemarvin Bonevacia,,05.04.89,NED
7014,,,Hensley Paulina,,26.06.93,NED
7015,13.0,38.73,Louisiana State Universi,1h2,Eugene,08.06.2016
7016,,,Jaron Flournoy,,24.11.96,USA
7017,,,Renard Howell,,03.03.95,JAM
7018,,,Tinashe Samuel Mutanga,,27.01.93,ZIM
7019,,,Nethaneel Mitchell-Blake,,02.04.94,GBR
7020,13.0,38.73,University of Houston,2h1,Eugene,08.06.2016
7021,,,Cameron Burrell,,11.09.94,USA
7022,,,LeShon Collins,,11.12.93,USA
7023,,,Mario Burke,,18.03.97,BAR
7024,,,Jacarias Martin,,14.01.96,USA
7025,13.0,38.73,University of Florida,1r2,Gainesville,01.04.2017
7026,,,Michael Timpson Jr.,,96,USA
7027,,,Grant Holloway,,19.11.97,USA
7028,,,Eric Futch,,25.04.93,USA
7029,,,Ryan Clark,,14.09.96,USA
7030,13.0,38.73,University of Texas,5,Eugene,09.06.2017
7031,,,Carlton Anumnu,,24.06.95,USA
7032,,,Aldrich Bailey,,06.02.94,USA
7033,,,Charles Anumnu,,24.06.95,USA
7034,,,Senoj-Jay Givans,,30.12.93,JAM
7035,13.0,38.73,Turkey,7,London,12.08.2017
7036,,,Yigitcan Hekimoglu,(10.76),27.04.92,TUR
7037,,,Jak Ali Harvey,(8.36),04.05.89,TUR
7038,,,Emre Zafer Barnes,(8.98),07.11.88,TUR
7039,,,Ramil Guliyev,(9.72),29.05.90,TUR
7040,13.0,38.73,United States - Blue,1,Gainesville,13.04.2018
7041,,,Jeffery Demps,,08.01.90,USA
7042,,,Justin Walker,,30.11.90,USA
7043,,,Isiah Young,,05.01.90,USA
7044,,,Wallace Spearmon,,24.12.84,USA
7045,13.0,38.73,United States All Stars,2,Osaka,19.05.2019
7046,,,Christopher Belcher,,29.01.94,USA
7047,,,Justin Gatlin,,10.02.82,USA
7048,,,Kendal Williams,,23.09.95,USA
7049,,,Cameron Burrell,,11.09.94,USA
7050,13.0,38.73,Great Britain & N.I.,1rA,Bydgoszcz,10.08.2019
7051,,,Dominic Ashwell,,13.06.99,GBR
7052,,,Oliver Bromby,,30.03.98,GBR
7053,,,Richard Kilty,,02.09.89,GBR
7054,,,Harry Aikines-Aryeetey,,29.08.88,GBR
7055,13.0,38.73,Germany,1,Chorzów,29.05.2021
7056,,,Lucas Ansah-Peprah,(10.71),16.01.00,GER
7057,,,Owen Ansah,(9.29),28.11.00,GER
7058,,,Niels Torben Giese,(9.04),29.03.98,GER
7059,,,Marvin Schulte,(9.69),19.02.99,GER
7060,13.0,38.73,University of Texas,2,Lubbock,15.05.2022
7061,,,Daniel Garland,,01.01.01,USA
7062,,,Willington Wright,,16.09.00,USA
7063,,,Caleb Hulbin,,,USA
7064,,,Micaiah Harris,,23.05.99,USA
7065,13.0,38.73,Belgium,4h2,München,19.08.2022
7066,,,Robin Vanderbemden,(10.55),10.02.94,BEL
7067,,,Ward Merckx,(9.40),14.04.97,BEL
7068,,,Simon Verherstraeten,(9.59),14.01.99,BEL
7069,,,Kobe Vleminckx,(9.19),31.05.98,BEL
7070,14.0,38.74,Cuba,1,Ciudad de Méxi,04.10.1975
7071,,,Hermes Ramírez,,07.01.48,CUB
7072,,,José Triana Matamoros,,30.11.48,CUB
7073,,,Pablo Montes,,23.11.47,CUB
7074,,,Silvio Leonard,,20.09.55,CUB
7075,14.0,38.74,German Democratic Republ,1,Potsdam,29.07.1979
7076,,,Klaus-Dieter Kurrat,,16.01.55,GDR
7077,,,Eugen Ray,,26.07.57,GDR
7078,,,Olaf Prenzler,,24.08.58,GDR
7079,,,Alexander Thieme,,13.01.54,GDR
7080,14.0,38.74,Philadelphia Pioneer Clu,1,Les Abymes,16.05.1981
7081,,,Bill Collins,,20.11.50,USA
7082,,,Fred Taylor,,05.11.57,USA
7083,,,Steve Riddick,,18.09.51,USA
7084,,,Stanley Floyd,,23.06.61,USA
7085,14.0,38.74,German Democratic Republ,1,Tokyo,24.09.1982
7086,,,Thomas Schröder,,23.08.62,GDR
7087,,,Detlef Kübeck,,22.02.56,GDR
7088,,,Olaf Prenzler,,24.08.58,GDR
7089,,,Frank Emmelmann,,15.09.61,GDR
7090,14.0,38.74,Italy,2s1,Helsinki,10.08.1983
7091,,,Stefano Tilli,,22.08.62,ITA
7092,,,Carlo Simionato,,07.01.61,ITA
7093,,,Pierfrancesco Pavoni,,21.02.63,ITA
7094,,,Pietro Mennea,,28.06.52,ITA
7095,14.0,38.74,German Democratic Republ,1,Neubrandenburg,07.06.1985
7096,,,Thomas Schröder,,23.08.62,GDR
7097,,,Steffen Bringmann,,11.03.64,GER
7098,,,Olaf Prenzler,,24.08.58,GDR
7099,,,Frank Emmelmann,,15.09.61,GDR
7100,14.0,38.74,Cuba,1,Santiago,03.07.1986
7101,,,Osvaldo Lara,,13.07.55,CUB
7102,,,Leandro Peñalver,,23.05.61,CUB
7103,,,Sergio Maximo Querol,,18.11.65,CUB
7104,,,Andrés Simón,,15.09.61,CUB
7105,14.0,38.74,Italy,4h1,Tokyo,31.08.1991
7106,,,Mario Longo,,21.08.64,ITA
7107,,,Ezio Madonia,,07.08.66,ITA
7108,,,Sandro Floris,,12.06.65,ITA
7109,,,Stefano Tilli,,22.08.62,ITA
7110,14.0,38.74,Sweden,1h2,Göteborg,12.08.1995
7111,,,Peter Karlsson,,23.11.70,SWE
7112,,,Matias Ghansah,,27.08.74,SWE
7113,,,Lars Hedner,,27.05.67,SWE
7114,,,Tobias Karlsson,,08.05.74,SWE
7115,14.0,38.74,Greece,2h4,Athínai,09.08.1997
7116,,,Aléxandros Yenovélis,,26.02.68,GRE
7117,,,Thomás Sbókos,,10.04.72,GRE
7118,,,Geóryios Panayiotópoulos,,12.08.69,GRE
7119,,,Ággelos Pavlakákis,,07.11.76,GRE
7120,14.0,38.74,Canada,1h1,Winnipeg,28.07.1999
7121,,,Trevino Betty,,10.10.71,CAN
7122,,,Donovan Bailey,,16.12.67,CAN
7123,,,Glenroy Gilbert,,31.08.68,CAN
7124,,,Bradley McCauig,,12.12.70,CAN
7125,14.0,38.74,Republic of South Africa,7,Sevilla,29.08.1999
7126,,,Morné Nagel,,23.03.78,RSA
7127,,,Marcus la Grange,,12.12.77,RSA
7128,,,Lee-Roy Newton,,19.12.78,RSA
7129,,,Matthew Quinn,,17.04.76,RSA
7130,14.0,38.74,Cuba,1h4,Sydney,29.09.2000
7131,,,José Ángel César,,04.01.78,CUB
7132,,,Luis Alberto Pérez Riond,,16.08.69,CUB
7133,,,Iván García,,29.02.72,CUB
7134,,,Freddy Mayola,,01.11.77,CUB
7135,14.0,38.74,Poland,3h5,Sydney,29.09.2000
7136,,,Marcin Nowak,,02.08.77,POL
7137,,,Marcin Urbas,,17.09.76,POL
7138,,,Piotr Balcerzak,,25.06.75,POL
7139,,,Ryszard Pilarczyk,,05.11.75,POL
7140,14.0,38.74,Republic of Côte d'Ivoir,2h4,Edmonton,11.08.2001
7141,,,Ibrahim Meité,,18.11.76,CIV
7142,,,Ahmed Douhou,,14.12.76,CIV
7143,,,Yves Sonan,,01.05.78,CIV
7144,,,Eric Pacôme N'Dri,,24.03.78,CIV
