,0,1,2,3,4,5,6
186,15,4.70,Sandi Morris,USA,08.07.92,Portland,17.03.2016
187,15,4.70,Nicole Büchler,SUI,17.12.83,Portland,17.03.2016
188,15,4.70,Elizaveta Ryzih,GER,27.09.88,Beograd,04.03.2017
189,15,4.70,Ekateríni Stefanídi,GRE,04.02.90,Birmingham,03.03.2018
190,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Birmingham,03.03.2018
191,15,4.70,Sandi Morris,USA,08.07.92,Birmingham,03.03.2018
192,15,4.70,Eliza McCartney,NZL,11.12.96,Birmingham,03.03.2018
193,15,4.70,Jennifer Suhr,USA,06.02.82,Des Moines,25.04.2018
194,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,13.02.2019
195,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,27.01.2020
196,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,09.02.2020
197,15,4.70A,Jennifer Suhr,USA,06.02.82,Albuquerque,15.02.2020
198,15,4.70A,Sandi Morris,USA,08.07.92,Albuquerque,15.02.2020
199,15,4.70,Sandi Morris,USA,08.07.92,Fayetteville,31.01.2021
200,15,4.70,Holly Bradshaw,GBR,02.11.91,Rouen,06.02.2021
201,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,07.02.2021
202,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Moskva,21.02.2021
203,15,4.70,Angelica Moser,SUI,09.10.97,Torun,06.03.2021
204,15,4.70,Anzhelika Sidorova,RUS,28.06.91,Liévin,17.02.2022
205,15,4.70,Iryna Zhuk,BLR,26.01.93,Liévin,17.02.2022
206,15,4.70,Katie Moon,USA,13.06.91,Liévin,17.02.2022
207,15,4.70,Katie Moon,USA,13.06.91,Spokane,27.02.2022
208,15,4.70,Sandi Morris,USA,08.07.92,Spokane,27.02.2022
209,15,4.70,Sandi Morris,USA,08.07.92,Beograd,19.03.2022
210,15,4.70,Katie Moon,USA,13.06.91,Beograd,19.03.2022
211,15,4.70,Tina Sutej,SLO,07.11.88,Beograd,19.03.2022
212,15,4.70,Tina Sutej,SLO,07.11.88,Beograd,25.01.2023
213,15,4.70,Wilma Murto,FIN,11.06.98,Istanbul,04.03.2023
214,15,4.70,Tina Sutej,SLO,07.11.88,Istanbul,04.03.2023
215,21,4.68,Svetlana Feofanova,RUS,16.07.80,Dortmund,04.02.2004
216,21,4.68,Anzhelika Sidorova,RUS,28.06.91,Madrid,08.02.2019
217,21,4.68,Olivia Gruver,USA,29.07.97,Fayetteville,07.02.2021
218,21,4.68,Sandi Morris,USA,08.07.92,Fayetteville,07.02.2021
219,21,4.68,Iryna Zhuk,BLR,26.01.93,Aubière,27.02.2021
220,21,4.68,Holly Bradshaw,GBR,02.11.91,Aubière,27.02.2021
221,22,4.67,Yelena Isinbayeva,RUS,03.06.82,Donetsk,16.02.2008
222,22,4.67,Yuliya Golubchikova,RUS,27.03.83,Donetsk,16.02.2008
223,22,4.67A,Ekateríni Stefanídi,GRE,04.02.90,Flagstaff,20.02.2015
224,22,4.67,Elizaveta Ryzih,GER,27.09.88,Metz,25.02.2015
225,22,4.66A,Stacy Dragila,USA,25.03.71,Pocatello,17.02.2001
226,22,4.66,Svetlana Feofanova,RUS,16.07.80,Liévin,24.02.2002
227,22,4.66,Yelena Isinbayeva,RUS,03.06.82,Glasgow,24.01.2004
228,22,4.66,Yelena Isinbayeva,RUS,03.06.82,Paris,23.02.2007
229,22,4.66,Yuliya Golubchikova,RUS,27.03.83,Birmingham,04.03.2007
230,22,4.66,Svetlana Feofanova,RUS,16.07.80,Birmingham,04.03.2007
231,22,4.66,Monika Pyrek,POL,11.08.80,Bydgoszcz,10.02.2009
232,22,4.66,Yuliya Golubchikova,RUS,27.03.83,Donetsk,15.02.2009
233,22,4.66,Fabiana Murer,BRA,16.03.81,Donetsk,15.02.2009
234,22,4.66,Fabiana Murer,BRA,16.03.81,Stuttgart,06.02.2010
235,22,4.66,Silke Spiegelburg,GER,17.03.86,Karlsruhe,13.02.2011
236,22,4.66,Tina Sutej,SLO,07.11.88,Moskva,02.02.2014
237,22,4.66,Nikoléta Kyriakopoú,GRE,21.03.86,Mondeville,06.02.2016
238,22,4.66,Anzhelika Sidorova,RUS,28.06.91,Moskva,14.02.2016
239,22,4.66,Anzhelika Sidorova,RUS,28.06.91,Moskva,17.01.2018
240,22,4.66,Katie Moon,USA,13.06.91,Pullman,19.01.2018
241,22,4.66,Anzhelika Sidorova,RUS,28.06.91,Moskva,04.02.2018
242,22,4.66A,Katie Moon,USA,13.06.91,Reno,18.01.2019
243,22,4.66A,Ekateríni Stefanídi,GRE,04.02.90,Reno,18.01.2019
244,22,4.66,Holly Bradshaw,GBR,02.11.91,Birmingham,09.02.2019
245,22,4.66,Katie Moon,USA,13.06.91,Eaubonne,12.02.2019
246,22,4.66,Sandi Morris,USA,08.07.92,Clermont-Ferrand,23.02.2020
247,22,4.66,Yarisley Silva,CUB,01.06.87,Clermont-Ferrand,23.02.2020
248,22,4.66,Tina Sutej,SLO,07.11.88,Clermont-Ferrand,23.02.2020
249,22,4.66,Tina Sutej,SLO,07.11.88,Rouen,05.03.2022
250,22,4.66A,Katie Moon,USA,13.06.91,Albuquerque,18.02.2023
251,25,4.65,Svetlana Feofanova,RUS,16.07.80,Stockholm,06.02.2002
252,25,4.65,Svetlana Feofanova,RUS,16.07.80,Wien,03.03.2002
