,0,1,2,3,4,5
1649,,,Clancy Edwards,,09.08.55,USA
1650,33.0,1:21.8,University of Tennessee,1r1,Knoxville,15.04.1978
1651,,,Jason Grimes,,10.09.59,USA
1652,,,Lamar Preyor,,04.04.57,USA
1653,,,Jerome Morgan,,15.10.56,USA
1654,,,Ronnie Harris,,15.12.56,USA
1655,33.0,1:21.8,Arizona State University,4,Tempe,27.05.1978
1656,,,Greg Moore,,08.11.59,USA
1657,,,Tony Darden,,02.09.57,USA
1658,,,Reggie Edwards,,,USA
1659,,,Gary Burl,,14.04.54,USA
1660,33.0,1:21.80,Odessa Community College,1,Modesto,11.05.1985
1661,,,Harold Madox,,26.12.65,USA
1662,,,Calvin Long,,02.07.66,USA
1663,,,Clark Waddell,,12.06.65,USA
1664,,,Kenneth Sutton,,10.10.62,USA
1665,33.0,1:21.80,George Mason University,3r1,Philadelphia,28.04.1990
1666,,,,,,USA
1667,,,,,,USA
1668,,,,,,USA
1669,,,,,,USA
1670,33.0,1:21.80,University of Alabama,2,Knoxville,10.04.1993
1671,,,Omokaro Alohan,,18.09.71,NGR
1672,,,Kevin Lee,,,USA
1673,,,Henry Hagan,,24.12.71,GHA
1674,,,Samuel Nelson Boateng,,14.05.68,GHA
1675,33.0,1:21.81,Louisiana State University,1h2,Philadelphia,29.04.2011
1676,,,Riker Hylton,,13.12.88,JAM
1677,,,Keyth Talley,,03.03.90,USA
1678,,,Tristan Walker,,24.10.87,USA
1679,,,Gabriel Mvumvure,,23.02.88,ZIM
1680,33.0,1:21.82,University of Tennessee,1h2,Knoxville,11.04.1986
1681,,,Jeff Powell,,27.05.63,USA
1682,,,Terry McDaniel,,08.02.65,USA
1683,,,Allen Franklin,,21.06.66,USA
1684,,,Sam Graddy,,10.02.64,USA
1685,33.0,1:21.82,Wallace State Community Co,1,Gainesville,27.03.1998
1686,,,Geno White,,10.03.78,USA
1687,,,Bobby Williams,,03.02.78,USA
1688,,,Chris Candler,,27.10.78,USA
1689,,,Aaron Armstrong,,14.10.77,TTO
1690,33.0,1:21.82,Canada,1r2,Gainesville,07.04.2012
1691,,,Oluwasegun Makinde,,06.07.91,CAN
1692,,,Jared Connaughton,,20.07.85,CAN
1693,,,Gavin Smellie,,26.06.86,CAN
1694,,,Oluseyi Smith,,21.02.87,CAN
1695,33.0,1:21.82,Guangdong Province,2h2,Xi'an,21.09.2021
1696,,,Lu Zhiquan,,17.03.94,CHN
1697,,,Mo Youxue,,10.02.96,CHN
1698,,,Luo Wenyi,,14.04.98,CHN
1699,,,Zhang Ruixuan,,16.01.96,CHN
1700,34.0,1:21.83,University of Tennessee,1h1,Knoxville,10.04.1981
1701,,,Willie Gault,,05.09.60,USA
1702,,,Jeff Phillips,,16.05.57,USA
1703,,,Jason Grimes,,10.09.59,USA
1704,,,Mike Miller,,29.12.59,USA
1705,34.0,1:21.83,Oklahoma State University,1,Austin,02.04.1982
1706,,,Ron Ingram,,27.09.59,USA
1707,,,Curtis Thomas,,13.01.62,USA
1708,,,Sterling Starks,,28.06.61,USA
1709,,,James Butler,,21.06.60,USA
1710,34.0,1:21.84,Baylor University,2,Waco,22.04.1983
1711,,,Ernest Wilson,,,USA
1712,,,Willie Caldwell,,25.09.63,USA
1713,,,Bruce Davis,,25.02.63,USA
1714,,,Bill Hartson,,20.03.61,USA
1715,34.0,1:21.84,Tiger International,1,Modesto,14.05.1983
1716,,,Bill Collins,,20.11.50,USA
1717,,,Tony Darden,,02.09.57,USA
1718,,,Michael Paul,,28.03.57,TTO
1719,,,Fred Taylor,,05.11.57,USA
1720,34.0,1:21.84,Texas Christian University,1h1,Philadelphia,24.04.1987
1721,,,Greg Sholars,,08.02.66,USA
1722,,,Andrew Smith,,29.01.64,JAM
1723,,,Tony Allen,,21.06.67,USA
1724,,,Raymond Stewart,,18.03.65,JAM
1725,34.0,1:21.84,Santa Monica Track Club,1,Modesto,07.05.1988
1726,,,Cletus Clark,,20.01.62,USA
1727,,,Mark Witherspoon,,03.09.63,USA
1728,,,Harvey Glance,,28.03.57,USA
1729,,,Carl Lewis,,01.07.61,USA
1730,34.0,1:21.85,Baylor University,1h1,Austin,07.04.1995
1731,,,Eric Lathan,,12.09.72,USA
1732,,,Michael Ford,,05.02.73,USA
1733,,,Raoul Howard,,11.03.74,USA
1734,,,Deon Minor,,22.01.73,USA
1735,34.0,1:21.85,Ingo Shultz relay,2,Berlin,31.08.2001
1736,,,Rory Gilpin,,15.04.72,JAM
1737,,,Thomas Müller,,09.03.78,GER
1738,,,Shane Niemi,,02.06.78,CAN
1739,,,Ingo Schultz,,26.07.75,GER
1740,34.0,1:21.85,United States - Red,2rA,Philadelphia,27.04.2002
1741,,,Coby Miller,,19.10.76,USA
1742,,,Kaaron Conwright,,08.08.76,USA
1743,,,Mickey Grimes,,10.10.76,USA
1744,,,Garfield Ellenwood,,22.02.74,USA
1745,35.0,1:21.87,Middle Tennessee State Uni,2rB,Philadelphia,28.04.2001
1746,,,Tanko Braimah,,12.05.79,GHA
1747,,,Marcelle Scales,,10.09.81,USA
1748,,,De'Jun Spann,,11.11.80,USA
1749,,,Godfrey Herring,,18.05.78,USA
1750,35.0,1:21.87,Pure Athletics,4rA,Gainesville,01.04.2017
1751,,,Jacques Harvey,,04.05.89,JAM
1752,,,Noah Lyles,,18.07.97,USA
1753,,,Kyle Greaux,,26.04.88,TTO
1754,,,Keston Bledman,,08.03.88,TTO
1755,35.0,1:21.87,University of South Caroli,1r3,Gainesville,30.03.2019
1756,,,Ronald Fuller,,99,USA
1757,,,Quincy Hall,,31.07.98,USA
1758,,,Evan Miller,,29.08.00,USA
1759,,,Jordan Sessom,,01.01.00,USA
1760,35.0,1:21.88,University of Arizona,1h2,Austin,06.04.1984
1761,,,Lucius Miller,,14.10.63,USA
1762,,,Vance Johnson,,13.03.63,USA
1763,,,John Johnson,,20.01.60,USA
1764,,,Rod Barksdale,,08.09.62,USA
1765,35.0,1:21.88,Mississippi State Universi,2rB,Philadelphia,26.04.2003
1766,,,LaChristopher Lewis,,28.10.82,USA
1767,,,Marquis Davis,,14.08.80,USA
1768,,,Pierre Browne,,14.01.80,CAN
1769,,,Glenn McFadden,,16.02.82,USA
1770,35.0,1:21.88,Total Sports,1r1,Lawrence,19.04.2008
1771,,,Brendan Christian,,11.12.83,ANT
1772,,,Keston Bledman,,08.03.88,TTO
1773,,,Ato Stephens,,19.06.79,TTO
1774,,,Christopher Lloyd,,10.10.80,DMA
1775,35.0,1:21.88,Barbados,2h2,Nassau,24.05.2014
1776,,,Ramon Gittens,,20.07.87,BAR
1777,,,Andrew Hinds,,25.04.84,BAR
1778,,,Shane Brathwaite,,08.02.90,BAR
1779,,,Fallon Forde,(20.7),06.06.90,BAR
1780,35.0,1:21.88,Barbados,4,Nassau,25.05.2014
1781,,,Ramon Gittens,,20.07.87,BAR
1782,,,Levi Cadogan,,08.11.95,BAR
1783,,,Andrew Hinds,,25.04.84,BAR
1784,,,Fallon Forde,,06.06.90,BAR
1785,35.0,1:21.89,Texas Christian University,1h1,Austin,03.04.1987
1786,,,Roscoe Tatum,,13.02.66,USA
1787,,,Andrew Smith,,29.01.64,JAM
1788,,,Tony Allen,,21.06.67,USA
1789,,,Greg Sholars,,08.02.66,USA
1790,35.0,1:21.9y,San Jose State University,1,Fresno,10.05.1969
1791,,,Roy Davis,(21.3y,,USA
1792,,,Lee Evans,(20.3y,25.02.47,USA
1793,,,Ronnie Ray Smith,(20.6y,28.03.49,USA
1794,,,John Carlos,(19.7y,05.06.45,USA
1795,35.0,1:21.9y,Texas Southern University,1,Austin,12.04.1974
1796,,,Sam Bell,,,USA
1797,,,Robert Taylor,,29.04.53,USA
1798,,,Ernest Pough,,17.05.52,USA
1799,,,Ainsley Armstrong,,27.12.52,TTO
1800,35.0,1:21.9y,University of Tennessee,1,Knoxville,16.04.1977
1801,,,Jonathan Young,,,USA
1802,,,Ricci Gardner,,07.06.56,USA
1803,,,Jerome Morgan,,15.10.56,USA
1804,,,Ronnie Harris,,15.12.56,USA
1805,35.0,1:21.9,North Carolina State Unive,2h3,Philadelphia,26.04.1985
1806,,,Danny Peebles,,30.05.66,USA
1807,,,Jake Howard,,27.05.63,USA
1808,,,Auguston Young,,19.09.61,JAM
1809,,,Harvey McSwain,,10.03.63,USA
1810,35.0,1:21.90,University of Alabama,1,Knoxville,12.04.1980
1811,,,Castro Palmer,,24.05.55,USA
1812,,,Calvin Smith,,08.01.61,USA
1813,,,Allen Buford,,,USA
1814,,,James Mallard,,29.11.57,USA
1815,35.0,1:21.90,Oklahoma State University,2,Lawrence,18.04.1980
1816,,,Albert Jones,,08.10.62,USA
1817,,,Donald Lee Briggs,,17.08.61,USA
1818,,,Sterling Starks,,28.06.61,USA
1819,,,James Butler,,21.06.60,USA
1820,35.0,1:21.90,Oklahoma State University,1h2,Austin,02.04.1982
1821,,,Ron Ingram,,27.09.59,USA
1822,,,Curtis Thomas,,13.01.62,USA
1823,,,Sterling Starks,,28.06.61,USA
1824,,,James Butler,,21.06.60,USA
1825,35.0,1:21.90,Louisiana State University,1h4,Philadelphia,25.04.2014
1826,,,Cyril Grayson,,05.12.93,USA
1827,,,Shermund Allsop,,21.03.91,TTO
1828,,,Darrell Bush,,13.05.93,USA
1829,,,Vernon Norwood,,10.04.92,USA
1830,36.0,1:21.91,University of Tennessee,1,Knoxville,24.05.1980
1831,,,Anthony Blair,,09.09.57,USA
1832,,,Lamar Preyor,,04.04.57,USA
1833,,,Jerome Wilson,,24.04.62,USA
1834,,,Willie Gault,,05.09.60,USA
1835,36.0,1:21.91,Tiger International,1,Walnut,24.04.1983
1836,,,Stanley Floyd,,23.06.61,USA
1837,,,Greg Moore,,08.11.59,USA
1838,,,Michael Paul,,28.03.57,TTO
1839,,,Fred Taylor,,05.11.57,USA
1840,36.0,1:21.91,Auburn University,1,Knoxville,13.04.1985
1841,,,Bruce Hardy,,20.12.61,USA
1842,,,Steve Griffiths,,30.06.64,JAM
1843,,,Calvin Brooks,,08.04.63,USA
1844,,,Daron Council,,26.12.64,USA
1845,36.0,1:21.91,St. Augustine's University,4,Philadelphia,26.04.2014
1846,,,Joshua Edmonds,,23.07.91,USA
1847,,,Taffawee Johnson,,10.03.88,JAM
1848,,,Daniel Jamieson,,03.02.93,JAM
1849,,,Jermaine Jones,,24.05.91,USA
1850,36.0,1:21.91,G.C. Foster College,1h3,Philadelphia,28.04.2017
1851,,,Romario Williams,,17.11.95,JAM
1852,,,Everton Clarke,,24.12.92,JAM
1853,,,Hujaye Cornwall,,01.05.97,JAM
1854,,,Collin King,,06.05.93,JAM
1855,36.0,1:21.91,Waseda University,1,Yokohama,22.09.2019
1856,,,Yoshiki Minamiyama,,15.04.98,JPN
1857,,,Reona Miura,,10.05.00,JPN
1858,,,Rikuya Ito,,10.11.98,JPN
1859,,,Tomohiro Kokubo,,01.07.98,JPN
1860,37.0,1:21.92,University of Oklahoma,1,Des Moines,23.04.1993
1861,,,Nathan Banks,,,USA
1862,,,Tod Long,,18.12.70,USA
1863,,,Willie Kelly,,,USA
1864,,,David Oaks,,12.05.72,USA
1865,37.0,1:21.92,University of North Caroli,1,Knoxville,08.04.1995
1866,,,Curtis Johnson,,24.12.73,USA
1867,,,Tony McCall,,16.06.74,USA
1868,,,Milton Campbell,,15.05.76,USA
1869,,,Kenneth Harnden,,31.03.73,ZIM
1870,37.0,1:21.92,Zenith Velocity Athletics,2r1,Gainesville,04.04.2015
1871,,,Joel Redhead,,03.07.86,GRN
1872,,,Lalonde Gordon,,25.11.88,TTO
1873,,,Akheem Gauntlett,,26.08.90,JAM
1874,,,Kyle Greaux,,26.04.88,TTO
1875,37.0,1:21.93,University of Tennessee,3,Philadelphia,26.04.1986
1876,,,Jeff Powell,,27.05.63,USA
1877,,,Terry McDaniel,,08.02.65,USA
1878,,,Allen Franklin,,21.06.66,USA
1879,,,Sam Graddy,,10.02.64,USA
1880,37.0,1:21.93,Louisiana State University,1h1,Philadelphia,28.04.1995
1881,,,Eddie Kennison,,20.01.73,USA
1882,,,Chris Cummings,,05.01.74,USA
1883,,,Milton Mallard,,24.11.73,USA
1884,,,Rohsaan Griffin,,21.02.74,USA
1885,37.0,1:21.93,University of South Caroli,3r1,Gainesville,02.04.2016
1886,,,Ryan Bermudez,,,USA
1887,,,Jermaine Collier,,05.07.93,USA
1888,,,Ncincihli Titi,,15.12.93,RSA
1889,,,David Winters,,19.02.94,USA
1890,37.0,1:21.94,Philadelphia Pioneers - A,1,San José,12.04.1980
1891,,,Steve Riddick,,18.09.51,USA
1892,,,Fred Taylor,,05.11.57,USA
1893,,,Herman Frazier,,29.10.54,USA
1894,,,Tony Darden,,02.09.57,USA
1895,37.0,1:21.94,Rice University,2,Modesto,11.05.1985
1896,,,Patrick Gordon,,20.08.65,JAM
1897,,,Steven Hall,,20.02.63,USA
1898,,,Terry Jones,,02.06.62,USA
1899,,,Courtney Brown,,21.04.65,CAN
1900,37.0,1:21.94,University of Kentucky,2,Austin,07.04.1995
1901,,,D'Andre Jenkins,,04.01.73,USA
1902,,,DeMarcus Lindsey,,05.04.73,USA
1903,,,Ronnie Williams,,14.10.74,USA
1904,,,Tim Harden,,27.01.74,USA
1905,37.0,1:21.94,University of South Caroli,1,Columbia,20.03.1999
1906,,,,,,USA
1907,,,,,,USA
1908,,,,,,USA
1909,,,,,,USA
1910,38.0,1:21.95,Philadelphia Pioneers,3,Tempe,03.04.1982
1911,,,Rudy LeVarity,,12.12.58,BAH
1912,,,Steve Riddick,,18.09.51,USA
1913,,,Bill Collins,,20.11.50,USA
1914,,,Fred Taylor,,05.11.57,USA
1915,38.0,1:21.95,Rice University,2,Houston,22.03.1985
1916,,,Patrick Gordon,??,20.08.65,JAM
1917,,,Steven Hall,??,20.02.63,USA
1918,,,Terry Jones,??,02.06.62,USA
1919,,,Courtney Brown,??,21.04.65,CAN
1920,38.0,1:21.95,Southern Methodist Univers,2,Tempe,04.04.1987
1921,,,Harold Spells,,18.07.65,USA
1922,,,Roy Martin,,25.12.66,USA
1923,,,Roderick Jones,,,USA
1924,,,Kevin Robinzine,,12.04.66,USA
1925,38.0,1:21.95,University of Alabama,1rB,Philadelphia,27.04.1991
1926,,,Solomon Amegatcher,,20.12.70,GHA
1927,,,Clive Wright,,18.11.65,JAM
1928,,,Samuel Nelson Boateng,,14.05.68,GHA
1929,,,Eduardo Nava,,26.08.68,MEX
1930,38.0,1:21.95,University of Oklahoma,1,Des Moines,25.04.1992
1931,,,Nathan Banks,,,USA
1932,,,Tod Long,,18.12.70,USA
1933,,,Alan Brown,,,USA
1934,,,Jason Rouser,,22.03.70,USA
1935,38.0,1:21.95,University of Houston,1r1,Austin,08.04.2006
1936,,,Preston Perry,,13.09.83,USA
1937,,,Kolee Latson,,16.05.86,USA
1938,,,Tremaine Smith,,16.04.86,USA
1939,,,Carey LaCour,,17.02.85,USA
1940,38.0,1:21.96,Arizona State University,3,Modesto,17.05.1980
1941,,,Vince Jones,,11.11.60,USA
1942,,,Greg Moore,,08.11.59,USA
1943,,,Howard Henley,,14.08.61,USA
1944,,,Dwayne Evans,,13.10.58,USA
1945,38.0,1:21.96,University of Alabama,1,Tuscaloosa,24.03.1991
1946,,,Solomon Amegatcher,,20.12.70,GHA
1947,,,Samuel Nelson Boateng,,14.05.68,GHA
1948,,,Bradley McCauig,,12.12.70,CAN
1949,,,Clive Wright,,18.11.65,JAM
1950,38.0,1:21.96,Blinn College,1,Knoxville,11.04.1992
1951,,,Jason Hendrix,,24.10.72,USA
1952,,,Fabian Muyaba,,30.09.70,ZIM
1953,,,Henry Neal,,28.10.70,USA
1954,,,James Dibble,,23.05.72,USA
1955,38.0,1:21.96,Clemson University,4rB,Philadelphia,24.04.1999
1956,,,Ken Franklin,,05.10.77,USA
1957,,,Anthony Moorman,,21.06.79,USA
1958,,,Charles Allen,,29.03.77,CAN
1959,,,Ato Modibo,,19.06.79,TTO
1960,39.0,1:21.97,Texas Christian University,2,Austin,06.04.1990
1961,,,,,,USA
1962,,,,,,USA
1963,,,,,,USA
1964,,,,,,USA
1965,39.0,1:21.97,Great Britain & N.I.,1,Sheffield,05.06.1992
1966,,,Linford Christie,,02.04.60,GBR
1967,,,Jason John,,17.10.71,GBR
1968,,,John Regis,,13.10.66,GBR
1969,,,Marcus Adam,,28.02.68,GBR
1970,39.0,1:21.97,Texas Christian University,3,Austin,07.04.1995
1971,,,Hosia Abdallah,,01.05.74,USA
1972,,,Brashant Carter,,30.11.73,USA
1973,,,Lloyd Edwards,,,USA
1974,,,Donovan Powell,,31.10.71,JAM
1975,39.0,1:21.97,Saint Kitts & Nevis,3h1,Nassau,24.05.2014
1976,,,Antoine Adams,,31.08.88,SKN
1977,,,Lestrod Roland,,05.09.92,SKN
1978,,,Brijesh Lawrence,,27.12.89,SKN
1979,,,Allistar Clarke,,03.10.90,SKN
1980,39.0,1:21.97,Fujian,1r2,Shaoxing,13.06.2021
1981,,,Su Jianqing,,21.10.00,CHN
1982,,,Liu Zeyan,,28.09.99,CHN
1983,,,Lin Qibang,,14.01.97,CHN
1984,,,Tang Xingqiang,,11.08.95,CHN
1985,39.0,1:21.97,Baylor University,3r2,Austin,26.03.2022
1986,,,Hasani Barr,,01.01.01,USA
1987,,,De'montray Callis,,01.01.02,USA
1988,,,Isaiah Cunningham,,99,USA
1989,,,Matthew Moorer,,16.02.00,USA
1990,39.0,1:21.98,Nike Comptrac,1,Modeston,16.05.1992
1991,,,Greg Sholars,,08.02.66,USA
1992,,,Slip Watkins,,29.09.67,USA
1993,,,Boris Goins,,07.04.67,USA
1994,,,Tony Dees,,06.08.63,USA
1995,39.0,1:21.98,Hobson's Choice,2r1,Lawrence,19.04.2008
1996,,,,,,USA
1997,,,,,,USA
1998,,,,,,USA
1999,,,,,,USA
2000,39.0,1:21.98,University of Arkansas,3,Austin,02.04.2016
2001,,,Roy Ejiakuekwu,,02.02.95,GBR
2002,,,Jarrion Lawson,,06.05.94,USA
2003,,,Obi Igbokwe,,28.01.97,USA
2004,,,Kenzo Cotton,,13.05.96,USA
2005,39.0,1:21.98,Shandong Province,1,Chongqing,25.06.2021
2006,,,Qiao Zhen,,16.02.01,CHN
2007,,,Zhang Yaorong,,01.03.93,CHN
2008,,,Wang Shengjie,,31.03.00,CHN
2009,,,Dai Chenshuai,,16.10.00,CHN
2010,40.0,1:21.99,Texas Christian University,1,Philadelphia,25.04.1987
2011,,,Greg Sholars,,08.02.66,USA
2012,,,Andrew Smith,,29.01.64,JAM
2013,,,Tony Allen,,21.06.67,USA
2014,,,Raymond Stewart,,18.03.65,JAM
2015,40.0,1:21.99,University of Arkansas,1,Fayetteville,25.03.2017
2016,,,Kenzo Cotton,,13.05.96,USA
2017,,,Joshua Washington,,28.08.95,USA
2018,,,Obi Igbokwe,,28.01.97,USA
2019,,,Eric Janise,,03.09.93,USA
2020,40.0,1:21.99,Star Athletics - Red,2,Praire View,27.03.2021
2021,,,Aaron Brown,,27.05.92,CAN
2022,,,Kyree King,,09.07.94,USA
2023,,,Jerome Blake,,18.08.95,CAN
2024,,,Maurice Eaddy,,04.06.95,USA
2025,40.0,1:22.0y,Arizona State University,1,Modesto,24.05.1975
2026,,,Charlie Wells,,10.08.53,USA
2027,,,Steve Williams,,13.11.53,USA
2028,,,Carl McCullough,,05.07.54,USA
2029,,,Herman Frazier,,29.10.54,USA
2030,40.0,1:22.0,Arizona State University,1h1,Philadelphia,29.04.1977
2031,,,Gary Burl,,14.04.54,USA
2032,,,Tony Darden,,02.09.57,USA
2033,,,Gerald Burl,,21.02.56,USA
2034,,,Herman Frazier,,29.10.54,USA
2035,40.0,1:22.0,United States,1,Moskva,29.07.1979
2036,,,Ronnie Harris,,15.12.56,USA
2037,,,Wardell Gilbreath,,29.08.54,USA
2038,,,Carl Lewis,,01.07.61,USA
2039,,,Don Coleman,,24.10.51,USA
2040,40.0,1:22.00,Saint.Augustine's Universi,2,Raleigh,30.03.1985
2041,,,,,,USA
2042,,,,,,USA
2043,,,,,,USA
2044,,,,,,USA
2045,40.0,1:22.00,University of Florida,3,Philadelphia,30.04.2011
2046,,,Will Claye,,13.06.91,USA
2047,,,Christian Taylor,,18.06.90,USA
2048,,,Leonardo Seymore,,02.09.89,USA
2049,,,Terrell Wilks,,30.12.89,USA
2050,40.0,1:22.00,University of Arkansas,3r2,Austin,31.03.2018
2051,,,Kristoffer Hari,,23.12.97,DEN
2052,,,Obi Igbokwe,,28.01.97,USA
2053,,,Roy Ejiakuekwu,,02.02.95,GBR
2054,,,Kenzo Cotton,,13.05.96,USA
2055,41.0,1:22.01,France,1,Saint-Maur,09.10.1988
2056,,,Jean-Charles Trouabal,,20.05.65,FRA
2057,,,Daniel Sangouma,,07.02.65,FRA
2058,,,Bruno Marie-Rose,,20.05.65,FRA
2059,,,Gilles Quénéhervé,,17.05.66,FRA
2060,41.0,1:22.01,Baylor University,1r2,Des Moines,25.04.2009
2061,,,Whitney Prevost,,18.09.88,USA
2062,,,Courtney Thomas,,04.03.87,USA
2063,,,Marcus Boyd,,03.03.89,USA
2064,,,Trey Harts,,17.10.87,USA
2065,41.0,1:22.01,Jamaica,2h1,Nassau,23.02.2017
2066,,,Nickel Ashmeade,,07.04.90,JAM
2067,,,Chadic Hinds,,11.08.92,JAM
2068,,,Oshane Bailey,,09.08.89,JAM
2069,,,Warren Weir,,31.10.89,JAM
2070,41.0,1:22.01,University of South Caroli,3,Philadelphia,29.04.2017
2071,,,Darrell Singleton,,04.12.98,USA
2072,,,David Winters,,19.02.94,USA
2073,,,Ryan Bermudez,,,USA
2074,,,Ncincihli Titi,,15.12.93,RSA
2075,41.0,1:22.02,Sports Track Club,2,Walnut,23.04.1988
2076,,,,,,USA
2077,,,,,,USA
2078,,,,,,USA
2079,,,,,,USA
2080,41.0,1:22.02,Louisiana State University,1rB,Philadelphia,25.04.1992
2081,,,Reggie Jones III,,08.05.71,USA
2082,,,Bryant Williams,,25.03.71,USA
2083,,,Chris King,,16.11.69,USA
2084,,,Jason Sanders,,09.02.71,USA
2085,41.0,1:22.02,Baylor University,1r2,Austin,05.04.2008
2086,,,Courtney Thomas,,04.03.87,USA
2087,,,LeJerald Betters,,06.02.88,USA
2088,,,Marcus Boyd,,03.03.89,USA
2089,,,Trey Harts,,17.10.87,USA
2090,41.0,1:22.03,Philadelphia Pioneers,2,Knoxville,24.05.1980
2091,,,,,,USA
2092,,,,,,USA
2093,,,,,,USA
2094,,,,,,USA
2095,41.0,1:22.03,Philadelphia Pioneers,1,Walnut,25.04.1982
2096,,,Steve Riddick,,18.09.51,USA
2097,,,Bill Collins,,20.11.50,USA
2098,,,Rudy LeVarity,,12.12.58,BAH
2099,,,Fred Taylor,,05.11.57,USA
2100,41.0,1:22.03,University of Georgia,1h1,Knoxville,12.04.1985
2101,,,,,,USA
2102,,,,,,USA
2103,,,,,,USA
2104,,,,,,USA
2105,41.0,1:22.03,Blinn College,1,Knoxville,13.04.1991
2106,,,Dwayne Dunn,,11.01.71,USA
2107,,,Fabian Muyaba,,30.09.70,ZIM
2108,,,Dennis Mowatt,,28.10.69,JAM
2109,,,Darnell Hall,,26.09.71,USA
2110,41.0,1:22.03,Team United States,3r1,Lawrence,19.04.2008
2111,,,Joshua Johnson,,10.05.76,USA
2112,,,Leo Bookman,,03.01.82,USA
2113,,,Demi Omole,,29.07.85,USA
2114,,,Wallace Spearmon,,24.12.84,USA
2115,41.0,1:22.03,Texas A&M University,1h4,Philadelphia,24.04.2009
2116,,,Bryan Miller,,31.05.89,USA
2117,,,Gerald Phiri,,06.10.88,ZAM
2118,,,Chris Dykes,,15.08.87,USA
2119,,,Justin Oliver,,07.11.87,USA
2120,42.0,1:22.04,University of Georgia,1h1,Knoxville,11.04.1986
2121,,,,,,USA
2122,,,,,,USA
2123,,,,,,USA
2124,,,,,,USA
2125,42.0,1:22.04,Texas A&M University,1h3,Philadelphia,29.04.2011
2126,,,Tran Howell,,27.03.88,USA
2127,,,Gerald Phiri,,06.10.88,ZAM
2128,,,Prezel Hardy,,01.06.92,USA
2129,,,Demetrius Pinder,,13.02.89,BAH
2130,42.0,1:22.04,University of Houston,1,Philadelphia,26.04.2019
2131,,,Nicholas Alexander,,17.10.98,USA
2132,,,Mario Burke,,18.03.97,BAR
2133,,,Amere Lattin,,17.02.97,USA
2134,,,Obi Igbokwe,,28.01.97,USA
2135,42.0,1:22.05,Hurdle Mechanic,3r1,Austin,26.03.2022
2136,,,Jaron Flournoy,,24.11.96,USA
2137,,,Bryce Deadmon,,26.03.97,USA
2138,,,Wilbert London,,17.08.97,USA
2139,,,Khallifah Rosser,,13.07.95,USA
2140,42.0,1:22.06,Texas Christian University,1,Waco,16.04.1982
2141,,,Phillip Epps,,11.11.59,USA
2142,,,James Richard,,04.10.59,USA
2143,,,Robert Records,,,USA
2144,,,James Maness,,10.05.63,USA
2145,42.0,1:22.06,Texas Christian University,1,Austin,08.04.1983
2146,,,Phillip Epps,,11.11.59,USA
2147,,,James Richard,,04.10.59,USA
2148,,,David Walker,,30.10.59,USA
2149,,,James Maness,,10.05.63,USA
2150,42.0,1:22.06,Republic of South Africa,1,Port Elizabe,01.03.2002
2151,,,Marcus la Grange,,12.12.77,RSA
2152,,,Matthew Quinn,,17.04.76,RSA
2153,,,Josef van der Linde,,08.04.79,RSA
2154,,,Paul Gorries,,28.02.81,RSA
2155,42.0,1:22.06,University of Florida,1,Gainesville,04.04.2008
2156,,,Calvin Smith,,10.12.87,USA
2157,,,Terrell Wilks,,30.12.89,USA
2158,,,Jeremy Hall,,27.01.88,USA
2159,,,Willie Perry,,16.05.87,USA
2160,42.0,1:22.06,Texas A&M University,1,Austin,04.04.2009
2161,,,Tran Howell,,27.03.88,USA
2162,,,Gerald Phiri,,06.10.88,ZAM
2163,,,Chris Dykes,,15.08.87,USA
2164,,,Justin Oliver,,07.11.87,USA
2165,42.0,1:22.06,Cuba,1,La Habana,15.02.2014
2166,,,Orestes Rodríguez,,03.06.89,CUB
2167,,,Osmaidel Pellicier,,30.03.92,CUB
2168,,,Raidel Acea,,31.10.90,CUB
2169,,,Yoandys Lescay,,05.01.94,CUB
2170,43.0,1:22.07,Santa Monica Track Club -,2,Hengelo,13.08.1989
2171,,,Michael Marsh,,04.08.67,USA
2172,,,Danny Everett,,01.11.66,USA
2173,,,Mark Witherspoon,,03.09.63,USA
2174,,,Cletus Clark,,20.01.62,USA
2175,43.0,1:22.07,Baylor University,1,Austin,08.04.1994
2176,,,Michael Ford,,05.02.73,USA
2177,,,Tony Miller,,12.02.71,USA
2178,,,Deon Minor,,22.01.73,USA
2179,,,Raoul Howard,,11.03.74,USA
2180,43.0,1:22.07,Texas Christian University,3rB,Philadelphia,30.04.1994
2181,,,,,,USA
2182,,,,,,USA
2183,,,,,,USA
2184,,,,,,USA
2185,43.0,1:22.07,Jiangshu Province,2,Chongqing,25.06.2021
2186,,,Wang Xin,,06.11.99,CHN
2187,,,Sheng Chao,,20.05.96,CHN
2188,,,Zhang Sai,,05.07.02,CHN
2189,,,Suo Gaofei,,19.04.01,CHN
2190,43.0,1:22.08,NW State University of Lou,2,College Stat,23.04.1982
2191,,,Mario Johnson,,10.11.61,USA
2192,,,Edgar Washington,,13.07.62,USA
2193,,,Mark Duper,,25.01.59,USA
2194,,,Percy McGlory,,12.03.63,USA
2195,43.0,1:22.08,Texas Christian University,2,Austin,04.04.1986
2196,,,Randall Davis,,,USA
2197,,,Byron Morrow,,13.11.65,USA
2198,,,Byron Ferguson,,,USA
2199,,,Raymond Stewart,,18.03.65,JAM
2200,43.0,1:22.08,Baylor University,1h2,Des Moines,24.04.1987
2201,,,Michael Johnson,,13.09.67,USA
2202,,,Raymond Pierre,,19.09.67,USA
