,0,1,2,3,4,5,6,7,8
123,12,59:12,Cyprian Kotut,KEN,06.06.92,4,New Delhi,,23.11.2014
124,12,59:12,James Mwangi,KEN,23.06.84,1,Milano,,20.03.2016
125,12,59:12,Kenneth Renju,KEN,96,2,København,,19.09.2021
126,12,59:12,Dominic Lokinyomo Lobalu,SSD,16.08.98,5,København,,18.09.2022
127,12,59:13,Patrick Makau,KEN,02.03.85,2,Ra's Al Khaymah,,09.02.2007
128,12,59:13,Julien Wanders,SUI,18.03.96,4,Ra's Al Khaymah,,08.02.2019
129,12,59:13a,Tamirat Tola,ETH,11.08.91,2,Newcastle-South,Shields,08.09.2019
130,12,59:13,Regasa Chala,ETH,30.04.97,6,København,,18.09.2022
131,13,59:14,Dennis Kimetto,KEN,22.04.84,1,Berlin,,01.04.2012
132,13,59:14,Leonard Komon,KEN,10.01.88,1,Berlin,,30.03.2014
133,13,59:14,Abraham Cheroben,KEN,10.11.92,2,Berlin,,30.03.2014
134,13,59:14,Bedan Karoki,KEN,21.08.90,1,København,,13.09.2015
135,13,59:14,Barselius Kipyego,KEN,23.07.93,1,Ústí nad Labem,,16.09.2017
136,13,59:14,Jemal Yimer,ETH,11.09.96,3,København,,16.09.2018
137,13,59:15,Haile Gebrselassie,ETH,18.04.73,1,Lisboa,,16.03.2008
138,13,59:15,Deriba Merga Ejigu,ETH,26.10.80,1,New Delhi,,09.11.2008
139,13,59:15,Wilson Chebet,KEN,07.12.85,5,Rotterdam,,13.09.2009
140,13,59:15,Wilson Kiprop,KEN,14.04.87,2,Berlin,,01.04.2012
141,13,59:15,Wilson Kiprop,KEN,14.04.87,1,Roma-Ostia Lido,,03.03.2013
142,13,59:15,Barselius Kipyego,KEN,23.07.93,1,Ústí nad Labem,,17.09.2016
143,13,59:15,Rodgers Chumo,KEN,03.03.98,1,Istanbul,,27.03.2022
144,14,59:16,Samuel Wanjiru,KEN,10.11.86,1,Rotterdam,,11.09.2005
145,14,59:16,Zersenay Tadese,ERI,08.02.82,1,Rotterdam,,10.09.2006
146,14,59:16,Deriba Merga Ejigu,ETH,26.10.80,4,Udine,,14.10.2007
147,14,59:16,Wilson Kipsang Kiprotich,KEN,15.03.82,2,New Delhi,,09.11.2008
148,14,59:16,Bernard Ngeno,KEN,10.08.96,2,København,,15.09.2019
149,14,59:16,Alexander Mutiso,KEN,10.09.96,2,Ra's Al Khaymah,,21.02.2020
150,14,59:16,Rodgers Chumo,KEN,03.03.98,9,Valencia,,24.10.2021
151,15,59:17,Paul Tergat,KEN,17.06.69,1,Milano,,04.04.1998
152,15,59:17,Yomif Kejelcha,ETH,01.08.97,4,København,,16.09.2018
153,15,59:17,Solomon Berihu,ETH,02.10.99,2,New Dehli,,20.10.2019
154,15,59:17,Alexander Mutiso,KEN,10.09.96,1,Marugame,,05.02.2023
155,15,59:17,Isaac Kipkemboi,KEN,12.11.94,1,Roma,,05.03.2023
156,15,59:18,Deriba Merga Ejigu,ETH,26.10.80,3,Ra's Al Khaymah,,20.02.2009
157,15,59:18,Stanley Biwott,KEN,21.04.86,5,New Delhi,,23.11.2014
158,15,59:18,Leonard Langat,KEN,07.08.90,2,Roma-Ostia Lido,,13.03.2016
159,15,59:18,Guye Adola,ETH,20.10.90,1,Roma-Ostia Lido,,12.03.2017
160,15,59:18,Leul Gebrselassie,ETH,20.09.93,2,Valencia,,22.10.2017
161,15,59:18,Andamlak Belihu,ETH,20.11.98,1,New Dehli,,21.10.2018
162,15,59:18,Cleophas Kandie,KEN,14.08.00,2,Marugame,,05.02.2023
163,16,59:19,Patrick Makau,KEN,02.03.85,2,Rotterdam,,09.09.2007
164,16,59:19,Tilahun Regessa,ETH,18.01.90,1,Abu Dhabi,,07.01.2010
165,16,59:19,Robert Chemosin,KEN,01.02.89,2,Roma-Ostia Lido,,03.03.2013
166,16,59:19,Yigrem Demelash,ETH,28.01.94,2,Ra's Al Khaymah,,10.02.2017
167,16,59:19,Josphat Boit,KEN,25.11.95,3,Stresa,,15.04.2018
168,16,59:19,Andamlak Belihu,ETH,20.11.98,4,Valencia,,28.10.2018
169,16,59:19,Viktor Kipchirchir,KEN,05.12.87,1,Padova,,26.09.2021
170,17,59:20a,Hendrick Ramaala,RSA,02.02.72,2,Lisboa,,26.03.2000
171,17,59:20,Moses Mosop,KEN,17.07.85,1,Milano,,21.03.2010
172,17,59:20,Simon Cheprot,KEN,02.07.93,3,Roma-Ostia Lido,,03.03.2013
173,17,59:20,Stanley Biwott,KEN,21.04.86,1,Den Haag,,08.03.2015
174,17,59:20,Birhanu Legesse,ETH,09.11.94,1,New Delhi,,29.11.2015
175,17,59:20,Daniel Wanjiru,KEN,25.05.92,1,Praha,,02.04.2016
176,17,59:20,Stephen Kiprop,KEN,08.09.99,3,Praha,,06.04.2019
177,17,59:20,Alexander Mutiso,KEN,10.09.96,2,Herzogenaurach,,12.09.2021
178,17,59:21a,Robert Kipkoech Cheruiyo,KEN,26.09.78,2,Lisboa,,13.03.2005
179,17,59:21,Samuel Tsegay Tesfamriam,ERI,24.02.88,2,København,,29.03.2014
180,17,59:21,Guye Adola,ETH,20.10.90,3,København,,29.03.2014
181,17,59:21,Stephen Kibet Kosgei,KEN,09.11.86,6,New Delhi,,23.11.2014
182,17,59:21,Abraham Cheroben,KEN,10.11.92,7,New Delhi,,23.11.2014
183,17,59:21,Mosinet Geremew,ETH,12.02.92,2,New Delhi,,29.11.2015
184,17,59:21,Felix Kibitok,KEN,09.06.91,5,København,,16.09.2018
185,17,59:21,Stephen Kiprop,KEN,08.09.99,5,Valencia,,28.10.2018
186,17,59:21,Joshua Cheptegei,UGA,12.09.96,4,Gdynia,,17.10.2020
187,17,59:21,Gemechu Dida,ETH,12.09.99,2,Roma-Ostia Lido,,06.03.2022
188,18,59:22,Paul Tergat,KEN,17.06.69,1,Milano,,17.04.1999
189,18,59:22,Feyisa Lelisa,ETH,01.02.90,1,Houston,,15.01.2012
190,18,59:22,Ezekiel Chebii,KEN,03.01.91,3,Berlin,,01.04.2012
191,18,59:22,Peter Kirui,KEN,02.01.88,1,Praha,,05.04.2014
192,18,59:22a,Mohamed Farah,GBR,23.03.83,1,Newcastle-South,Shields,13.09.2015
193,18,59:22,Josphat Tanui,KEN,04.02.94,2,Ústí nad Labem,,16.09.2017
194,18,59:22,Fikadu Haftu,ETH,21.02.94,3,Valencia,,22.10.2017
195,18,59:22,Amdework Walelegn,ETH,11.03.99,2,New Dehli,,21.10.2018
196,18,59:22,Bernard Ngeno,KEN,10.08.96,6,Valencia,,28.10.2018
197,18,59:22,Morris Munene,KEN,07.04.95,5,Ra's Al Khaymah,,08.02.2019
198,18,59:22,Berehanu Tsegu,ETH,30.09.99,3,København,,15.09.2019
199,18,59:22,Leonard Langat,KEN,07.08.90,3,Roma-Ostia Lido,,06.03.2022
200,18,59:22,Rhonex Kipruto,KEN,12.10.99,4,Lisboa,,12.03.2023
201,20,59:23,John Kiprotich,KEN,30.03.89,6,Rotterdam,,13.09.2009
202,20,59:23,Bedan Karoki,KEN,21.08.90,1,Philadelphia,,21.09.2014
203,20,59:23,Sabastian Sawe,KEN,16.03.95,6,Valencia,,23.10.2022
204,20,59:24a,Haile Gebrselassie,ETH,18.04.73,1,New York City,,05.08.2007
205,20,59:24,Deriba Merga Ejigu,ETH,26.10.80,1,Ra's Al Khaymah,,18.02.2011
206,20,59:24a,Stanley Biwott,KEN,21.04.86,2,Newcastle-South,Shields,13.09.2015
207,20,59:24,Zersenay Tadese,ERI,08.02.82,3,New Delhi,,29.11.2015
208,20,59:25,Deriba Merga Ejigu,ETH,26.10.80,3,Rotterdam,,09.09.2007
209,20,59:25,Pius Kirop,KEN,08.01.90,4,Berlin,,01.04.2012
210,20,59:25,Eliud Kipchoge,KEN,05.11.84,3,Lille,,01.09.2012
211,20,59:25,Feyisa Lilesa,ETH,01.02.90,4,Ra's Al Khaymah,,15.02.2013
