,0,1,2,3,4,5,6,7,8
163,16,12.61,4.0,Jenny Adams,USA,08.07.78,1h1,Eugene,23.06.2001
164,16,12.61,3.5,Svetla Dimitrova,BUL,27.01.70,1,Budapest,24.06.2001
165,16,12.61,2.1,Joanna Hayes,USA,23.12.76,1,München,08.08.2004
166,16,12.61,2.3,Michelle Perry,USA,01.05.79,1,Carson,21.05.2006
167,16,12.61,2.1,Brigitte Foster-Hylto,JAM,07.11.74,1h1,Oslo,02.06.2006
168,16,12.61A,3.2,Dawn Nelson,USA,14.06.84,1,Provo,24.05.2008
169,16,12.61,2.5,Tiffany Porter,GBR,13.11.87,1h1,Gainesville,21.04.2012
170,16,12.61,3.0,Kellie Wells,USA,16.07.82,3rA,Gainesville,21.04.2012
171,16,12.61,2.7,Kristina Castlin,USA,07.07.88,3s2,Des Moines,22.06.2013
172,16,12.61,3.3,Queen Claye,USA,10.09.88,1,Montreuil,07.06.2016
173,16,12.61,2.6,Tara Davis Woodhall,USA,20.05.99,2r1,Baton Rouge,24.04.2021
174,16,12.61,3.8,Devynne Charlton,BAH,26.11.95,4,Ad-Dawhah,13.05.2022
175,16,12.61,5.9,Masai Russell,USA,17.06.00,1h3,Austin,31.03.2023
176,17,12.62,2.3,Grazyna Rabsztyn,POL,20.09.52,1,Warszawa,19.06.1978
177,17,12.62,2.4,Ginka Zagorcheva,BUL,12.04.58,3,Helsinki,13.08.1983
178,17,12.62,2.8,Yordanka Donkova,BUL,28.09.61,1,Sofia,21.06.1986
179,17,12.62,2.1,Gail Devers,USA,19.11.66,1,Sheffield,29.08.1993
180,17,12.62,3.2,Ludmila Engquist,SWE,21.04.64,1h6,Sevilla,25.08.1999
181,17,12.62,2.6,Miesha McKelvy,USA,26.07.76,3,Carson,22.05.2004
182,17,12.62,2.9,Eunice Barber,FRA,17.11.74,H,Arles,04.06.2004
183,17,12.62,2.4,Glory Alozie,ESP,30.12.77,1rB,Lausanne,05.07.2005
184,17,12.62,3.8,Dawn Nelson,USA,14.06.84,3,Eugene,06.07.2008
185,17,12.62,3.8,Nichole Denby,USA,10.10.82,4,Eugene,06.07.2008
186,17,12.62,2.6,Tiffany Porter,GBR,13.11.87,1r2,Gateshead,23.06.2013
187,17,12.62,2.8,Bridgette Owens,USA,14.03.92,3,Eugene,14.06.2014
188,17,12.62,2.6,Lolo Jones,USA,05.08.82,2h2,Eugene,26.06.2015
189,17,12.62,2.7,Tiffani McReynolds,USA,04.12.91,1r1,Redlands,15.05.2019
190,17,12.62,2.3,Jeanine Williams,JAM,28.01.97,1q3,Jacksonville,25.05.2019
191,17,12.62,3.6,Tonea Marshall,USA,17.12.98,1,College Station,15.05.2021
192,17,12.62,2.4,Christina Clemons,USA,29.05.90,4h1,Walnut,16.04.2022
193,17,12.62,2.4,Alaysha Johnson,USA,20.07.96,4,Székesfehérvár,08.08.2022
194,17,12.62,2.2,Tonea Marshall,USA,17.12.98,1,Miramar,08.04.2023
195,19,12.63,3.2,Natalya Grigoryeva,UKR,03.12.61,1s2,Tallinn,05.07.1988
196,19,12.63,2.8,Eva Sokolova,RUS,25.03.61,1s1,Moskva,19.06.1993
197,19,12.63,3.0,Gail Devers,USA,19.11.66,1h1,Sacramento,17.06.1995
198,19,12.63,2.9,Danielle Carruthers,USA,22.12.79,1rA,Karlstad,18.07.2005
199,19,12.63A,3.2,Nichole Denby,USA,10.10.82,2,Provo,24.05.2008
200,19,12.63,2.7,Nickeisha Wilson,JAM,28.07.86,1,Fayetteville,31.05.2008
201,19,12.63,2.7,Lolo Jones,USA,05.08.82,1,Ad-Dawhah,14.05.2010
202,19,12.63,2.1,Nia Ali,USA,23.10.88,1,Des Moines,11.06.2011
203,19,12.63,3.1,Kellie Wells,USA,16.07.82,2h4,Des Moines,21.06.2013
204,19,12.63,2.7,Vashti Thomas,USA,21.04.90,4s2,Des Moines,22.06.2013
205,19,12.63A,4.1,Lolo Jones,USA,05.08.82,1,"San José, CRC",08.08.2015
206,19,12.63,4.3,Oluwatobiloba Amusan,NGR,23.04.97,1h2,Austin,26.05.2017
207,19,12.63,3.3,Ackera Nugent,JAM,29.04.02,1h4,College Station,27.05.2021
208,19,12.63,2.2,Tonea Marshall,USA,17.12.98,1,Azusa,25.07.2021
209,19,12.63,2.5,Oluwatobiloba Amusan,NGR,23.04.97,1h2,Saint Pierre,08.06.2022
