,0,1,2,3,4,5
2615,52.0,42.64,German Democratic Republic,1r2,Leipzig,10.08.1985
2616,,,Silke Möller,,20.06.64,GER
2617,,,Sabine Günther,,06.11.63,GER
2618,,,Ingrid Auerswald,,02.09.57,GDR
2619,,,Marlies Göhr,,21.03.58,GDR
2620,52.0,42.64,Bulgaria,1,Stara Zagora,20.08.1988
2621,,,Tsvetanka Ilieva,,01.03.63,BUL
2622,,,Anelia Nuneva,,30.06.62,BUL
2623,,,Nadezhda Georgieva,,02.09.61,BUL
2624,,,Valya Valova,,23.08.61,BUL
2625,52.0,42.64,United States,2h2,Edmonton,11.08.2001
2626,,,Angela Williams,,30.01.80,USA
2627,,,Chryste Gaines,,14.09.70,USA
2628,,,Inger Miller,,12.06.72,USA
2629,,,Torri Edwards,,31.01.77,USA
2630,52.0,42.64,United States - Blue,2rA,Philadelphia,26.04.2008
2631,,,Muna Lee,,30.10.81,USA
2632,,,Torri Edwards,,31.01.77,USA
2633,,,Carmelita Jeter,,24.11.79,USA
2634,,,Sanya Richards-Ross,,26.02.85,USA
2635,52.0,42.64,United States - Blue,2rA,Philadelphia,30.04.2011
2636,,,Gloria Asumnu,,22.05.85,USA
2637,,,Mikele Barber,,04.10.80,USA
2638,,,Bianca Knight,,02.01.89,USA
2639,,,Alexandra Anderson,,28.01.87,USA
2640,52.0,42.64,Louisiana State University,1,Des Moines,11.06.2011
2641,,,Kenyanna Wilson,,27.10.88,USA
2642,,,Semoy Hackett,,27.11.88,TTO
2643,,,Rebecca Alexander,,02.05.90,USA
2644,,,Kimberlyn Duncan,,02.08.91,USA
2645,52.0,42.64,Nigeria,4,London,10.08.2012
2646,,,Oludamola Osayomi,,26.06.86,NGR
2647,,,Gloria Asumnu,,22.05.85,NGR
2648,,,Endurance Abinuwa,,31.07.87,NGR
2649,,,Blessing Okagbare,,09.10.88,NGR
2650,52.0,42.64,Germany,4h2,Beijing,29.08.2015
2651,,,Rebekka Haase,,02.01.93,GER
2652,,,Alexandra Burghardt,,28.04.94,GER
2653,,,Gina Lückenkemper,,21.11.96,GER
2654,,,Verena Sailer,,16.10.85,GER
2655,52.0,42.64,Germany,5,Beijing,29.08.2015
2656,,,Rebekka Haase,,02.01.93,GER
2657,,,Alexandra Burghardt,,28.04.94,GER
2658,,,Gina Lückenkemper,,21.11.96,GER
2659,,,Verena Sailer,,16.10.85,GER
2660,52.0,42.64,The Netherlands,4h1,London,12.08.2017
2661,,,Madiea Ghafoor,(10.78),09.09.92,NED
2662,,,Dafne Schippers,(10.52),15.06.92,NED
2663,,,Naomi Sedney,(9.75),17.12.94,NED
2664,,,Jamile Samuel,(10.68),24.04.92,NED
2665,52.0,42.64,University of Oregon,1h3,Eugene,09.06.2022
2666,,,Jadyn Mays,,02.04.02,USA
2667,,,Kemba Nelson,,23.02.00,JAM
2668,,,Jasmin Reed,,21.02.00,USA
2669,,,Jasmine Montgomery,,23.09.02,USA
2670,53.0,42.65,German Democratic Republic,2,Düsseldorf,04.09.1977
2671,,,Monika Hamann,,08.06.54,GDR
2672,,,Romy Müller,,26.07.58,GDR
2673,,,Ingrid Auerswald,,02.09.57,GDR
2674,,,Marlies Göhr,,21.03.58,GDR
2675,53.0,42.65,United States 2,1,München,08.08.2004
2676,,,Angela Daigle,,28.05.76,USA
2677,,,Allyson Felix,,18.11.85,USA
2678,,,Stephanie Durst,,06.01.82,USA
2679,,,LaShauntea Moore,,31.07.83,USA
2680,53.0,42.65,United States - Red,1,Helsinki,25.07.2005
2681,,,Angela Daigle,,28.05.76,USA
2682,,,Muna Lee,,30.10.81,USA
2683,,,Lauryn Williams,,11.09.83,USA
2684,,,LaTasha Colander,,23.08.76,USA
2685,53.0,42.65,Invitaional Team,2,London,25.07.2008
2686,,,Candice Davis,,26.10.85,USA
2687,,,LaShauntea Moore,,31.07.83,USA
2688,,,Bianca Knight,,02.01.89,USA
2689,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
2690,53.0,42.65,Bobby Kersee All-Stars,1,Westwood,14.04.2012
2691,,,Virginia Crawford,,07.09.83,USA
2692,,,Jennba Turnbull,,27.09.89,USA
2693,,,Dawn Nelson,,14.06.84,USA
2694,,,Allyson Felix,,18.11.85,USA
2695,53.0,42.65,United States - Blue,2rA,Philadelphia,27.04.2013
2696,,,Mandy White,,23.10.88,USA
2697,,,Alexandra Anderson,,28.01.87,USA
2698,,,Barbara Pierre,,28.04.87,USA
2699,,,Porscha Lucas,,18.06.88,USA
2700,53.0,42.65,Germany,3h1,Moskva,18.08.2013
2701,,,Yasmin Kwadwo,,09.11.90,GER
2702,,,Inna Weit,,05.08.88,GER
2703,,,Tatjana Pinto,,02.07.92,GER
2704,,,Verena Sailer,,16.10.85,GER
2705,53.0,42.65,People's Republic of China,1,Beijing,18.05.2016
2706,,,Yuan Qiqi,,26.10.95,CHN
2707,,,Wei Yongli,,11.10.91,CHN
2708,,,Ge Manqi,,13.10.97,CHN
2709,,,Liang Xiaojing,,07.04.97,CHN
2710,53.0,42.65,Louisiana State University,1,Eugene,11.06.2016
2711,,,Mikiah Brisco,,14.07.96,USA
2712,,,Kortnei Johnson,,11.08.97,USA
2713,,,Jada Martin,,08.06.95,USA
2714,,,Rushell Harvey,,09.09.95,USA
2715,53.0,42.65,Louisiana State University,1,Lafayette,16.03.2018
2716,,,Mikiah Brisco,,14.07.96,USA
2717,,,Kortnei Johnson,,11.08.97,USA
2718,,,Cassondra Hall,,23.09.97,USA
2719,,,Aleia Hobbs,,24.02.96,USA
2720,53.0,42.65,University of Arkansas,1h1,Austin,06.06.2019
2721,,,Tamara Kuykendall,,03.02.98,USA
2722,,,Payton Chadwick,,29.11.95,USA
2723,,,Janeek Brown,,14.05.98,JAM
2724,,,Kiara Parker,,28.10.96,USA
2725,54.0,42.66,German Democratic Republic,1r2,Dresden,02.07.1982
2726,,,Kirsten Emmelmann,,19.04.61,GDR
2727,,,Bärbel Wöckel,,21.03.55,GDR
2728,,,Gesine Walther,,06.10.62,GDR
2729,,,Marlies Göhr,,21.03.58,GDR
2730,54.0,42.66,Great Britain & N.I.,2,Athínai,11.09.1982
2731,,,Wendy Hoyte,,17.12.57,GBR
2732,,,Kathy Cook,,03.05.60,GBR
2733,,,Beverley Callander,,28.08.56,GBR
2734,,,Shirley Thomas,,15.06.63,GBR
2735,54.0,42.66,SC Motor Jena,1,Potsdam,06.06.1987
2736,,,Sabine Günther,,06.11.63,GER
2737,,,Heike Drechsler,,16.12.64,GER
2738,,,Ingrid Auerswald,,02.09.57,GDR
2739,,,Marlies Göhr,,21.03.58,GDR
2740,54.0,42.66,Vector Sports,1,Walnut,21.04.1996
2741,,,Cheryl Taplin,,02.09.72,USA
2742,,,Chryste Gaines,,14.09.70,USA
2743,,,Chandra Sturrup,,12.09.71,BAH
2744,,,Inger Miller,,12.06.72,USA
2745,54.0,42.66,Germany,1,Cuxhaven,16.07.1997
2746,,,Melanie Paschke,,29.06.70,GER
2747,,,Gabriele Rockmeier,,29.11.73,GER
2748,,,Birgit Rockmeier,,29.11.73,GER
2749,,,Andrea Philipp,,29.07.71,GER
2750,54.0,42.66,Russia,3,Saint-Denis,30.08.2003
2751,,,Olga Fyodorova,,14.07.83,RUS
2752,,,Yuliya Tabakova,,01.05.80,RUS
2753,,,Marina Kislova,,07.02.78,RUS
2754,,,Larisa Kruglova,,27.10.72,RUS
2755,54.0,42.66,Bahamas,2h1,Berlin,22.08.2009
2756,,,Sheniqua Ferguson,,24.11.89,BAH
2757,,,Chandra Sturrup,,12.09.71,BAH
2758,,,Christiane Amertil,,18.08.79,BAH
2759,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
2760,54.0,42.66,United States - Red,3rA,Philadelphia,27.04.2013
2761,,,Tianna Bartoletta,,30.08.85,USA
2762,,,Allyson Felix,,18.11.85,USA
2763,,,Bianca Knight,,02.01.89,USA
2764,,,Jeneba Tarmoh,,27.09.89,USA
2765,54.0,42.66,Trinidad & Tobago,3rA,Nassau,24.05.2014
2766,,,Kamaria Durant,,24.02.91,TTO
2767,,,Michelle-Lee Ahye,,10.04.92,TTO
2768,,,Reyare Thomas,,23.11.87,TTO
2769,,,Kai Selvon,,13.04.92,TTO
2770,54.0,42.66,Louisiana State University,1,Baton Rouge,08.04.2017
2771,,,Mikiah Brisco,,14.07.96,USA
2772,,,Kortnei Johnson,,11.08.97,USA
2773,,,Jada Martin,,08.06.95,USA
2774,,,Aleia Hobbs,,24.02.96,USA
2775,54.0,42.66,Louisiana State University,1,Austin,31.03.2018
2776,,,Mikiah Brisco,,14.07.96,USA
2777,,,Kortnei Johnson,,11.08.97,USA
2778,,,Cassondra Hall,,23.09.97,USA
2779,,,Aleia Hobbs,,24.02.96,USA
2780,55.0,42.67,Bulgaria,4,Moskva,01.08.1980
2781,,,Sofka Popova,,15.08.53,BUL
2782,,,Liliana Ivanova,,17.03.56,BUL
2783,,,Maria Shishkova,,21.09.53,BUL
2784,,,Galina Penkova,,18.05.58,BUL
2785,55.0,42.67,German Democratic Republic,1,Tbilisi,26.06.1981
2786,,,Annelies Walther,,06.12.59,GDR
2787,,,Bärbel Wöckel,,21.03.55,GDR
2788,,,Gesine Walther,,06.10.62,GDR
2789,,,Marlies Göhr,,21.03.58,GDR
2790,55.0,42.67,Soviet Union,2,Seattle,26.07.1990
2791,,,Yelena Mizera,,20.02.66,RUS
2792,,,Galina Malchugina,,17.12.62,RUS
2793,,,Natalya Kovtun,,27.05.64,RUS
2794,,,Irina Privalova,,12.11.68,RUS
2795,55.0,42.67,France,4,Stuttgart,22.08.1993
2796,,,Patricia Girard,,18.04.68,FRA
2797,,,Odiah Sidibé,,13.01.70,FRA
2798,,,Valerie Jean-Charles,,27.01.69,FRA
2799,,,Marie-José Pérec,,09.05.68,FRA
2800,55.0,42.67,Germany,1,Dortmund,08.06.1997
2801,,,Melanie Paschke,,29.06.70,GER
2802,,,Silke Lichtenhagen,,20.11.73,GER
2803,,,Birgit Rockmeier,,29.11.73,GER
2804,,,Andrea Philipp,,29.07.71,GER
2805,55.0,42.67,Germany,5,London,10.08.2012
2806,,,Leena Günther,,16.04.91,GER
2807,,,Anne Cibis,,27.09.85,GER
2808,,,Tatjana Pinto,,02.07.92,GER
2809,,,Verena Sailer,,16.10.85,GER
2810,55.0,42.67,Nigeria,4rA,Nassau,24.05.2014
2811,,,Gloria Asumnu,,22.05.85,NGR
2812,,,Blessing Okagbare,,09.10.88,NGR
2813,,,Dominique Duncan,,07.05.90,NGR
2814,,,Francesca Okwara,,24.07.88,NGR
2815,55.0,42.67,Ghana,1,Cape Coast,08.07.2016
2816,,,Flings Owusu-Agyapong,,16.10.88,GHA
2817,,,Gemma Acheampong,,13.02.93,GHA
2818,,,Beatrice Gyaman,,17.02.87,GHA
2819,,,Janet Amponsah,,12.04.93,GHA
2820,56.0,42.68,Federal Republic of German,1,München,29.05.1976
2821,,,Ingeborg Helten,,31.12.50,FRG
2822,,,Annegret Kröniger,,24.09.52,FRG
2823,,,Annegret Richter,,13.10.50,FRG
2824,,,Maren Gang,,28.02.53,FRG
2825,56.0,42.68,France,3,Athínai,11.09.1982
2826,,,Laurence Bily,,05.05.63,FRA
2827,,,Marie-Christine Cazier,,23.08.63,FRA
2828,,,Rose-Aimee Bacoul,,09.01.52,FRA
2829,,,Liliane Gaschet,,16.03.62,FRA
2830,56.0,42.68,Bulgaria,2,Stuttgart,31.08.1986
2831,,,Ginka Zagorcheva,,12.04.58,BUL
2832,,,Anelia Nuneva,,30.06.62,BUL
2833,,,Nadezhda Georgieva,,02.09.61,BUL
2834,,,Yordanka Donkova,,28.09.61,BUL
2835,56.0,42.68,Germany,2,Budapest,22.08.1998
2836,,,Melanie Paschke,,29.06.70,GER
2837,,,Gabriele Rockmeier,,29.11.73,GER
2838,,,Birgit Rockmeier,,29.11.73,GER
2839,,,Andrea Philipp,(9.98),29.07.71,GER
2840,56.0,42.68,United States - Red,1,Philadelphia,30.04.2005
2841,,,Angela Daigle,,28.05.76,USA
2842,,,Lauryn Williams,,11.09.83,USA
2843,,,Inger Miller,,12.06.72,USA
2844,,,LaTasha Colander,,23.08.76,USA
2845,56.0,42.68,Poland,3,Barcelona,01.08.2010
2846,,,Marika Popowicz,(11.68),28.04.88,POL
2847,,,Daria Korczynska,(10.30),30.07.81,POL
2848,,,Marta Jeschke,(10.49),02.06.86,POL
2849,,,Weronika Wedler,(10.60),17.07.89,POL
2850,56.0,42.68,Louisiana State University,1h1,Des Moines,06.06.2012
2851,,,Takeia Pinckney,,24.07.91,USA
2852,,,Semoy Hackett,,27.11.88,TTO
2853,,,Rebecca Alexander,,02.05.90,USA
2854,,,Kimberlyn Duncan,,02.08.91,USA
2855,56.0,42.68,Jamaica,2,Toronto,25.07.2015
2856,,,Samantha Henry-Robinson,,25.09.88,JAM
2857,,,Kerron Stewart,,16.04.84,JAM
2858,,,Schillonie Calvert,,27.07.88,JAM
2859,,,Simone Facey,,07.05.85,JAM
2860,56.0,42.68,University of Oregon,1r1,Norwalk,16.04.2016
2861,,,Jasmine Todd,,23.12.93,USA
2862,,,Deajah Stevens,,19.05.95,USA
2863,,,Hannah Cunliffe,,09.01.96,USA
2864,,,Ariana Washington,,04.09.96,USA
2865,56.0,42.68,France,4h1,Tokyo,05.08.2021
2866,,,Carolle Zahi,,12.06.94,FRA
2867,,,Orlann Ombissa-Dzangue,,26.05.91,FRA
2868,,,Gemima Joseph,,17.10.01,FRA
2869,,,Cynthia Leduc,,16.02.97,FRA
2870,56.0,42.68,Star Athletic,1rA,Austin,26.03.2022
2871,,,Javianne Oliver,,26.12.94,USA
2872,,,Twanisha Terry,,24.01.99,USA
2873,,,Kortnei Johnson,,11.08.97,USA
2874,,,Teahna Daniels,,27.03.97,USA
2875,56.0,42.68,Nigeria,3h2,Eugene,22.07.2022
2876,,,Joy Udo-Gabriel,(11.74),02.06.99,NGR
2877,,,Favour Ofili,(10.22),31.12.02,NGR
2878,,,Rosemary Chukwuma,(10.77),05.12.01,NGR
2879,,,Grace Nwokocha,(9.95),07.04.01,NGR
2880,57.0,42.69,Bulgaria,1,Sofia,19.05.1984
2881,,,Atanaska Georgieva,,18.10.60,BUL
2882,,,Anelia Nuneva,,30.06.62,BUL
2883,,,Nadezhda Georgieva,,02.09.61,BUL
2884,,,Yordanka Donkova,,28.09.61,BUL
2885,57.0,42.69,Bulgaria,1,Warszawa,15.07.1984
2886,,,Pepa Pavlova,,01.01.61,BUL
2887,,,Anelia Nuneva,,30.06.62,BUL
2888,,,Nadezhda Georgieva,,02.09.61,BUL
2889,,,Liliana Ivanova,,17.03.56,BUL
2890,57.0,42.69,Federal Republic of German,2s2,Seoul,01.10.1988
2891,,,Sabine Richter,,18.07.66,GER
2892,,,Ulrike Sarvari,,22.06.64,GER
2893,,,Andrea Thomas,,09.04.63,GER
2894,,,Ute Thimm,,10.07.58,FRG
2895,57.0,42.69,Russia,4s2,Athínai,08.08.1997
2896,,,Olga Povtaryova,,06.12.73,RUS
2897,,,Galina Malchugina,,17.12.62,RUS
2898,,,Marina Trandenkova,,07.01.67,RUS
2899,,,Yekaterina Grigoryeva,,21.04.74,RUS
2900,57.0,42.69,Bahamas,4,Athínai,27.08.2004
2901,,,Tamica Clarke,,09.11.80,BAH
2902,,,Chandra Sturrup,,12.09.71,BAH
2903,,,Shandria Brown,,07.07.83,BAH
2904,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
2905,57.0,42.69,Texas A&M University,2rA,Philadelphia,25.04.2008
2906,,,Alison George,,03.01.88,GRN
2907,,,Porscha Lucas,,18.06.88,USA
2908,,,Simone Facey,,07.05.85,JAM
2909,,,Gabrielle Mayo,,26.01.89,USA
2910,57.0,42.69,Germany,3h2,London,09.08.2012
2911,,,Leena Günther,,16.04.91,GER
2912,,,Anne Cibis,,27.09.85,GER
2913,,,Tatjana Pinto,,02.07.92,GER
2914,,,Verena Sailer,,16.10.85,GER
2915,57.0,42.69,Great Britain & N.I.,1,London,26.07.2013
2916,,,Dina Asher-Smith,,04.12.95,GBR
2917,,,Anyika Onuora,,28.10.84,GBR
2918,,,Annabelle Lewis,,20.03.89,GBR
2919,,,Ashleigh Nelson,,20.02.91,GBR
2920,57.0,42.69,The Netherlands,2,London,24.07.2015
2921,,,Nadine Visser,,09.02.95,NED
2922,,,Dafne Schippers,,15.06.92,NED
2923,,,Naomi Sedney,,17.12.94,NED
2924,,,Jamile Samuel,,24.04.92,NED
2925,57.0,42.69,Germany,3,Zürich,30.08.2018
2926,,,Lisa Marie Kwaiye,,27.10.96,GER
2927,,,Alexandra Burghardt,,28.04.94,GER
2928,,,Jessica-Bianca Wessoly,,11.12.96,GER
2929,,,Gina Lückenkemper,,21.11.96,GER
2930,57.0,42.69,Louisiana State University,2,Baton Rouge,09.04.2022
2931,,,Alia Armstrong,,28.12.00,USA
2932,,,Leah Phillips,,14.08.02,USA
2933,,,Tionna Brown,,08.01.02,USA
2934,,,Favour Ofili,,31.12.02,NGR
2935,58.0,42.7,German Democratic Republic,1,Neubrandenburg,07.06.1986
2936,,,Silke Möller,,20.06.64,GER
2937,,,Sabine Günther,,06.11.63,GER
2938,,,Jeanette Düring,,01.02.65,GDR
2939,,,Ingrid Auerswald,,02.09.57,GDR
2940,58.0,42.7,Soviet Union,1,Tallinn,21.06.1986
2941,,,Elvira Barbashina,,25.02.63,UZB
2942,,,Maya Azarashvili,,06.04.64,GEO
2943,,,Irina Slyusar,,19.03.63,UKR
2944,,,Olga Zolotaryova,,01.11.61,RUS
2945,58.0,42.7,German Democratic Republic,1rA,Cottbus,17.06.1988
2946,,,Silke Möller,,20.06.64,GER
2947,,,Kerstin Behrendt,,02.09.67,GER
2948,,,Ingrid Auerswald,,02.09.57,GDR
2949,,,Marlies Göhr,,21.03.58,GDR
2950,58.0,42.7,Jamaica,2h2,Osaka,01.09.2007
2951,,,Sherri-Ann Brooks,,11.02.83,JAM
2952,,,Kerron Stewart,,16.04.84,JAM
2953,,,Simone Facey,,07.05.85,JAM
2954,,,Shelly-Ann Fraser-Pryce,,27.12.86,JAM
2955,58.0,42.7,France,5,Daegu,04.09.2011
2956,,,Myriam Soumaré,,29.10.86,FRA
2957,,,Céline Distel-Bonnet,,25.05.87,FRA
2958,,,Lina Jacques-Sébastien,,10.05.85,FRA
2959,,,Véronique Mang,,15.12.84,FRA
2960,58.0,42.7,Ukraina,1h1,Helsinki,30.06.2012
2961,,,Oleysa Povh,,18.10.87,UKR
2962,,,Nataliya Pogrebnyak,,19.02.88,UKR
2963,,,Mariya Ryemyen,,02.08.87,UKR
2964,,,Viktoriya Pyatachenko,,05.07.89,UKR
2965,58.0,42.7,The Netherlands,6,London,10.08.2012
2966,,,Kadene Vassell,,29.01.89,NED
2967,,,Dafne Schippers,,15.06.92,NED
2968,,,Eva Lubbers,,06.02.92,NED
2969,,,Jamile Samuel,,24.04.92,NED
2970,58.0,42.7,Canada,3h1,Rio de Janeiro,18.08.2016
2971,,,Farah Jacques,,08.02.90,CAN
2972,,,Crystal Emmanuel,,27.11.91,CAN
2973,,,Phylicia George,,16.11.87,CAN
2974,,,Khamica Bingham,,15.06.94,CAN
2975,58.0,42.7,People's Republic of China,4h1,Rio de Janeiro,18.08.2016
2976,,,Yuan Qiqi,,26.10.95,CHN
2977,,,Wei Yongli,,11.10.91,CHN
2978,,,Ge Manqi,,13.10.97,CHN
2979,,,Liang Xiaojing,,07.04.97,CHN
2980,58.0,42.7,Black Yue Gui,2,Tianjin,07.09.2017
2981,,,Liang Xiaojing,,07.04.97,CHN
2982,,,Kong Lingwei,,28.07.95,CHN
2983,,,Tao Yujia,,16.02.87,CHN
2984,,,Wei Yongli,,11.10.91,CHN
2985,58.0,42.7,University of Oregon,1,Tucson,28.04.2018
2986,,,Alaysha Johnson,,20.07.96,USA
2987,,,Lauren Rain Williams,,25.07.99,USA
2988,,,Jasmin Reed,,21.02.00,USA
2989,,,Ariana Washington,,04.09.96,USA
2990,58.0,42.7,Louisiana State University,1,Baton Rouge,24.04.2021
2991,,,Tonea Marshall,,17.12.98,USA
2992,,,Favour Ofili,,31.12.02,NGR
2993,,,Symone Mason,,31.08.99,USA
2994,,,Thelma Davies,,08.05.00,USA
2995,60.0,42.71,Federal Republic of German,1,Dortmund,06.06.1976
2996,,,Elvira Possekel,,11.04.53,FRG
2997,,,Ingeborg Helten,,31.12.50,FRG
2998,,,Annegret Richter,,13.10.50,FRG
2999,,,Annegret Kröniger,,24.09.52,FRG
3000,60.0,42.71,German Democratic Republic,1,Karl-Marx-Stad,25.06.1977
3001,,,Marlies Göhr,,21.03.58,GDR
3002,,,Ingrid Auerswald,,02.09.57,GDR
3003,,,Monika Hamann,,08.06.54,GDR
3004,,,Romy Müller,,26.07.58,GDR
3005,60.0,42.71,German Democratic Republic,2r2,Dresden,02.07.1982
3006,,,Bärbel Schölzel,,09.10.59,GDR
3007,,,Kerstin Walther,,15.04.61,GDR
3008,,,Romy Müller,,26.07.58,GDR
3009,,,Sabine Günther,,06.11.63,GER
3010,60.0,42.71,Great Britain & N.I.,2,Helsinki,10.08.1983
3011,,,Joan Baptiste,,12.10.59,GBR
3012,,,Kathy Cook,,03.05.60,GBR
3013,,,Beverley Callander,,28.08.56,GBR
3014,,,Shirley Thomas,,15.06.63,GBR
3015,60.0,42.71,Soviet Union,2,Praha,18.08.1984
3016,,,Lyudmila Kondratyeva,,11.04.58,RUS
3017,,,Maya Azarashvili,,06.04.64,GEO
3018,,,Svetlana Zhizdrikova,,27.08.60,RUS
3019,,,Olga Antonova,,16.02.60,RUS
3020,60.0,42.71,Poland,3,Moskva,17.08.1985
3021,,,Iwona Pakula,,17.05.62,POL
3022,,,Ewa Kasprzyk,,07.09.57,POL
3023,,,Ewa Pisiewicz,,07.05.62,POL
3024,,,Elzbieta Tomczak,,07.01.61,POL
3025,60.0,42.71,Bulgaria,4,Roma,06.09.1987
3026,,,Ginka Zagorcheva,,12.04.58,BUL
3027,,,Anelia Nuneva,,30.06.62,BUL
3028,,,Nadezhda Georgieva,,02.09.61,BUL
3029,,,Valya Valova,,23.08.61,BUL
3030,60.0,42.71,Russia,1,Göteborg,13.08.2006
3031,,,Yuliya Gushchina,,04.03.83,RUS
3032,,,Natalya Rusakova,,12.12.80,RUS
3033,,,Irina Khabarova,,18.03.66,RUS
3034,,,Yekaterina Grigoryeva,,21.04.74,RUS
3035,60.0,42.71,Ukraina,3,Zürich,29.08.2013
3036,,,Mariya Ryemyen,,02.08.87,UKR
3037,,,Nataliya Pogrebnyak,,19.02.88,UKR
3038,,,Hrystyna Stuy,,03.02.88,UKR
3039,,,Viktoriya Pyatachenko,,05.07.89,UKR
3040,60.0,42.71,University of Oregon,1,Seattle,15.05.2016
3041,,,Jasmine Todd,,23.12.93,USA
3042,,,Deajah Stevens,,19.05.95,USA
3043,,,Hannah Cunliffe,,09.01.96,USA
3044,,,Ariana Washington,,04.09.96,USA
3045,60.0,42.71,Germany,1h2,Amsterdam,09.07.2016
3046,,,Tatjana Pinto,,02.07.92,GER
3047,,,Lisa Mayer,,02.05.96,GER
3048,,,Gina Lückenkemper,,21.11.96,GER
3049,,,Rebekka Haase,,02.01.93,GER
3050,60.0,42.71,Switzerland,1r1,Genève,09.06.2018
3051,,,Ajla Del Ponte,,15.07.96,SUI
3052,,,Sarah Atcho,,01.06.95,SUI
3053,,,Mujinga Kambundji,,17.06.92,SUI
3054,,,Salomé Kora,,08.06.94,SUI
3055,60.0,42.71,The Netherlands,3,London,22.07.2018
3056,,,Madiea Ghafoor,,09.09.92,NED
3057,,,Jamile Samuel,,24.04.92,NED
3058,,,Naomi Sedney,,17.12.94,NED
3059,,,Eefje Boons,,18.07.94,NED
3060,60.0,42.71,People's Republic of China,3,London,20.07.2019
3061,,,Liang Xiaojing,,07.04.97,CHN
3062,,,Ge Manqi,,13.10.97,CHN
3063,,,Wei Yongli,,11.10.91,CHN
3064,,,Kong Lingwei,,28.07.95,CHN
3065,60.0,42.71,Trinidad & Tobago,6,Ad-Dawhah,05.10.2019
3066,,,Semoy Hackett,,27.11.88,TTO
3067,,,Kelly-Ann Baptiste,,14.10.86,TTO
3068,,,Mauricia Prieto,,20.11.95,TTO
3069,,,Kamaria Durant,,24.02.91,TTO
3070,60.0,42.71,University of Texas Elite,1r2,Austin,27.03.2021
3071,,,,,,USA
3072,,,,,,USA
3073,,,,,,USA
3074,,,,,,USA
3075,60.0,42.71,People's Republic of China,6,Tokyo,06.08.2021
3076,,,Liang Xiaojing,,07.04.97,CHN
3077,,,Ge Manqi,,13.10.97,CHN
3078,,,Huang Guifen,,20.08.97,CHN
3079,,,Wei Yongli,,11.10.91,CHN
3080,60.0,42.71,Italy,4h2,Eugene,22.07.2022
3081,,,Zaynab Dosso,(11.44),12.09.99,ITA
3082,,,Dalia Kaddari,(10.14),23.03.01,ITA
3083,,,Anna Bongiorni,(10.79),15.09.93,ITA
3084,,,Vittoria Fontana,(10.34),23.07.00,ITA
3085,61.0,42.72,Great Britain & N.I.,2,Praha,03.09.1978
3086,,,Beverley Callander,,28.08.56,GBR
3087,,,Kathy Cook,,03.05.60,GBR
3088,,,Sharon Danville,,22.04.55,GBR
3089,,,Sonia Lannaman,,24.03.56,GBR
3090,61.0,42.72,German Democratic Republic,1,Potsdam,28.06.1985
3091,,,Silke Möller,,20.06.64,GER
3092,,,Marita Koch,,18.02.57,GDR
3093,,,Ingrid Auerswald,,02.09.57,GDR
3094,,,Marlies Göhr,,21.03.58,GDR
3095,61.0,42.72,Nigeria,2h1,Tokyo,31.08.1991
3096,,,Beatrice Utondu,,23.11.69,NGR
3097,,,Rufina Ubah,,04.04.59,NGR
3098,,,Christy Opara,,02.05.70,NGR
3099,,,Mary Onyali,,03.02.68,NGR
3100,61.0,42.72,Pure Athletics,1r1,Coral Gables,16.04.2011
3101,,,Samantha Henry-Robinson,,25.09.88,JAM
3102,,,Shalonda Solomon,,19.12.85,USA
3103,,,Aleen Bailey,,25.11.80,JAM
3104,,,Debbie Ferguson-McKenzie,,16.01.76,BAH
3105,61.0,42.72,University of Florida,2,Starkville,16.05.2015
3106,,,Robin Reynolds,,22.02.94,USA
3107,,,Shayla Sanders,,06.01.94,USA
3108,,,Destinee Gause,,04.04.94,USA
3109,,,Kyra Jefferson,,23.09.94,USA
3110,61.0,42.72,The United Team,1,Xi'an,24.09.2021
3111,,,Liang Xiaojing,,07.04.97,CHN
3112,,,Ge Manqi,,13.10.97,CHN
3113,,,Huang Guifen,,20.08.97,CHN
3114,,,Wei Yongli,,11.10.91,CHN
3115,61.0,42.72,England,2h2,Birmingham,06.08.2022
3116,,,Asha Phillip,,25.10.90,GBR
3117,,,Imani Lansiquot,,17.12.97,GBR
3118,,,Bianca Williams,,18.12.93,GBR
3119,,,Ashleigh Nelson,,20.02.91,GBR
3120,62.0,42.73,Soviet Union,1,Moskva,12.07.1980
3121,,,Vera Komisova,,11.06.53,RUS
3122,,,Lyudmila Maslakova,,26.07.52,RUS
3123,,,Natalya Bochina,,04.01.62,RUS
3124,,,Lyudmila Kondratyeva,,11.04.58,RUS
3125,62.0,42.73,Jamaica,3,Helsinki,10.08.1983
3126,,,Leleith Hodges,,22.06.53,JAM
3127,,,Jackie Pusey,,14.08.59,JAM
3128,,,Juliet Cuthbert,,09.04.64,JAM
3129,,,Merlene Ottey,,10.05.60,JAM
3130,62.0,42.73,German Democratic Republic,1,Macerata,05.09.1989
3131,,,Silke Möller,,20.06.64,GER
3132,,,Cornelia Oschkenat,,29.10.61,GER
3133,,,Kerstin Behrendt,,02.09.67,GER
3134,,,Sabine Günther,,06.11.63,GER
3135,62.0,42.73,Russia,3,Budapest,22.08.1998
3136,,,Oksana Ekk,,26.11.74,RUS
