,0,1,2,3,4,5
486,,,Victoria Ohuruogu,(50.7),28.02.93,GBR
487,,,Amarachi Pipi,(50.9),26.11.95,GBR
488,,,Jodie Williams,(50.40),28.09.93,GBR
489,,,Nicole Yeargin,(49.73),11.08.97,GBR
490,99.0,3:21.77,Soviet Union,1,Frankfurt,30.06.1991
491,,,Yelena Ruzina,,23.07.64,RUS
492,,,Lyudmila Dzhigalova,,22.01.62,UKR
493,,,Margarita Ponomaryova,,19.06.63,RUS
494,,,Olga Nazarova II,,01.06.65,RUS
495,10.0,3:21.84,Canada,4,Tokyo,07.08.2021
496,,,Alicia Brown,(50.9),21.01.90,CAN
497,,,Madeline Price,(49.9),11.09.95,CAN
498,,,Kyra Constantine,(49.98),01.08.98,CAN
499,,,Sage Watson,(50.96),20.06.94,CAN
500,10.0,3:21.88,Belarus,5,Osaka,02.09.2007
501,,,Yulianna Yuschanka,(51.4),14.08.84,BLR
502,,,Irina Khlyustova,(50.7),25.08.78,BLR
503,,,Ilona Usovich,(49.97),14.11.82,BLR
504,,,Sviatlana Usovich,(49.78),14.10.80,BLR
505,10.0,3:21.89,Czechoslovakia,2,Praha,18.08.1984
506,,,Alena Bulirová,,24.12.61,CZE
507,,,Zuzana Moravciková,,30.12.56,CZE
508,,,Jarmila Kratochvílová,(49.39),26.01.51,CZE
509,,,Tatána Kocembová,(47.84),02.05.62,CZE
510,10.0,3:21.89,Poland,2,Ad-Dawhah,06.10.2019
511,,,Iga Baumgart-Witan,(51.0),11.04.89,POL
512,,,Patrycyja Wyciszkiewicz,(50.0),08.01.94,POL
513,,,Malgorzata Holub-Kowalik,(50.7),30.10.92,POL
514,,,Justyna Swiety-Ersetic,(50.1),03.12.92,POL
515,10.0,3:21.93,University of Kentucky,1,Oxford MS,14.05.2022
516,,,Karimah Davis,,23.11.98,USA
517,,,Dajour Miles,,25.07.01,USA
518,,,Abby Steiner,(48.78),24.11.99,USA
519,,,Alexis Holmes,(49.60),28.01.00,USA
520,10.0,3:21.94,"Ukraina, URS",1,Kyiv,17.07.1986
521,,,Lyudmila Dzhigalova,,22.01.62,UKR
522,,,Nadezhda Olizarenko,,28.11.53,UKR
523,,,Mariya Pinigina,,09.02.58,UKR
524,,,Olga Bryzgina,,30.06.63,UKR
525,10.0,3:21.95,Jamaica,2h2,Tokyo,05.08.2021
526,,,Junelle Bromfield,(5.0),08.02.98,JAM
527,,,Roneisha McGregor,(49.8),09.10.97,JAM
528,,,Janieve Russell,(49.52),14.11.93,JAM
529,,,Stacey-Ann Williams,(51.57),08.03.99,JAM
530,10.0,3:21.97,United States,1h1,Edmonton,11.08.2001
531,,,Demetria Washington,(50.5),31.12.79,USA
532,,,Michelle Collins,(50.1),12.02.71,USA
533,,,Mikele Barber,(50.98),04.10.80,USA
534,,,Suziann Reid,(50.39),14.01.77,USA
535,10.0,3:21.97,Germany,2,Edmonton,12.08.2001
536,,,Florence Ekpo-Umoh,(51.7),27.12.77,GER
537,,,Shanta Ghosh,(50.0),03.01.75,GER
538,,,Claudia Marx,(50.61),16.09.78,GER
539,,,Grit Breuer,(49.65),16.02.72,GER
540,10.0,3:21.98,Russia,1,Sevilla,29.08.1999
541,,,Tatyana Chebykina,(51.5),22.11.68,RUS
542,,,Svetlana Goncharenko,(50.0),26.05.71,RUS
543,,,Olga Kotlyarova,(50.28),12.04.76,RUS
544,,,Natalya Nazarova,(50.17),22.05.79,RUS
545,11.0,3:21.99,Soviet Union,2,Moskva,08.07.1986
546,,,Marina Stepanova,,01.05.50,RUS
547,,,Mariya Pinigina,,09.02.58,UKR
548,,,Lyudmila Dzhigalova,,22.01.62,UKR
549,,,Olga Bryzgina,,30.06.63,UKR
550,11.0,3:22.00,Jamaica,3,Athínai,28.08.2004
551,,,Novlene Williams-Mills,(51.1),26.04.82,JAM
552,,,Michelle Burgher,(50.1),12.03.77,JAM
553,,,Nadia Davy,(50.25),24.12.80,JAM
554,,,Sandie Richards,(50.55),06.11.68,JAM
555,11.0,3:22.01,Great Britain & N.I.,4,Tokyo,01.09.1991
556,,,Lorraine Hanson,(51.8),22.04.65,GBR
557,,,Phylis Smith,(51.0),29.09.65,GBR
558,,,Sally Gunnell,(49.46),29.07.66,GBR
559,,,Linda Staines,(49.71),26.12.63,GBR
560,11.0,3:22.01,Jamaica,1h3,Daegu,02.09.2011
561,,,Rosemarie Whyte,(51.4e),08.09.86,JAM
562,,,Shereefa Lloyd,(49.9e),02.09.82,JAM
563,,,Patricia Hall,(50.98),16.10.82,JAM
564,,,Davita Prendagast,(49.75),16.12.84,JAM
565,11.0,3:22.01,Texas A&M University,2,Oxford MS,14.05.2022
566,,,Tierra Robinson-Jones,,22.11.99,USA
567,,,Jania Martin,,09.05.00,USA
568,,,Laila Owens,(49.52),24.10.02,USA
569,,,Charokee Young,(48.90),21.08.00,JAM
570,11.0,3:22.04,German Democratic Republic,1,Karl-Marx-S,21.06.1987
571,,,Kirsten Emmelmann,,19.04.61,GDR
572,,,Sigrun Wodars,,07.11.65,GDR
573,,,Sabine Busch,,21.11.62,GER
574,,,Petra Schersing,,18.07.65,GER
575,11.0,3:22.09,United States,2,Sevilla,29.08.1999
576,,,Suziann Reid,(51.4),14.01.77,USA
577,,,Maicel Malone,(49.9),12.06.69,USA
578,,,Michelle Collins,(50.99),12.02.71,USA
579,,,Jearl Miles-Clark,(49.83),04.09.66,USA
580,11.0,3:22.09,United States,1h2,London,10.08.2012
581,,,Keshia Kirtz,(51.7),30.01.88,USA
582,,,Francena McCorory,(50.4),20.10.88,USA
583,,,Diamond Dixon,(50.26),29.06.92,USA
584,,,Dee Dee Trotter,(49.78),08.12.82,USA
585,11.0,3:22.11,Soviet Union,2,Karl-Marx-S,21.06.1987
586,,,Vineta Ikauniece,,04.12.62,LAT
587,,,Lyudmila Dzhigalova,,22.01.62,UKR
588,,,Olga Nazarova II,,01.06.65,RUS
589,,,Mariya Pinigina,,09.02.58,UKR
590,11.0,3:22.12,Belgium,4,München,20.08.2022
591,,,Cynthia Bolingo,(50.9),12.01.93,BEL
592,,,Hanne Claes,(51.2),04.08.91,BEL
593,,,Helena Ponette,(49.33),03.02.00,BEL
594,,,Camille Laus,(50.65),23.05.93,BEL
595,12.0,3:22.16,United States - Blue,1rA,Philadelphi,26.04.2008
596,,,Mary Wineberg,(51.4),03.01.80,USA
597,,,Allyson Felix,(50.1),18.11.85,USA
598,,,Natasha Hastings,(50.47),23.07.86,USA
599,,,Sanya Richards-Ross,(50.18),26.02.85,USA
600,12.0,3:22.17,Czechoslovakia,2,Athínai,11.09.1982
601,,,Vera Tylová,,07.10.60,CZE
602,,,Milena Strnadová,,23.05.61,CZE
603,,,Tatána Kocembová,,02.05.62,CZE
604,,,Jarmila Kratochvílová,(47.6),26.01.51,CZE
605,12.0,3:22.22,Russia,5,Atlanta,03.08.1996
606,,,Tatyana Chebykina,(51.35),22.11.68,RUS
607,,,Svetlana Goncharenko,(50.43),26.05.71,RUS
608,,,Yekaterina Kulikova,(50.86),07.11.68,RUS
609,,,Olga Kotlyarova,(49.58),12.04.76,RUS
610,12.0,3:22.24,Russia,1h1,Göteborg,12.08.1995
611,,,Tatyana Chebykina,(51.0),22.11.68,RUS
612,,,Svetlana Goncharenko,(50.5),26.05.71,RUS
613,,,Tatyana Zakharova,(50.62),18.04.69,RUS
614,,,Yelena Andreyeva,(50.0),09.05.69,RUS
615,12.0,3:22.27,United States,1,Sankt Peter,29.07.1994
616,,,Natasha Kaiser-Brown,(50.6),14.05.67,USA
617,,,Maicel Malone,(50.0),12.06.69,USA
618,,,Jearl Miles-Clark,(50.0),04.09.66,USA
619,,,Michelle Collins,(51.7),12.02.71,USA
620,12.0,3:22.29,United States,1h1,Barcelona,07.08.1992
621,,,Denean Hill,(51.7),05.10.64,USA
622,,,Jearl Miles-Clark,(49.6),04.09.66,USA
623,,,Dannette Young,(50.2),06.10.64,USA
624,,,Natasha Kaiser-Brown,(50.8),14.05.67,USA
625,12.0,3:22.32,United States,2h1,Roma,05.09.1987
626,,,Diane Dixon,,23.09.64,USA
627,,,Denean Hill,,05.10.64,USA
628,,,Valerie Brisco,,06.07.60,USA
629,,,Lillie Leatherwood,,06.07.64,USA
630,12.0,3:22.34,France,1,Helsinki,14.08.1994
631,,,Francine Landre,(51.3),26.07.70,FRA
632,,,Viviane Dorsile,(51.1),01.06.67,FRA
633,,,Evelyn Élien,(50.54),24.03.64,FRA
634,,,Marie-José Pérec,(49.36),09.05.68,FRA
635,12.0,3:22.34,Texas A&M University,1,Eugene,12.06.2021
636,,,Tierra Robinson-Jones,,22.11.99,USA
637,,,Charokee Young,,21.08.00,JAM
638,,,Jaevin Reed,(51.86),05.02.98,USA
639,,,Athing Mu,(48.85),08.06.02,USA
640,12.0,3:22.35,Europe,4,Athínai,17.09.2006
641,,,Mariyana Dimitrova,(52.0e),29.07.82,BUL
642,,,Natalya Pyhyda,(50.4e),30.01.81,UKR
643,,,Ilona Usovich,(50.53),14.11.82,BLR
644,,,Vania Stambolova,(49.41),28.11.83,BUL
645,13.0,3:22.37,Jamaica,3,Ad-Dawhah,06.10.2019
646,,,Anastasia Le-Roy,(51.5),11.09.87,JAM
647,,,Tiffany James,(51.0),31.01.97,JAM
648,,,Stephenie Ann McPherson,(49.6),25.11.88,JAM
649,,,Shericka Jackson,(50.2),16.07.94,JAM
650,13.0,3:22.38,Jamaica,1h2,Rio de Jane,19.08.2016
651,,,Christine Day,(51.4),23.08.86,JAM
652,,,Anneisha McLaughlin-Whilby,(49.9),06.01.86,JAM
653,,,Chrisann Gordon,(50.49),18.09.94,JAM
654,,,Novlene Williams-Mills,(50.58),26.04.82,JAM
655,13.0,3:22.39,United States,1,Göteborg,13.08.1995
656,,,Kim Graham,(51.1),26.03.71,USA
657,,,Rochelle Stevens,(50.7),08.09.66,USA
658,,,Camara Jones,(51.01),15.05.72,USA
659,,,Jearl Miles-Clark,(49.56),04.09.66,USA
660,13.0,3:22.43,Germany,3,Sevilla,29.08.1999
661,,,Anke Feller,(52.2),26.09.71,GER
662,,,Uta Rohländer-Fromm,(51.5),30.06.69,GER
663,,,Anja Rücker,(49.58),20.12.72,GER
664,,,Grit Breuer,(49.04),16.02.72,GER
665,13.0,3:22.45,United States,1h2,Beijing,22.08.2008
666,,,Mary Wineberg,(51.03e,03.01.80,USA
667,,,Monique Henderson,(49.78e,18.02.83,USA
668,,,Natasha Hastings,(49.97),23.07.86,USA
669,,,Sanya Richards-Ross,(51.67),26.02.85,USA
670,13.0,3:22.49,Federal Republic of German,4,Seoul,01.10.1988
671,,,Ute Thimm,(50.81),10.07.58,FRG
672,,,Helga Arendt,(49.95),24.04.64,GER
673,,,Andrea Thomas,(51.50),09.04.63,GER
674,,,Gudrun Abt,(50.23),03.08.62,GER
675,13.0,3:22.49,Jamaica,2,Nassau,03.05.2015
676,,,Anastasia Le-Roy,(51.88),11.09.87,JAM
677,,,Novlene Williams-Mills,(50.02),26.04.82,JAM
678,,,Christine Day,(50.46),23.08.86,JAM
679,,,Stephenie Ann McPherson,(50.13),25.11.88,JAM
680,13.0,3:22.53,Soviet Union,2,Praha,03.09.1978
681,,,Tatyana Prorochenko,,15.03.52,UKR
682,,,Nadezhda Olizarenko,,28.11.53,UKR
683,,,Tatyana Providokhina,,26.03.53,RUS
684,,,Mariya Pinigina,,09.02.58,UKR
685,13.0,3:22.55,University of Arkansas,3,Oxford MS,14.05.2022
686,,,Morgan Burks-Magee,,06.03.99,USA
687,,,Rosaline Effiong,,08.05.01,USA
688,,,Jada Baylark,(52.05),17.10.97,USA
689,,,Britton Wilson,(48.60),13.11.00,USA
690,13.0,3:22.55,University of Kentucky,1,Eugene,11.06.2022
691,,,Karimah Davis,,23.11.98,USA
692,,,Dajour Miles,,25.07.01,USA
693,,,Abby Steiner,(48.92),24.11.99,USA
694,,,Alexis Holmes,(50.22),28.01.00,USA
695,14.0,3:22.59,Great Britain & N.I.,5,Tokyo,07.08.2021
696,,,Amarachi Pipi,(52.3),26.11.95,GBR
697,,,Jodie Williams,(49.4),28.09.93,GBR
698,,,Emily Diamond,(50.41),11.06.91,GBR
699,,,Nicole Yeargin,(50.44),11.08.97,GBR
700,14.0,3:22.60,Jamaica,2h2,Beijing,22.08.2008
701,,,Novlene Williams-Mills,(50.46e,26.04.82,JAM
702,,,Shereefa Lloyd,(50.07e,02.09.82,JAM
703,,,Bobbi-Gaye Wilkins-Gooden,(50.94),10.09.88,JAM
704,,,Shericka Williams,(51.13),17.09.85,JAM
705,14.0,3:22.61,Great Britain & N.I.,2,Moskva,17.08.2013
706,,,Eilidh Doyle,(51.9),20.02.87,GBR
707,,,Shana Cox,(50.3),22.01.85,GBR
708,,,Margaret Adeoye,(51.01),22.04.85,GBR
709,,,Christine Ohuruogu,(49.43),17.05.84,GBR
710,14.0,3:22.63,United States,1,Saint-Denis,31.08.2003
711,,,Me'Lisa Barber,(51.1),04.10.80,USA
712,,,Demetria Washington,(50.9),31.12.79,USA
713,,,Jearl Miles-Clark,(50.05),04.09.66,USA
714,,,Sanya Richards-Ross,(50.28),26.02.85,USA
715,14.0,3:22.64,Great Britain & N.I.,3,Eugene,24.07.2022
716,,,Victoria Ohuruogu,(50.59),28.02.93,GBR
717,,,Nicole Yeargin,(50.19),11.08.97,GBR
718,,,Jessie Knight,(51.26),15.06.94,GBR
719,,,Laviai Nielsen,(50.60),13.03.96,GBR
720,14.0,3:22.66,United States - Red,1rA,Philadelphi,27.04.2013
721,,,Jessica Beard,(51.5),08.01.89,USA
722,,,Natasha Hastings,(49.9),23.07.86,USA
723,,,Dee Dee Trotter,(51.0),08.12.82,USA
724,,,Francena McCorory,(50.3),20.10.88,USA
725,14.0,3:22.68,Great Britain & N.I.,3,Beijing,23.08.2008
726,,,Christine Ohuruogu,(51.27e,17.05.84,GBR
727,,,Kelly Sotherton,(50.35e,13.11.76,GBR
728,,,Marilyn Okoro,(51.52),23.09.84,GBR
729,,,Nicola Sanders,(49.54),23.06.82,GBR
730,14.0,3:22.68,Great Britain & N.I.,2rA,Philadelphi,27.04.2013
731,,,Eilidh Doyle,(51.6),20.02.87,GBR
732,,,Shana Cox,(50.4),22.01.85,GBR
733,,,Christine Ohuruogu,(50.4),17.05.84,GBR
734,,,Perri Shakes-Drayton,(50.3),21.12.88,GBR
735,14.0,3:22.70,German Democratic Republic,3,London,21.08.1983
736,,,Kerstin Walther,,15.04.61,GDR
737,,,Sabine Busch,,21.11.62,GER
738,,,Undine Bremer,,30.06.61,GDR
739,,,Dagmar Neubauer,,03.06.62,GER
740,14.0,3:22.71,United States,1h1,Atlanta,02.08.1996
741,,,Rochelle Stevens,(51.53),08.09.66,USA
742,,,Linetta Wilson,(51.22),11.10.67,USA
743,,,Kim Graham,(49.99),26.03.71,USA
744,,,Maicel Malone,(49.97),12.06.69,USA
745,15.0,3:22.73,Soviet Union,1,Tbilisi,27.06.1981
746,,,Tatyana Goyshchik,,06.07.52,RUS
747,,,Tatyana Litvinova,,20.11.56,RUS
748,,,Natalya Bochina,,04.01.62,RUS
749,,,Irina Nazarova,,31.07.57,RUS
750,15.0,3:22.79,Soviet Union,3,Athínai,11.09.1982
751,,,Yelena Didilenko,,20.04.61,RUS
752,,,Irina Olkhovnikova,,04.06.59,UKR
753,,,Olga Mineyeva,,01.09.52,RUS
754,,,Irina Baskakova,,25.08.56,RUS
755,15.0,3:22.8,Soviet Union,1,Leipzig,24.06.1979
756,,,Mariya Pinigina,,09.02.58,UKR
757,,,Irina Nazarova,,31.07.57,RUS
758,,,Tatyana Prorochenko,,15.03.52,UKR
759,,,Nina Zyuskova,,15.05.52,UKR
760,15.0,3:22.80,Federal Republic of German,2,Stuttgart,31.08.1986
761,,,Gisela Kinzel,(51.3),17.05.61,FRG
762,,,Ute Thimm,(50.1),10.07.58,FRG
763,,,Heike-Elke Gaugel,(50.6),11.07.59,FRG
764,,,Gaby Bussmann,(50.8),08.10.59,FRG
765,15.0,3:22.81,United States,2,Montréal,31.07.1976
766,,,Debra Sapenter,(51.8),22.02.52,USA
767,,,Sheila Ingram,(50.0),23.03.57,USA
768,,,Pamela Jiles,(51.3),10.07.55,USA
769,,,Rosalyn Bryant,(49.7),07.01.56,USA
770,15.0,3:22.82,United States,1h1,Los Angeles,10.08.1984
771,,,Lillie Leatherwood,(51.68),06.07.64,USA
772,,,Sherri Howard,(49.93),01.06.62,USA
773,,,Diane Dixon,(50.24),23.09.64,USA
774,,,Denean Hill,(50.97),05.10.64,USA
775,15.0,3:22.87,German Democratic Republic,1,Birmingham,07.07.1985
776,,,Kirsten Emmelmann,,19.04.61,GDR
777,,,Sabine Busch,,21.11.62,GER
778,,,Dagmar Neubauer,,03.06.62,GER
779,,,Petra Schersing,,18.07.65,GER
780,15.0,3:22.91,"Russia, CIS",1h2,Barcelona,07.08.1992
781,,,Marina Shmonina,(51.1),09.02.65,RUS
782,,,Lyudmila Dzhigalova,(50.7),22.01.62,UKR
783,,,Yelena Ruzina,(50.2),23.07.64,RUS
784,,,Lilia Nurutdinova,(50.9),15.12.63,RUS
785,15.0,3:22.91,Russia,2,Saint-Denis,31.08.2003
786,,,Oleysa Zykina,(50.8),07.10.80,RUS
787,,,Yuliya Pechonkina,(50.6),21.04.78,RUS
788,,,Anastasiya Kapachinskaya,(50.67),21.11.79,RUS
789,,,Natalya Nazarova,(50.93),22.05.79,RUS
790,15.0,3:22.92,Jamaica,3,Saint-Denis,31.08.2003
791,,,Sandie Richards,(52.0),06.11.68,JAM
792,,,Allison Beckford,(50.5),08.05.79,JAM
793,,,Ronetta Smith,(51.10),02.05.80,JAM
794,,,Lorraine Fenton,(49.38),08.09.73,JAM
795,15.0,3:22.92,United States - Red,1rA,Philadelphi,30.04.2011
796,,,Debbie Dunn,(51.1),26.03.78,USA
797,,,Allyson Felix,(50.3),18.11.85,USA
798,,,Natasha Hastings,(50.30),23.07.86,USA
799,,,Sanya Richards-Ross,(51.18),26.02.85,USA
800,16.0,3:22.93,United States - Red,1r2,Philadelphi,30.04.2005
801,,,Dee Dee Trotter,(52.4),08.12.82,USA
802,,,Lashinda Demus,(50.1),10.03.83,USA
803,,,Sanya Richards-Ross,(49.9),26.02.85,USA
804,,,Monique Hennagan,(50.5),26.05.76,USA
805,16.0,3:22.94,University of Texas,1r3,Austin,26.03.2022
806,,,Rhasidat Adeleke,,29.08.02,IRL
807,,,Kennedy Simon,,12.02.00,USA
808,,,Stacey-Ann Williams,(51.10),08.03.99,JAM
809,,,Davicia Patterson,(49.87),15.12.00,IRL
810,16.0,3:22.95,German Democratic Republic,1,München,10.09.1972
811,,,Dagmar Kässling,(52.1),15.02.47,GDR
812,,,Rita Kühne,(50.0),05.01.47,GDR
813,,,Helga Seidler,(50.5),05.08.49,GDR
814,,,Monika Zehrt,(50.4),29.09.52,GDR
815,16.0,3:22.96,United States,1h2,Ad-Dawhah,05.10.2019
816,,,Jessica Beard,(52.2),08.01.89,USA
817,,,Allyson Felix,(49.8),18.11.85,USA
818,,,Kendall Ellis,(51.13),08.03.96,USA
819,,,Courtney Okolo,(49.85),15.03.94,USA
820,16.0,3:22.97,German Democratic Republic,1h2,Roma,05.09.1987
821,,,Kirsten Emmelmann,,19.04.61,GDR
822,,,Dagmar Neubauer,,03.06.62,GER
823,,,Cornelia Ullrich,,26.04.63,GER
824,,,Petra Schersing,(49.2),18.07.65,GER
825,16.0,3:22.98,Federal Republic of German,3,Los Angeles,11.08.1984
826,,,Heike Schmidt,(51.73),27.05.58,FRG
827,,,Ute Thimm,(50.25),10.07.58,FRG
828,,,Heike-Elke Gaugel,(50.65),11.07.59,FRG
829,,,Gaby Bussmann,(50.35),08.10.59,FRG
830,16.0,3:22.99,Nigeria,1h3,Sydney,29.09.2000
831,,,Doris Jacob,(51.3),16.12.81,NGR
832,,,Olabisi Afolabi,(50.4),31.10.75,NGR
833,,,Rosemary Okafor,(50.36),22.05.81,NGR
834,,,Charity Opara,(51.00),20.05.72,NGR
835,16.0,3:23.02,Great Britain & N.I.,4,Ad-Dawhah,06.10.2019
836,,,Zoey Clark,(51.8),25.10.94,GBR
837,,,Jodie Williams,(49.6),28.09.93,GBR
838,,,Emily Diamond,(50.7),11.06.91,GBR
839,,,Laviai Nielsen,(50.9),13.03.96,GBR
840,16.0,3:23.03,Europe,2,Roma,04.09.1981
841,,,Michelle Scutt,(52.9),17.06.60,GBR
842,,,Verona Elder,(51.1),05.04.53,GBR
843,,,Joslyn Hoyte-Smith,(50.8),16.12.54,GBR
844,,,Jarmila Kratochvílová,(48.12),26.01.51,CZE
845,16.0,3:23.03,Germany,1,Budapest,23.08.1998
846,,,Anke Feller,(52.74),26.09.71,GER
847,,,Uta Rohländer-Fromm,(49.59),30.06.69,GER
848,,,Sylvia Rieger,(51.79),14.11.70,GER
849,,,Grit Breuer,(48.91),16.02.72,GER
850,17.0,3:23.04,Soviet Union,2,Montréal,24.08.1979
851,,,Irina Nazarova,(52.2),31.07.57,RUS
852,,,Tatyana Prorochenko,(51.3),15.03.52,UKR
853,,,Nina Zyuskova,(50.0),15.05.52,UKR
854,,,Mariya Pinigina,(49.6),09.02.58,UKR
855,17.0,3:23.05,Americas,1,Barcelona,08.09.1989
856,,,Charmaine Crooks,(51.8),08.08.62,CAN
857,,,Grace Jackson,(51.0),14.06.61,JAM
858,,,Pauline Davis-Thompson,(51.0),09.07.66,BAH
859,,,Ana Fidelia Quirot,(49.3),23.03.63,CUB
860,17.0,3:23.05,Great Britain & N.I.,2h3,Daegu,02.09.2011
861,,,Christine Ohuruogu,(51.78),17.05.84,GBR
862,,,Nicola Sanders,(51.31),23.06.82,GBR
863,,,Lee McConnell,(50.06),09.10.78,GBR
864,,,Perri Shakes-Drayton,(49.90),21.12.88,GBR
865,17.0,3:23.05,United States,1h2,Beijing,29.08.2015
866,,,Phyllis Francis,(51.3),04.05.92,USA
867,,,Jessica Beard,(50.5),08.01.89,USA
868,,,Sanya Richards-Ross,(50.45),26.02.85,USA
869,,,Francena McCorory,(50.83),20.10.88,USA
870,17.0,3:23.08,United States - Red,1rA,Philadelphi,25.04.2009
871,,,Monica Hargrove,(51.9),30.12.82,USA
872,,,Natasha Hastings,(51.0),23.07.86,USA
873,,,Allyson Felix,(49.64),18.11.85,USA
874,,,Sanya Richards-Ross,(50.52),26.02.85,USA
875,17.0,3:23.10,Poland,1h1,Tokyo,05.08.2021
876,,,Anna Kielbasinska,(51.0),26.06.90,POL
877,,,Iga Baumgart-Witan,(50.2),11.04.89,POL
878,,,Malgorzata Holub-Kowalik,(50.43),30.10.92,POL
879,,,Justyna Swiety-Ersetic,(51.42),03.12.92,POL
880,17.0,3:23.13,United States,2,Karl-Marx-S,10.07.1982
881,,,Rosalyn Bryant,,07.01.56,USA
882,,,Arlise Emerson,,30.07.61,USA
883,,,Diane Dixon,,23.09.64,USA
884,,,Denean Hill,,05.10.64,USA
885,17.0,3:23.13,Jamaica,5,Seoul,01.10.1988
886,,,Sandie Richards,(51.54),06.11.68,JAM
887,,,Andrea Thomas,(49.94),03.08.68,JAM
888,,,Cathy Rattray-Williams,(51.08),19.08.63,JAM
889,,,Sharon Powell,(50.57),16.07.65,JAM
890,17.0,3:23.13,University of Oregon,1,Eugene,10.06.2017
891,,,Makenzie Dunmore,(51.7),07.10.97,USA
892,,,Deajah Stevens,(50.8),19.05.95,USA
893,,,Elexis Guster,(50.80),07.07.94,USA
894,,,Raevyn Rogers,(49.77),07.09.96,USA
895,18.0,3:23.17,United States - Blue,2rA,Philadelphi,30.04.2011
896,,,Dee Dee Trotter,(51.5),08.12.82,USA
897,,,Francena McCorory,(49.8),20.10.88,USA
898,,,Keshia Kirtz,(50.51),30.01.88,USA
899,,,Monica Hargrove,(51.39),30.12.82,USA
900,18.0,3:23.21,Cuba,4,Beijing,23.08.2008
901,,,Roxana Díaz,(51.11e,17.05.81,CUB
902,,,Zulia Calatayud,(51.17e,09.11.79,CUB
903,,,Susana Clement,(50.47),18.08.89,CUB
904,,,Indira Terrero,(50.46),29.11.85,CUB
905,18.0,3:23.24,Nigeria,2h1,Atlanta,02.08.1996
906,,,Olabisi Afolabi,(51.09),31.10.75,NGR
907,,,Fatima Yusuf,(50.29),02.05.71,NGR
908,,,Charity Opara,(52.06),20.05.72,NGR
909,,,Falilat Ogunkoya,(49.80),05.12.68,NGR
910,18.0,3:23.25,German Democratic Republic,1,Tallinn,22.06.1986
911,,,Ronny Uebel,,19.11.63,GDR
912,,,Sabine Busch,,21.11.62,GER
913,,,Annette Hesselbarth,,04.06.66,GER
914,,,Petra Schersing,,18.07.65,GER
915,18.0,3:23.25,Jamaica,1,Sydney,30.09.2000
916,,,Sandie Richards,(51.14),06.11.68,JAM
917,,,Catherine Scott,(51.18),27.08.73,JAM
918,,,Deon Hemmings,(51.30),09.10.68,JAM
919,,,Lorraine Fenton,(49.63),08.09.73,JAM
920,18.0,3:23.26,Jamaica,2rA,Nassau,25.05.2014
921,,,Kaliese Spencer,(51.2),06.04.87,JAM
922,,,Novlene Williams-Mills,(49.7),26.04.82,JAM
923,,,Anastasia Le-Roy,(51.2),11.09.87,JAM
924,,,Shericka Jackson,(51.2),16.07.94,JAM
925,18.0,3:23.27,University of Texas,1r1,Austin,01.04.2023
926,,,Lanae-Tava Thomas,,28.01.01,USA
927,,,Kennedy Simon,,12.02.00,USA
928,,,Julien Alfred,(51.63),10.06.01,LCA
929,,,Rhasidat Adeleke,(49.47),29.08.02,IRL
930,18.0,3:23.29,United States,1h2,Göteborg,12.08.1995
931,,,Kim Graham,(51.5),26.03.71,USA
932,,,Rochelle Stevens,(50.1),08.09.66,USA
933,,,Nicole Green,(51.49),28.10.71,USA
934,,,Camara Jones,(50.21),15.05.72,USA
935,18.0,3:23.29,Jamaica,2,Helsinki,14.08.2005
936,,,Shericka Williams,(51.38),17.09.85,JAM
937,,,Novlene Williams-Mills,(49.92),26.04.82,JAM
938,,,Ronetta Smith,(51.57),02.05.80,JAM
939,,,Lorraine Fenton,(50.42),08.09.73,JAM
940,18.0,3:23.30,Texas A&M University,2r3,Austin,26.03.2022
941,,,Laila Owens,,24.10.02,USA
942,,,Tierra Robinson-Jones,,22.11.99,USA
943,,,Charokee Young,(48.97),21.08.00,JAM
944,,,Syaira Richardson,(50.63),29.10.98,USA
945,19.0,3:23.34,Soviet Union,2,Split,01.09.1990
946,,,Yelena Vinogradova,(51.6),28.03.64,RUS
947,,,Lyudmila Dzhigalova,(50.4),22.01.62,UKR
948,,,Yelena Ruzina,(50.2),23.07.64,RUS
949,,,Tatyana Ledovskaya,(51.1),21.05.66,BLR
950,19.0,3:23.35,United States,1,Indianapoli,16.08.1987
951,,,Rochelle Stevens,(52.4),08.09.66,USA
952,,,Denean Hill,(50.4),05.10.64,USA
953,,,Valerie Brisco,(50.65),06.07.60,USA
954,,,Diane Dixon,(49.95),23.09.64,USA
955,19.0,3:23.35,University of Southern Cal,2,Eugene,10.06.2017
956,,,Cameron Pettigrew,(51.6),17.04.95,USA
957,,,Amalie Hammild Iuel,(50.9),17.04.94,NOR
958,,,Deanna Hill,(51.22),13.04.96,USA
959,,,Kendall Ellis,(49.63),08.03.96,USA
960,19.0,3:23.35,University of Texas,2,Eugene,11.06.2022
961,,,Kennedy Simon,,12.02.00,USA
962,,,Rhasidat Adeleke,,29.08.02,IRL
963,,,Julien Alfred,(51.97),10.06.01,LCA
964,,,Stacey-Ann Williams,(50.13),08.03.99,JAM
965,19.0,3:23.37,United States,1h2,Osaka,01.09.2007
966,,,Dee Dee Trotter,(51.3),08.12.82,USA
967,,,Monique Hennagan,(50.1),26.05.76,USA
968,,,Mary Wineberg,(50.78),03.01.80,USA
969,,,Natasha Hastings,(51.16),23.07.86,USA
