,0,1,2,3,4,5,6,7,8
99,99,7.14,-2.8,Irina Privalova,RUS,12.11.68,1,Frankfurt,29.06.1991
100,99,7.14,1.2,Shakedia Jones,USA,15.03.79,2,Edwardsville,26.06.1998
101,99,7.14,0.1,Angela Daigle,USA,28.05.76,4=,Sacramento,10.07.2004
102,99,7.14,0.1,Angela Williams,USA,30.01.80,4=,Sacramento,10.07.2004
103,99,7.14,0.1,Sherri-Ann Brooks,JAM,11.02.83,3rA,Berlin,14.06.2009
104,10,7.15,-0.6,Diane Williams,USA,14.12.60,5,Roma,30.08.1987
105,10,7.15,0.4,Inger Miller,USA,12.06.72,4,Athínai,03.08.1997
106,10,7.15,0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,4rA,Berlin,01.09.2000
107,10,7.15,-1.4,Me'Lisa Barber,USA,04.10.80,2rA,Oslo,02.06.2006
108,10,7.16,-1.2,Silke Möller,GER,20.06.64,1q4,Roma,29.08.1987
109,10,7.16,-0.6,Angela Bailey,CAN,28.02.62,6,Roma,30.08.1987
110,10,7.16,0.5,Lyudmila Kondratyeva,RUS,11.04.58,6s1=,Seoul,24.09.1988
111,10,7.16,0.5,Silke Möller,GER,20.06.64,6s1=,Seoul,24.09.1988
112,10,7.16,0.1,Petya Pendareva,BUL,20.01.71,1rB,Berlin,01.09.2000
113,10,7.16,0.1,Lauryn Williams,USA,11.09.83,6,Sacramento,10.07.2004
114,10,7.16,-1.4,Sherone Simpson,JAM,12.08.84,3rA,Oslo,02.06.2006
115,10,7.16,0.1,Chandra Sturrup,BAH,12.09.71,4rA,Berlin,14.06.2009
116,11,7.17,-1.2,Merlene Ottey,JAM,10.05.60,2q4,Roma,29.08.1987
117,11,7.17,0.4,Melanie Paschke,GER,29.06.70,5,Athínai,03.08.1997
118,11,7.17,-0.1,Carmelita Jeter,USA,24.11.79,1h3,Berlin,16.08.2009
119,11,7.17,-0.6,Veronica Campbell-Brown,JAM,16.05.82,1h6,Berlin,16.08.2009
120,12,7.18,-0.4,Heike Drechsler,GER,16.12.64,1q1,Roma,29.08.1987
121,12,7.18,-0.7,Anelia Nuneva,BUL,30.06.62,1h4,Roma,29.08.1987
122,12,7.18,0.7,Diane Williams,USA,14.12.60,4s2,Roma,30.08.1987
123,12,7.18,0.5,Marina Zhirova,RUS,06.06.63,8s1,Seoul,24.09.1988
124,12,7.18,-0.3,Pauline Davis-Thompson,BAH,09.07.66,1s1,Stuttgart,16.08.1993
125,12,7.18,-0.3,Liliana Allen,CUB,24.05.70,7,Stuttgart,16.08.1993
126,12,7.18,0.1,Chryste Gaines,USA,14.09.70,5rA,Berlin,01.09.2000
127,12,7.18,0.7,Gabriele Rockmeier,GER,29.11.73,1,Stuttgart,30.06.2001
128,12,7.18,-1.4,Zhanna Block,UKR,06.07.72,4rA,Oslo,02.06.2006
129,13,7.19,1.6,Pam Marshall,USA,16.08.60,3q2,Roma,29.08.1987
130,13,7.19,-1.4,Stephanie Durst,USA,06.01.82,5rA,Oslo,02.06.2006
131,13,7.19,0.1,Debbie Ferguson-McKenzie,BAH,16.01.76,5rA,Berlin,14.06.2009
132,13,7.19,1.1,Chandra Sturrup,BAH,12.09.71,1h8,Berlin,16.08.2009
133,13,7.19,-0.1,Verena Sailer,GER,16.10.85,6s1,Berlin,17.08.2009
134,13,7.2,0.1,Muna Lee,USA,30.10.81,8,Sacramento,10.07.2004
135,13,7.2,0.1,Kelly-Ann Baptiste,TTO,14.10.86,6rA,Berlin,14.06.2009
136,13,7.2,-0.3,Kerron Stewart,JAM,16.04.84,1h2,Berlin,16.08.2009
137,13,7.2,-0.6,Ezinne Okparaebo,NOR,03.03.88,2h6,Berlin,16.08.2009
