,0,1,2,3,4,5,6
226,21,14.48,Tatyana Lebedeva,RUS,21.07.76,Moskva,27.02.2003
227,21,14.48,Yamilé Aldama,SUD,14.08.72,Moskva,11.03.2006
228,21,14.48,Olga Rypakova,KAZ,30.11.84,Valencia,08.03.2008
229,21,14.48,Yargeris Savigne,CUB,13.11.84,Liévin,10.02.2009
230,21,14.48,Olga Saladukha,UKR,04.06.83,Birmingham,16.02.2013
231,21,14.48,Hanna Minenko,ISR,25.09.89,Praha,08.03.2015
232,21,14.48,Tori Franklin,USA,07.10.92,Madrid,08.02.2019
233,21,14.48,Liadagmis Povea,CUB,06.02.96,Karlsruhe,29.01.2021
234,23,14.47,Sofiya Bozhanova,BUL,04.10.67,Paris,13.03.1994
235,23,14.47,Iolanda Chen,RUS,26.07.61,Barcelona,11.03.1995
236,23,14.47,Tereza Marinova,BUL,05.09.77,Piræus,21.02.2001
237,23,14.47,Tatyana Lebedeva,RUS,21.07.76,Lisboa,11.03.2001
238,23,14.47,Hrysopiyí Devetzí,GRE,02.01.76,Athínai,22.02.2004
239,23,14.47,Hrysopiyí Devetzí,GRE,02.01.76,Athínai,22.02.2004
240,23,14.47,Marija Sestak,SLO,17.04.79,Düsseldorf,08.02.2008
241,23,14.47,Marija Sestak,SLO,17.04.79,Peanía,13.02.2008
242,23,14.47,Olga Saladukha,UKR,04.06.83,Sumy,24.02.2008
243,23,14.47,Anastasiya Potapova,RUS,06.09.85,Torino,08.03.2009
244,23,14.47,Olga Saladukha,UKR,04.06.83,Sumy,21.02.2014
245,23,14.47,Olga Saladukha,UKR,04.06.83,Glasgow,03.03.2019
246,23,14.47,Olga Saladukha,UKR,04.06.83,Glasgow,03.03.2019
247,23,14.47,Thea Lafond,DMA,05.04.94,Lynchburg,23.01.2021
248,23,14.47,Leyanis Pérez,CUB,10.01.02,Madrid,22.02.2023
249,25,14.46,Sárka Kaspárková,CZE,20.05.71,Maebashi,07.03.1999
250,25,14.46,Adelina Gavrila,ROU,26.11.78,Peanía,09.02.2008
251,25,14.46,Marija Sestak,SLO,17.04.79,Düsseldorf,13.02.2009
252,25,14.46,Marija Sestak,SLO,17.04.79,Torino,08.03.2009
253,25,14.46,Hanna Minenko,ISR,25.09.89,Praha,08.03.2015
254,25,14.46A,Tori Franklin,USA,07.10.92,Albuquerque,14.02.2020
255,25,14.46,Leyanis Pérez,CUB,10.01.02,Madrid,22.02.2023
256,25,14.45,Iolanda Chen,RUS,26.07.61,Barcelona,11.03.1995
257,25,14.45,Inna Lasovskaya,RUS,17.12.69,Liévin,18.02.1996
258,25,14.45,Sárka Kaspárková,CZE,20.05.71,Paris,08.03.1997
259,25,14.45,Fiona May,ITA,12.12.69,Firenze,20.01.1998
260,25,14.45,Iva Prandzheva,BUL,15.02.72,Maebashi,07.03.1999
261,25,14.45,Adelina Gavrila,ROU,26.11.78,Budapest,06.03.2004
262,25,14.45,Anna Pyatykh,RUS,04.04.81,Moskva,11.03.2006
263,25,14.45,Yargeris Savigne,CUB,13.11.84,Ad-Dawhah,13.03.2010
264,25,14.45,Yekaterina Koneva,RUS,25.09.88,Krasnodar,29.01.2012
265,25,14.45,Olga Rypakova,KAZ,30.11.84,Istanbul,10.03.2012
266,25,14.45,Yulimar Rojas,VEN,21.10.95,Düsseldorf,20.02.2019
267,26,14.44,Ashia Hansen,GBR,05.12.71,Birmingham,15.02.1998
268,26,14.44,Sárka Kaspárková,CZE,20.05.71,Liévin,22.02.1998
269,26,14.44,Yelena Lebedyenko,RUS,16.01.71,Samara,30.01.2000
270,26,14.44,Cristina Nicolau,ROU,09.08.77,Gent,26.02.2000
271,26,14.44,Carlota Castrejana,ESP,25.04.73,Madrid,06.03.2005
272,26,14.44,Teresa N'Zola,FRA,30.11.83,Birmingham,04.03.2007
273,26,14.44,Marija Sestak,SLO,17.04.79,Düsseldorf,08.02.2008
274,26,14.44,Yargeris Savigne,CUB,13.11.84,Valencia,08.03.2008
275,26,14.44,Anastasiya Potapova,RUS,06.09.85,Torino,08.03.2009
276,27,14.43,Ashia Hansen,GBR,05.12.71,Birmingham,10.02.1996
277,27,14.43,Inna Lasovskaya,RUS,17.12.69,Moskva,18.02.1997
278,27,14.43,Sárka Kaspárková,CZE,20.05.71,Valencia,28.02.1998
279,27,14.43,Tatyana Lebedeva,RUS,21.07.76,Samara,01.02.2001
280,27,14.43,Tereza Marinova,BUL,05.09.77,Stuttgart,03.02.2002
281,27,14.43,Ashia Hansen,GBR,05.12.71,Birmingham,21.02.2003
282,27,14.43,Tatyana Lebedeva,RUS,21.07.76,Samara,04.02.2006
283,27,14.43,Yargeris Savigne,CUB,13.11.84,Düsseldorf,03.02.2010
284,27,14.43,Anna Pyatykh,RUS,04.04.81,Ad-Dawhah,13.03.2010
285,27,14.43,Yargeris Savigne,CUB,13.11.84,Metz,29.02.2012
286,27,14.43,Liadagmis Povea,CUB,06.02.96,Beograd,20.03.2022
287,27,14.43,Thea Lafond,DMA,05.04.94,Beograd,20.03.2022
288,27,14.43,Jasmine Moore,USA,01.05.01,Clemson,14.01.2023
289,27,14.43,Liadagmis Povea,CUB,06.02.96,Karlsruhe,27.01.2023
290,29,14.42,Inessa Kravets,UKR,05.10.66,Liévin,18.02.1996
291,29,14.42,Ashia Hansen,GBR,05.12.71,Stockholm,20.02.1997
292,29,14.42,Sárka Kaspárková,CZE,20.05.71,Ostrava,29.01.1998
293,29,14.42,Rodica Mateescu,ROU,13.03.71,Stuttgart,01.02.1998
294,29,14.42,Ólga Vasdéki,GRE,26.09.73,Piræus,24.02.1999
295,29,14.42,Iva Prandzheva,BUL,15.02.72,Maebashi,07.03.1999
296,29,14.42,Tatyana Lebedeva,RUS,21.07.76,Moskva,18.02.2001
297,29,14.42,Oksana Rogova,RUS,07.10.78,Moskva,22.01.2002
298,29,14.42,Ashia Hansen,GBR,05.12.71,Wien,02.03.2002
299,29,14.42,Carlota Castrejana,ESP,25.04.73,Madrid,06.03.2005
300,29,14.42,Olesya Zabara,RUS,06.10.82,Moskva,10.02.2008
301,29,14.42,Yekaterina Koneva,RUS,25.09.88,Praha,08.03.2015
302,29,14.42,Patrícia Mamona,POR,21.11.88,Beograd,20.03.2022
303,30,14.41,Inna Lasovskaya,RUS,17.12.69,Liévin,13.02.1994
