,0,1,2,3,4,5,6,7,8
198,19,69.43,Gulfiya Agafonova,RUS,04.06.82,q,London,,08.08.2012
199,19,69.43,Mariya Bespalova,RUS,21.05.86,,Kazan,,25.07.2014
200,20,69.35,Zalina Marghieva,MDA,06.02.88,,Rieti,,08.09.2012
201,20,69.34,Zalina Marghieva,MDA,06.02.88,,Szczecin,,25.06.2011
202,20,69.3,Darya Pchelnik,BLR,20.12.81,q,Berlin,,20.08.2009
203,20,69.3,Gulfiya Agafonova,RUS,04.06.82,,Adler,,19.02.2013
204,20,69.28,Gulfiya Agafonova,RUS,04.06.82,,Hyderabad,,15.10.2007
205,20,69.25,Gulfiya Agafonova,RUS,04.06.82,,Montreuil,,03.06.2013
206,20,69.22,Zalina Marghieva,MDA,06.02.88,,Barcelona,,28.07.2010
207,20,69.2,Zalina Marghieva,MDA,06.02.88,,Rieti,,10.09.2011
208,20,69.2,Mariya Bespalova,RUS,21.05.86,,Kazan,,10.07.2013
209,21,69.15,Zalina Marghieva,MDA,06.02.88,,Rieti,,28.08.2010
210,21,69.12,Mariya Bespalova,RUS,21.05.86,,Adler,,19.02.2013
211,21,69.08,Gulfiya Agafonova,RUS,04.06.82,,Osaka,,30.08.2007
212,21,69.04,Anna Bulgakova,RUS,17.01.88,,Tokyo,,11.05.2014
213,21,69.02,Zalina Marghieva,MDA,06.02.88,,Dubnica nad Váhom,,15.09.2011
214,21,69.01,Gulfiya Agafonova,RUS,04.06.82,,Daegu,,03.10.2007
215,21,69.0,Darya Pchelnik,BLR,20.12.81,,Thessaloníki,,12.09.2009
216,21,68.81,Mariya Bespalova,RUS,21.05.86,,Yerino,,08.06.2014
217,21,68.81,Oksana Kondratyeva,RUS,22.11.85,1,Cheboksary,,22.06.2016
218,21,68.72,Tatyana Lysenko,RUS,09.10.83,,Beijing,,21.05.2014
219,22,68.7,Katalin Divós,HUN,11.05.74,,Budapest,,01.07.2001
220,22,68.69,Tatyana Lysenko,RUS,09.10.83,q,Moskva,,22.07.2013
221,22,68.66,Yekaterina Khoroshikh,RUS,21.03.83,,Ostrava,,26.06.2007
222,22,68.65,Gulfiya Agafonova,RUS,04.06.82,,Osaka,,28.08.2007
223,22,68.6,Oksana Kondratyeva,RUS,22.11.85,,Cheboksary,,05.08.2015
224,22,68.54,Katalin Divós,HUN,11.05.74,,Saint-Denis,,06.07.2001
225,22,68.54,Zalina Marghieva,MDA,06.02.88,,Molfetta,,25.09.2010
