Jahr,Note,Bundesland,Anzahl,Anteil in Prozent
2010,1.4,RP,209,1.3303628262253342
2010,1.5,RP,298,1.896880967536601
2010,1.6,RP,324,2.062380649267982
2010,1.7,RP,394,2.507956715467855
2010,1.8,RP,457,2.90897517504774
2010,1.9,RP,451,2.870782940802037
2010,2.0,RP,578,3.6791852323360916
2010,2.1,RP,564,3.590070019096117
2010,2.2,RP,694,4.417568427753023
2010,2.3,RP,706,4.49395289624443
2010,2.4,RP,700,4.455760661998727
2010,2.5,RP,804,5.117759388924252
2010,2.6,RP,858,5.461489497135583
2010,2.7,RP,935,5.951623169955442
2010,2.8,RP,953,6.066199872692552
2010,2.9,RP,904,5.754296626352642
2010,3.0,RP,964,6.1362189688096755
2010,3.1,RP,926,5.894334818586887
2010,3.2,RP,925,5.887969446212604
2010,3.3,RP,794,5.054105665181413
2010,3.4,RP,712,4.532145130490133
2010,3.5,RP,501,3.1890515595162316
2010,3.6,RP,305,1.9414385741565883
2010,3.7,RP,139,0.8847867600254615
2010,3.8,RP,36,0.22915340547422025
2010,3.9,RP,3,0.019096117122851686
2010,4.0,RP,15,0.09548058561425843
2010,1.0,SH,56,0.5288007554296507
2010,1.1,SH,49,0.4627006610009443
2010,1.2,SH,51,0.48158640226628896
2010,1.3,SH,110,1.0387157695939566
2010,1.4,SH,128,1.2086874409820585
2010,1.5,SH,161,1.5203021718602454
2010,1.6,SH,183,1.728045325779037
2010,1.7,SH,256,2.417374881964117
2010,1.8,SH,281,2.6534466477809255
2010,1.9,SH,271,2.559017941454202
2010,2.0,SH,413,3.899905571293673
2010,2.1,SH,385,3.635505193578848
2010,2.2,SH,447,4.220963172804533
2010,2.3,SH,574,5.420207743153918
2010,2.4,SH,612,5.779036827195467
2010,2.5,SH,626,5.91123701605288
2010,2.6,SH,648,6.118980169971671
2010,2.7,SH,655,6.185080264400377
2010,2.8,SH,702,6.628895184135978
2010,2.9,SH,643,6.07176581680831
2010,3.0,SH,681,6.430594900849858
2010,3.1,SH,589,5.5618508026440034
2010,3.2,SH,577,5.448536355051936
2010,3.3,SH,514,4.853635505193579
2010,3.4,SH,389,3.6732766761095372
2010,3.5,SH,321,3.0311614730878187
2010,3.6,SH,174,1.6430594900849858
2010,3.7,SH,64,0.6043437204910292
2010,3.8,SH,21,0.19830028328611898
2010,3.9,SH,5,0.047214353163361665
2010,4.0,SH,4,0.03777148253068933
2010,1.0,SL,45,1.3574660633484164
2010,1.1,SL,24,0.7239819004524887
2010,1.2,SL,34,1.0256410256410255
2010,1.3,SL,52,1.5686274509803921
2010,1.4,SL,56,1.689291101055807
2010,1.5,SL,67,2.0211161387631975
2010,1.6,SL,84,2.5339366515837103
2010,1.7,SL,94,2.8355957767722475
2010,1.8,SL,124,3.7405731523378583
2010,1.9,SL,134,4.042232277526395
2010,2.0,SL,134,4.042232277526395
2010,2.1,SL,139,4.193061840120664
2010,2.2,SL,184,5.55052790346908
2010,2.3,SL,166,5.007541478129713
2010,2.4,SL,195,5.882352941176471
2010,2.5,SL,195,5.882352941176471
2010,2.6,SL,202,6.093514328808446
2010,2.7,SL,206,6.214177978883861
2010,2.8,SL,200,6.033182503770739
2010,2.9,SL,156,4.705882352941177
2010,3.0,SL,200,6.033182503770739
2010,3.1,SL,170,5.128205128205129
2010,3.2,SL,160,4.826546003016591
2010,3.3,SL,132,3.981900452488688
2010,3.4,SL,80,2.4132730015082955
2010,3.5,SL,63,1.9004524886877827
2010,3.6,SL,13,0.39215686274509803
2010,3.7,SL,5,0.15082956259426847
2010,3.8,SL,1,0.030165912518853696
2010,3.9,SL,0,0.0
2010,4.0,SL,0,0.0
2010,1.0,SN,72,0.8154020385050963
2010,1.1,SN,47,0.5322763306908267
2010,1.2,SN,93,1.0532276330690826
2010,1.3,SN,134,1.5175537938844847
2010,1.4,SN,166,1.8799546998867498
2010,1.5,SN,192,2.17440543601359
2010,1.6,SN,233,2.638731596828992
2010,1.7,SN,319,3.6126840317100792
2010,1.8,SN,319,3.6126840317100792
2010,1.9,SN,389,4.405436013590034
2010,2.0,SN,383,4.337485843714609
2010,2.1,SN,414,4.688561721404303
2010,2.2,SN,465,5.266138165345414
2010,2.3,SN,502,5.685164212910532
2010,2.4,SN,530,6.002265005662514
2010,2.5,SN,492,5.571913929784825
2010,2.6,SN,506,5.730464326160815
2010,2.7,SN,494,5.594563986409966
2010,2.8,SN,518,5.866364665911664
2010,2.9,SN,465,5.266138165345414
2010,3.0,SN,480,5.436013590033975
2010,3.1,SN,491,5.560588901472253
2010,3.2,SN,403,4.563986409966025
2010,3.3,SN,319,3.6126840317100792
2010,3.4,SN,216,2.446206115515289
2010,3.5,SN,110,1.245753114382786
2010,3.6,SN,52,0.5889014722536806
2010,3.7,SN,19,0.21517553793884484
2010,3.8,SN,2,0.022650056625141562
2010,3.9,SN,2,0.022650056625141562
2010,4.0,SN,3,0.03397508493771234
2010,1.0,ST,40,0.8247422680412371
2010,1.1,ST,41,0.845360824742268
2010,1.2,ST,60,1.2371134020618557
2010,1.3,ST,77,1.5876288659793814
2010,1.4,ST,85,1.7525773195876289
2010,1.5,ST,112,2.3092783505154637
2010,1.6,ST,129,2.6597938144329896
2010,1.7,ST,147,3.0309278350515463
2010,1.8,ST,148,3.051546391752577
2010,1.9,ST,146,3.0103092783505154
2010,2.0,ST,163,3.3608247422680413
2010,2.1,ST,199,4.103092783505154
2010,2.2,ST,221,4.556701030927835
2010,2.3,ST,227,4.680412371134021
2010,2.4,ST,231,4.762886597938144
2010,2.5,ST,254,5.237113402061856
2010,2.6,ST,272,5.608247422680412
2010,2.7,ST,268,5.525773195876289
2010,2.8,ST,311,6.412371134020619
2010,2.9,ST,291,6.0
2010,3.0,ST,269,5.546391752577319
2010,3.1,ST,302,6.22680412371134
2010,3.2,ST,275,5.670103092783505
2010,3.3,ST,256,5.278350515463917
2010,3.4,ST,157,3.2371134020618557
2010,3.5,ST,109,2.247422680412371
2010,3.6,ST,50,1.0309278350515463
2010,3.7,ST,9,0.18556701030927836
2010,3.8,ST,1,0.020618556701030927
2010,3.9,ST,0,0.0
2010,4.0,ST,0,0.0
2010,1.0,TH,121,1.8512851897184823
2010,1.1,TH,109,1.667686658506732
2010,1.2,TH,126,1.9277845777233782
2010,1.3,TH,153,2.3408812729498165
2010,1.4,TH,192,2.9375764993880047
2010,1.5,TH,216,3.3047735618115057
2010,1.6,TH,266,4.069767441860465
2010,1.7,TH,266,4.069767441860465
2010,1.8,TH,276,4.222766217870257
2010,1.9,TH,300,4.589963280293758
2010,2.0,TH,315,4.819461444308446
2010,2.1,TH,319,4.880660954712362
2010,2.2,TH,333,5.094859241126071
2010,2.3,TH,395,6.043451652386781
2010,2.4,TH,318,4.865361077111383
2010,2.5,TH,372,5.691554467564259
2010,2.6,TH,331,5.064259485924112
2010,2.7,TH,364,5.569155446756426
2010,2.8,TH,321,4.911260709914321
2010,2.9,TH,291,4.4522643818849446
2010,3.0,TH,256,3.916768665850673
2010,3.1,TH,275,4.207466340269278
2010,3.2,TH,223,3.41187270501836
2010,3.3,TH,155,2.371481028151775
2010,3.4,TH,118,1.8053855569155446
2010,3.5,TH,81,1.2392900856793145
2010,3.6,TH,27,0.4130966952264382
2010,3.7,TH,15,0.2294981640146879
2010,3.8,TH,2,0.030599755201958383
2010,3.9,TH,0,0.0
2010,4.0,TH,0,0.0
2011,1.0,BB,136,1.9125298832794262
2011,1.1,BB,95,1.3359583743495993
2011,1.2,BB,128,1.80002812543946
2011,1.3,BB,166,2.3344114751792997
2011,1.4,BB,166,2.3344114751792997
2011,1.5,BB,175,2.4609759527492616
2011,1.6,BB,205,2.882857544649135
2011,1.7,BB,274,3.853185206018844
2011,1.8,BB,276,3.8813106454788358
2011,1.9,BB,298,4.190690479538743
2011,2.0,BB,314,4.415693995218676
2011,2.1,BB,332,4.668822950358599
2011,2.2,BB,352,4.950077344958515
2011,2.3,BB,356,5.006328223878498
2011,2.4,BB,324,4.5563211925186335
2011,2.5,BB,394,5.540711573618338
2011,2.6,BB,367,5.1610181409084515
2011,2.7,BB,431,6.061032203628182
2011,2.8,BB,376,5.287582618478414
2011,2.9,BB,376,5.287582618478414
2011,3.0,BB,357,5.0203909436084935
2011,3.1,BB,323,4.542258472788637
2011,3.2,BB,317,4.457882154408662
2011,3.3,BB,248,3.487554493038954
2011,3.4,BB,161,2.2640978765293207
2011,3.5,BB,102,1.4343974124595698
2011,3.6,BB,45,0.6328223878498102
2011,3.7,BB,12,0.16875263675994936
2011,3.8,BB,4,0.05625087891998312
2011,3.9,BB,1,0.01406271972999578
2011,4.0,BB,0,0.0
2011,1.0,BE,169,1.3598326359832635
2011,1.1,BE,109,0.8770518184744126
2011,1.2,BE,147,1.182813002896685
2011,1.3,BE,221,1.7782426778242677
2011,1.4,BE,226,1.818474412616672
2011,1.5,BE,305,2.454135822336659
2011,1.6,BE,309,2.4863212101705825
2011,1.7,BE,393,3.1622143546829737
2011,1.8,BE,431,3.4679755391052463
2011,1.9,BE,485,3.902478274863212
2011,2.0,BE,505,4.063405214032829
2011,2.1,BE,571,4.594464113292565
2011,2.2,BE,604,4.859993562922433
2011,2.3,BE,630,5.069198583842935
2011,2.4,BE,732,5.889925973607982
2011,2.5,BE,722,5.809462504023173
2011,2.6,BE,715,5.7531380753138075
2011,2.7,BE,757,6.091084647570003
2011,2.8,BE,773,6.219826198905697
2011,2.9,BE,705,5.672674605728999
2011,3.0,BE,681,5.479562278725458
2011,3.1,BE,627,5.0450595429674925
2011,3.2,BE,550,4.4254908271644675
2011,3.3,BE,466,3.749597682652076
2011,3.4,BE,298,2.3978113936272933
2011,3.5,BE,180,1.448342452526553
2011,3.6,BE,85,0.6839394914708722
2011,3.7,BE,25,0.20115867396202125
2011,3.8,BE,7,0.05632442870936595
2011,3.9,BE,0,0.0
2011,4.0,BE,0,0.0
2011,1.0,BW,658,1.3613886992324085
2011,1.1,BW,430,0.8896613080090208
2011,1.2,BW,587,1.2144911344216167
2011,1.3,BW,774,1.6013903544162373
2011,1.4,BW,931,1.9262201808288333
2011,1.5,BW,1178,2.4372581879875033
2011,1.6,BW,1367,2.828295367554259
2011,1.7,BW,1622,3.355885213001469
2011,1.8,BW,1803,3.7303705542796846
2011,1.9,BW,2057,4.255891419940827
2011,2.0,BW,2127,4.400720004965551
2011,2.1,BW,2228,4.609686963358368
2011,2.2,BW,2495,5.162104566238388
2011,2.3,BW,2600,5.379347443775474
2011,2.4,BW,2647,5.476589493720646
2011,2.5,BW,2766,5.722798088262678
2011,2.6,BW,2752,5.693832371257733
2011,2.7,BW,2616,5.4124511203525545
2011,2.8,BW,2705,5.5965903213125605
2011,2.9,BW,2591,5.360726625700867
2011,3.0,BW,2418,5.002793122711191
2011,3.1,BW,2215,4.58279022613949
2011,3.2,BW,2067,4.276581217801502
2011,3.3,BW,1758,3.6372664639066477
2011,3.4,BW,1374,2.8427782260567316
2011,3.5,BW,903,1.8682887468189435
2011,3.6,BW,473,0.9786274388099229
2011,3.7,BW,162,0.3351747253429334
2011,3.8,BW,26,0.05379347443775474
2011,3.9,BW,3,0.00620693935820247
2011,4.0,BW,0,0.0
2011,1.0,BY,924,1.270103092783505
2011,1.1,BY,704,0.9676975945017182
2011,1.2,BY,1020,1.402061855670103
2011,1.3,BY,1396,1.9189003436426117
2011,1.4,BY,1627,2.236426116838488
2011,1.5,BY,2072,2.848109965635739
2011,1.6,BY,2372,3.2604810996563574
2011,1.7,BY,2899,3.9848797250859107
2011,1.8,BY,3049,4.19106529209622
2011,1.9,BY,3577,4.916838487972509
2011,2.0,BY,3385,4.652920962199313
2011,2.1,BY,3872,5.32233676975945
2011,2.2,BY,4098,5.63298969072165
2011,2.3,BY,4116,5.657731958762887
2011,2.4,BY,4200,5.77319587628866
2011,2.5,BY,4235,5.821305841924398
2011,2.6,BY,4119,5.661855670103093
2011,2.7,BY,3966,5.4515463917525775
2011,2.8,BY,3680,5.058419243986254
2011,2.9,BY,3515,4.831615120274914
2011,3.0,BY,3158,4.340893470790378
2011,3.1,BY,2725,3.745704467353952
2011,3.2,BY,2425,3.3333333333333335
2011,3.3,BY,1956,2.688659793814433
2011,3.4,BY,1448,1.9903780068728523
2011,3.5,BY,1026,1.4103092783505156
2011,3.6,BY,631,0.8673539518900344
2011,3.7,BY,378,0.5195876288659794
2011,3.8,BY,107,0.1470790378006873
2011,3.9,BY,44,0.06048109965635739
2011,4.0,BY,26,0.03573883161512027
2011,1.0,HB,58,1.7840664410950478
2011,1.1,HB,36,1.1073515841279606
2011,1.2,HB,44,1.353429713934174
2011,1.3,HB,76,2.337742233159028
2011,1.4,HB,69,2.1224238695785913
2011,1.5,HB,72,2.2147031682559213
2011,1.6,HB,99,3.0452168563518915
2011,1.7,HB,93,2.8606582589972316
2011,1.8,HB,118,3.6296524146416487
2011,1.9,HB,114,3.506613349738542
2011,2.0,HB,137,4.214087972931406
2011,2.1,HB,151,4.644724700092279
2011,2.2,HB,125,3.8449707782220854
2011,2.3,HB,139,4.275607505382959
2011,2.4,HB,145,4.460166102737619
2011,2.5,HB,170,5.229160258382036
2011,2.6,HB,157,4.829283297446939
2011,2.7,HB,180,5.536757920639803
2011,2.8,HB,194,5.967394647800677
2011,2.9,HB,158,4.860043063672716
2011,3.0,HB,185,5.690556751768686
2011,3.1,HB,172,5.29067979083359
2011,3.2,HB,160,4.92156259612427
2011,3.3,HB,143,4.398646570286066
2011,3.4,HB,121,3.7219317133189787
2011,3.5,HB,74,2.2762227007074745
2011,3.6,HB,34,1.0458320516764072
2011,3.7,HB,16,0.4921562596124269
2011,3.8,HB,7,0.2153183635804368
2011,3.9,HB,1,0.030759766225776683
2011,4.0,HB,3,0.09227929867733005
2011,1.0,HE,318,1.3725236307134534
2011,1.1,HE,260,1.1221891320298676
2011,1.2,HE,328,1.4156847511761406
2011,1.3,HE,385,1.6617031378134577
2011,1.4,HE,474,2.045837109931374
2011,1.5,HE,597,2.5767188916224266
2011,1.6,HE,668,2.883162846907506
2011,1.7,HE,798,3.4442574129224393
2011,1.8,HE,849,3.664379127282144
2011,1.9,HE,881,3.8024947127627433
2011,2.0,HE,946,4.08304199577021
2011,2.1,HE,1080,4.661401009970219
2011,2.2,HE,1105,4.769303811126937
2011,2.3,HE,1207,5.209547239846346
2011,2.4,HE,1200,5.179334455522465
2011,2.5,HE,1379,5.951918511804567
2011,2.6,HE,1320,5.697267901074712
2011,2.7,HE,1364,5.887176831110535
2011,2.8,HE,1316,5.680003452889637
2011,2.9,HE,1190,5.1361733350597785
2011,3.0,HE,1165,5.0282705339030604
2011,3.1,HE,1145,4.941948292977686
2011,3.2,HE,1026,4.428330959471708
2011,3.3,HE,795,3.4313090767836334
2011,3.4,HE,602,2.5982994518537703
2011,3.5,HE,431,1.8602442919418187
2011,3.6,HE,216,0.9322802019940437
2011,3.7,HE,103,0.4445595407656783
2011,3.8,HE,18,0.07769001683283698
2011,3.9,HE,3,0.012948336138806164
2011,4.0,HE,0,0.0
2011,1.0,HH,95,1.2139023766930743
2011,1.1,HH,69,0.8816764630718119
2011,1.2,HH,88,1.1244569384104268
2011,1.3,HH,108,1.3800153335037055
2011,1.4,HH,144,1.8400204446716075
2011,1.5,HH,185,2.363915154612829
2011,1.6,HH,209,2.6705852287247636
2011,1.7,HH,214,2.7344748274980835
2011,1.8,HH,272,3.475594173268592
2011,1.9,HH,325,4.152823920265781
2011,2.0,HH,320,4.088934321492461
2011,2.1,HH,315,4.025044722719142
2011,2.2,HH,318,4.063378481983134
2011,2.3,HH,394,5.034500383337592
2011,2.4,HH,413,5.277280858676208
2011,2.5,HH,440,5.622284692052134
2011,2.6,HH,440,5.622284692052134
2011,2.7,HH,442,5.647840531561462
2011,2.8,HH,459,5.865065167390749
2011,2.9,HH,457,5.839509327881421
2011,3.0,HH,449,5.737285969844109
2011,3.1,HH,420,5.366726296958855
2011,3.2,HH,394,5.034500383337592
2011,3.3,HH,304,3.884487605417838
2011,3.4,HH,258,3.2967032967032965
2011,3.5,HH,158,2.0189113212369025
2011,3.6,HH,95,1.2139023766930743
2011,3.7,HH,31,0.39611551239458215
2011,3.8,HH,9,0.11500127779197547
2011,3.9,HH,1,0.012777919754663941
2011,4.0,HH,0,0.0
2011,1.0,MV,46,1.3826269912834386
2011,1.1,MV,35,1.0519987977156597
2011,1.2,MV,51,1.532912533814247
2011,1.3,MV,57,1.7132551848512174
2011,1.4,MV,76,2.2843402464682896
2011,1.5,MV,102,3.065825067628494
2011,1.6,MV,94,2.8253681995792004
2011,1.7,MV,100,3.005710850616171
2011,1.8,MV,123,3.69702434625789
2011,1.9,MV,129,3.8773669972948603
2011,2.0,MV,159,4.779080252479711
2011,2.1,MV,140,4.207995190862639
2011,2.2,MV,175,5.259993988578299
2011,2.3,MV,175,5.259993988578299
2011,2.4,MV,156,4.6889089269612265
2011,2.5,MV,190,5.710850616170724
2011,2.6,MV,201,6.0414788097385035
2011,2.7,MV,189,5.680793507664562
2011,2.8,MV,186,5.5906221821460775
2011,2.9,MV,174,5.229936880072137
2011,3.0,MV,178,5.350165314096784
2011,3.1,MV,167,5.019537120529005
2011,3.2,MV,137,4.117823865344154
2011,3.3,MV,129,3.8773669972948603
2011,3.4,MV,81,2.434625788999098
2011,3.5,MV,41,1.23234144875263
2011,3.6,MV,21,0.6311992786293958
2011,3.7,MV,14,0.4207995190862639
2011,3.8,MV,1,0.03005710850616171
2011,3.9,MV,0,0.0
2011,4.0,MV,0,0.0
2011,1.0,NI,288,0.6062264508388238
2011,1.1,NI,234,0.4925589913065443
2011,1.2,NI,342,0.7198939103711032
2011,1.3,NI,473,0.9956427473845959
2011,1.4,NI,641,1.349274843707243
2011,1.5,NI,818,1.7218515166186035
2011,1.6,NI,888,1.8691982234197067
2011,1.7,NI,1232,2.5933020396994126
2011,1.8,NI,1307,2.751173511272023
2011,1.9,NI,1494,3.1447997137263983
2011,2.0,NI,1641,3.4542277980087146
2011,2.1,NI,1879,3.9552066011324647
2011,2.2,NI,2062,4.340412991769634
2011,2.3,NI,2212,4.656155934914855
2011,2.4,NI,2411,5.075041572820847
2011,2.5,NI,2573,5.416043951417686
2011,2.6,NI,2860,6.020165449302208
2011,2.7,NI,2845,5.988591154987686
2011,2.8,NI,2995,6.304334098132907
2011,2.9,NI,3135,6.5990275117351125
2011,3.0,NI,2961,6.232765697686657
2011,3.1,NI,2860,6.020165449302208
2011,3.2,NI,2648,5.5739154229902965
2011,3.3,NI,2467,5.19291893826173
2011,3.4,NI,1978,4.163596943608311
2011,3.5,NI,1337,2.814322099901067
2011,3.6,NI,673,1.4166333382448901
2011,3.7,NI,212,0.4462500263119119
2011,3.8,NI,38,0.07998821226345591
2011,3.9,NI,2,0.004209905908602943
2011,4.0,NI,1,0.0021049529543014714
2011,1.0,NW,970,1.246033886983442
2011,1.1,NW,722,0.9274602746412836
2011,1.2,NW,853,1.0957390779349236
2011,1.3,NW,1168,1.500378948450165
2011,1.4,NW,1354,1.7393091577067838
2011,1.5,NW,1717,2.205608437062443
2011,1.6,NW,2018,2.5922643133325627
2011,1.7,NW,2227,2.8607396559918814
2011,1.8,NW,2503,3.2152812568242837
2011,1.9,NW,2694,3.460634321168446
2011,2.0,NW,2809,3.6083599881819466
2011,2.1,NW,3143,4.037406708029853
2011,2.2,NW,3507,4.504990558403021
2011,2.3,NW,3605,4.630878518118874
2011,2.4,NW,3573,4.589772245558596
2011,2.5,NW,3945,5.067632664071833
2011,2.6,NW,4097,5.262887458733156
2011,2.7,NW,4384,5.6315593407581535
2011,2.8,NW,4387,5.63541305381068
2011,2.9,NW,4111,5.280871452978278
2011,3.0,NW,4259,5.4709879635695655
2011,3.1,NW,4072,5.2307731832954385
2011,3.2,NW,4046,5.1973743368402125
2011,3.3,NW,3628,4.660423651521574
2011,3.4,NW,2895,3.718833095687695
2011,3.5,NW,2478,3.183166981386566
2011,3.6,NW,1593,2.046321630891364
2011,3.7,NW,804,1.032795098076997
2011,3.8,NW,229,0.29416676300949296
2011,3.9,NW,40,0.05138284070034812
2011,4.0,NW,16,0.020553136280139248
2011,1.0,RP,135,0.8483096644463994
2011,1.1,RP,149,0.9362825185371371
2011,1.2,RP,129,0.8106070126932261
2011,1.3,RP,161,1.0116878220434837
2011,1.4,RP,212,1.3321603619454567
2011,1.5,RP,304,1.9102676888274475
2011,1.6,RP,329,2.067362071132336
2011,1.7,RP,406,2.5512127686313937
2011,1.8,RP,469,2.9470906120397133
2011,1.9,RP,460,2.8905366344099535
2011,2.0,RP,587,3.6885760965187884
2011,2.1,RP,575,3.6131707930124417
2011,2.2,RP,697,4.3797913786602996
2011,2.3,RP,717,4.5054668845042105
2011,2.4,RP,711,4.467764232751037
2011,2.5,RP,814,5.1149930878471785
2011,2.6,RP,867,5.448033178333543
2011,2.7,RP,945,5.938167651124796
2011,2.8,RP,963,6.051275606384316
2011,2.9,RP,911,5.7245192911901475
2011,3.0,RP,970,6.095262033429685
2011,3.1,RP,936,5.8816136734950355
2011,3.2,RP,934,5.869046122910644
2011,3.3,RP,802,5.039587784340832
2011,3.4,RP,722,4.536885760965188
2011,3.5,RP,506,3.179590297850949
2011,3.6,RP,311,1.9542541158728164
2011,3.7,RP,139,0.8734447656151816
2011,3.8,RP,36,0.22621591051903983
2011,3.9,RP,3,0.018851325876586653
2011,4.0,RP,14,0.08797285409073771
2011,1.0,SH,94,0.8715808993973111
2011,1.1,SH,56,0.5192396847473343
2011,1.2,SH,89,0.8252202132591563
2011,1.3,SH,104,0.9643022716736208
2011,1.4,SH,143,1.3259156235512286
2011,1.5,SH,231,2.141863699582754
2011,1.6,SH,241,2.2345850718590636
2011,1.7,SH,311,2.883634677793231
2011,1.8,SH,315,2.920723226703755
2011,1.9,SH,400,3.7088548910523875
2011,2.0,SH,388,3.5975892443208157
2011,2.1,SH,476,4.413537320352341
2011,2.2,SH,581,5.387111729253593
2011,2.3,SH,583,5.405656003708855
2011,2.4,SH,610,5.656003708854891
2011,2.5,SH,694,6.434863235975892
2011,2.6,SH,649,6.017617060732499
2011,2.7,SH,667,6.184515530829857
2011,2.8,SH,692,6.416318961520631
2011,2.9,SH,662,6.138154844691702
2011,3.0,SH,604,5.600370885489105
2011,3.1,SH,601,5.572554473806212
2011,3.2,SH,527,4.886416318961521
2011,3.3,SH,385,3.569772832637923
2011,3.4,SH,338,3.1339823829392675
2011,3.5,SH,191,1.7709782104775151
2011,3.6,SH,92,0.8530366249420491
2011,3.7,SH,40,0.3708854891052388
2011,3.8,SH,10,0.0927213722763097
2011,3.9,SH,1,0.00927213722763097
2011,4.0,SH,10,0.0927213722763097
2011,1.0,SL,47,1.4377485469562556
2011,1.1,SL,31,0.948302233098807
2011,1.2,SL,40,1.223615784643622
2011,1.3,SL,57,1.7436524931171613
2011,1.4,SL,66,2.018966044661976
2011,1.5,SL,62,1.896604466197614
2011,1.6,SL,96,2.9366778831446925
2011,1.7,SL,96,2.9366778831446925
2011,1.8,SL,105,3.2119914346895073
2011,1.9,SL,131,4.007341694707862
2011,2.0,SL,130,3.976751300091771
2011,2.1,SL,158,4.833282349342307
2011,2.2,SL,148,4.527378403181401
2011,2.3,SL,174,5.322728663199755
2011,2.4,SL,208,6.3628020801468335
2011,2.5,SL,173,5.292138268583665
2011,2.6,SL,184,5.628632609360661
2011,2.7,SL,194,5.934536555521566
2011,2.8,SL,211,6.454573263995106
2011,2.9,SL,186,5.689813398592841
2011,3.0,SL,191,5.842765371673295
2011,3.1,SL,176,5.383909452431936
2011,3.2,SL,141,4.313245640868767
2011,3.3,SL,120,3.6708473539308657
2011,3.4,SL,76,2.3248699908228816
2011,3.5,SL,38,1.1624349954114408
2011,3.6,SL,22,0.672988681553992
2011,3.7,SL,8,0.24472315692872437
2011,3.8,SL,0,0.0
2011,3.9,SL,0,0.0
2011,4.0,SL,0,0.0
2011,1.0,SN,85,1.1077805291281115
2011,1.1,SN,68,0.8862244233024893
2011,1.2,SN,66,0.8601589990877102
2011,1.3,SN,130,1.694252573960641
2011,1.4,SN,143,1.8636778313567053
2011,1.5,SN,199,2.59350970937052
2011,1.6,SN,210,2.736869542551805
2011,1.7,SN,254,3.310308875276945
2011,1.8,SN,302,3.9358790564316433
2011,1.9,SN,333,4.33989313176072
2011,2.0,SN,341,4.444154828619836
2011,2.1,SN,364,4.743907207089795
2011,2.2,SN,423,5.512837221425778
2011,2.3,SN,369,4.809070767626743
2011,2.4,SN,438,5.708327903036622
2011,2.5,SN,441,5.747426039358791
2011,2.6,SN,474,6.177505538902645
2011,2.7,SN,413,5.382510100351883
2011,2.8,SN,437,5.695295190929232
2011,2.9,SN,418,5.447673660888831
2011,3.0,SN,427,5.564968069855337
2011,3.1,SN,368,4.796038055519354
2011,3.2,SN,341,4.444154828619836
2011,3.3,SN,277,3.610061253746905
2011,3.4,SN,172,2.2416264824710024
2011,3.5,SN,126,1.642121725531083
2011,3.6,SN,42,0.547373908510361
2011,3.7,SN,10,0.1303271210738955
2011,3.8,SN,2,0.026065424214779094
2011,3.9,SN,0,0.0
2011,4.0,SN,0,0.0
2011,1.0,ST,48,1.1139475516361104
2011,1.1,ST,38,0.8818751450452541
2011,1.2,ST,57,1.3228127175678812
2011,1.3,ST,60,1.392434439545138
2011,1.4,ST,78,1.8101647714086795
2011,1.5,ST,109,2.529589231840334
2011,1.6,ST,125,2.9009050823857043
2011,1.7,ST,138,3.2025992109538177
2011,1.8,ST,141,3.2722209329310745
2011,1.9,ST,167,3.875609190067301
2011,2.0,ST,174,4.038059874680901
2011,2.1,ST,195,4.525411928521699
2011,2.2,ST,216,5.012763982362497
2011,2.3,ST,210,4.873520538407983
2011,2.4,ST,209,4.850313297748897
2011,2.5,ST,213,4.94314226038524
2011,2.6,ST,242,5.6161522394987236
2011,2.7,ST,229,5.314458110930611
2011,2.8,ST,252,5.84822464608958
2011,2.9,ST,236,5.47690879554421
2011,3.0,ST,240,5.569737758180552
2011,3.1,ST,262,6.080297052680436
2011,3.2,ST,219,5.082385704339754
2011,3.3,ST,191,4.432582965885357
2011,3.4,ST,121,2.8080761197493618
2011,3.5,ST,92,2.135066140635878
2011,3.6,ST,39,0.9050823857043397
2011,3.7,ST,8,0.18565792527268507
2011,3.8,ST,0,0.0
2011,3.9,ST,0,0.0
2011,4.0,ST,0,0.0
2011,1.0,TH,118,2.3459244532803183
2011,1.1,TH,98,1.94831013916501
