,0,1,2,3,4,5,6
250,19.0,4.7,Yarisley Silva,CUB,01.06.87,Birmingham,05.06.2016
251,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Pátra,18.06.2016
252,19.0,4.7,Yelena Isinbayeva,RUS,03.06.82,Cheboksary,21.06.2016
253,19.0,4.7,Anzhelika Sidorova,RUS,28.06.91,Moskva,01.07.2016
254,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Amsterdam,09.07.2016
255,19.0,4.7,Sandi Morris,USA,08.07.92,Eugene,10.07.2016
256,19.0,4.7,Jennifer Suhr,USA,06.02.82,Eugene,10.07.2016
257,19.0,4.7,Sandi Morris,USA,08.07.92,Houston,23.07.2016
258,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Rio de Janeiro,19.08.2016
259,19.0,4.7,Eliza McCartney,NZL,11.12.96,Rio de Janeiro,19.08.2016
260,19.0,4.7,Sandi Morris,USA,08.07.92,Rio de Janeiro,19.08.2016
261,19.0,4.7,Alana Boyd,AUS,10.05.84,Rio de Janeiro,19.08.2016
262,19.0,4.7,Eliza McCartney,NZL,11.12.96,North Shore Ci,26.02.2017
263,19.0,4.7,Ekateríni Stefanídi,GRE,04.02.90,Pátra,18.06.2017
264,19.0,4.7,Sandi Morris,USA,08.07.92,Sacramento,25.06.2017
265,19.0,4.7,Sandi Morris,USA,08.07.92,Sotteville-lès,07.07.2017
266,19.0,4.7,Sandi Morris,USA,08.07.92,Beckum,27.08.2017
267,19.0,4.7,Alysha Newman,CAN,29.06.94,Beckum,27.08.2017
268,19.0,4.7,Jennifer Suhr,USA,06.02.82,Austin,31.03.2018
269,19.0,4.7,Sandi Morris,USA,08.07.92,Des Moines,28.04.2018
270,19.0,4.7,Jennifer Suhr,USA,06.02.82,Eugene,26.05.2018
271,19.0,4.7,Eliza McCartney,NZL,11.12.96,Eugene,26.05.2018
272,19.0,4.7,Sandi Morris,USA,08.07.92,Des Moines,24.06.2018
273,19.0,4.7,Jennifer Suhr,USA,06.02.82,Jockgrim,17.07.2018
274,19.0,4.7,Eliza McCartney,NZL,11.12.96,Jockgrim,17.07.2018
275,19.0,4.7,Holly Bradshaw,GBR,02.11.91,Jockgrim,17.07.2018
276,19.0,4.7,Nikoléta Kyriakopoú,GRE,21.03.86,Berlin,09.08.2018
277,19.0,4.7,Katie Moon,USA,13.06.91,Toronto,11.08.2018
278,19.0,4.7,Katie Moon,USA,13.06.91,Beckum,26.08.2018
279,19.0,4.7,Eliza McCartney,NZL,11.12.96,Hastings,26.01.2019
280,19.0,4.7,Jennifer Suhr,USA,06.02.82,Austin,30.03.2019
281,19.0,4.7,Alysha Newman,CAN,29.06.94,Jockgrim,17.07.2019
282,19.0,4.7,Katie Moon,USA,13.06.91,Des Moines,28.07.2019
283,19.0,4.7,Sandi Morris,USA,08.07.92,Des Moines,28.07.2019
